Parameter,0,1,2,3,4,5,6,7,8,9
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,213.57142857142858,213.57142857142858,103.71428571428571,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572
reviews_per_program,213.57142857142858,213.57142857142858,106.21428571428571,75.78571428571429,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572
reviews_per_program,213.57142857142858,213.57142857142858,130.57142857142858,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572
reviews_per_program,213.57142857142858,213.57142857142858,116.64285714285714,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572
reviews_per_program,213.57142857142858,213.57142857142858,115.85714285714286,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572
reviews_per_program,213.57142857142858,213.57142857142858,131.14285714285714,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572
reviews_per_program,213.57142857142858,213.57142857142858,127.57142857142857,75.57142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572
reviews_per_program,213.57142857142858,213.57142857142858,92.5,75.78571428571429,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572
reviews_per_program,213.57142857142858,213.57142857142858,102.92857142857143,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572
reviews_per_program,213.57142857142858,213.57142857142858,92.57142857142857,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572
pct_interview_given_signal,0.0,1.0,0.9331103678929766,0.6688963210702341,0.5016722408026756,0.4013377926421405,0.33444816053511706,0.2866698518872432,0.2508361204013378,0.2229654403567447
pct_interview_given_signal,0.0,1.0,0.9147157190635451,0.6622073578595318,0.5016722408026756,0.4013377926421405,0.33444816053511706,0.2866698518872432,0.2508361204013378,0.2229654403567447
pct_interview_given_signal,0.0,1.0,0.9113712374581939,0.6688963210702341,0.5016722408026756,0.4013377926421405,0.33444816053511706,0.2866698518872432,0.2508361204013378,0.2229654403567447
pct_interview_given_signal,0.0,1.0,0.9481605351170569,0.6688963210702341,0.5016722408026756,0.4013377926421405,0.33444816053511706,0.2866698518872432,0.2508361204013378,0.2229654403567447
pct_interview_given_signal,0.0,1.0,0.9331103678929766,0.6688963210702341,0.5016722408026756,0.4013377926421405,0.33444816053511706,0.2866698518872432,0.2508361204013378,0.2229654403567447
pct_interview_given_signal,0.0,1.0,0.9130434782608695,0.6688963210702341,0.5016722408026756,0.4013377926421405,0.33444816053511706,0.2866698518872432,0.2508361204013378,0.2229654403567447
pct_interview_given_signal,0.0,1.0,0.9264214046822743,0.6577480490523969,0.5016722408026756,0.4013377926421405,0.33444816053511706,0.2866698518872432,0.2508361204013378,0.2229654403567447
pct_interview_given_signal,0.0,1.0,0.9498327759197325,0.6622073578595318,0.5016722408026756,0.4013377926421405,0.33444816053511706,0.2866698518872432,0.2508361204013378,0.2229654403567447
pct_interview_given_signal,0.0,1.0,0.9247491638795987,0.6688963210702341,0.5016722408026756,0.4013377926421405,0.33444816053511706,0.2866698518872432,0.2508361204013378,0.2229654403567447
pct_interview_given_signal,0.0,1.0,0.9214046822742475,0.6688963210702341,0.5016722408026756,0.4013377926421405,0.33444816053511706,0.2866698518872432,0.2508361204013378,0.2229654403567447
pct_interview_given_nosignal,0.20066889632107024,0.1118543292456336,0.017558528428093644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20066889632107024,0.1118543292456336,0.022157190635451504,0.002866698518872432,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20066889632107024,0.1118543292456336,0.022993311036789296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20066889632107024,0.1118543292456336,0.013795986622073578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20066889632107024,0.1118543292456336,0.017558528428093644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20066889632107024,0.1118543292456336,0.0225752508361204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20066889632107024,0.1118543292456336,0.019230769230769232,0.004777830864787387,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20066889632107024,0.1118543292456336,0.013377926421404682,0.002866698518872432,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20066889632107024,0.1118543292456336,0.019648829431438128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20066889632107024,0.1118543292456336,0.02048494983277592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024
pct_interview_given_application,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024
pct_interview_given_application,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024
pct_interview_given_application,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024
pct_interview_given_application,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024
pct_interview_given_application,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024
pct_interview_given_application,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024
pct_interview_given_application,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024
pct_interview_given_application,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024
pct_interview_given_application,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024,0.20066889632107024
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
