Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,879.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,732.0,729.0,734.0,758.0,783.0,791.0,832.0
unmatched_applicants,898.0,726.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,731.0,740.0,746.0,762.0,775.0,784.0,826.0
unmatched_applicants,871.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,738.0,752.0,748.0,758.0,796.0,825.0
unmatched_applicants,881.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,727.0,733.0,748.0,766.0,787.0,796.0,814.0
unmatched_applicants,881.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,726.0,730.0,739.0,752.0,761.0,773.0,801.0,825.0
unmatched_applicants,873.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,730.0,740.0,760.0,767.0,800.0,829.0
unmatched_applicants,884.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,736.0,745.0,758.0,779.0,788.0,815.0
unmatched_applicants,895.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,731.0,731.0,739.0,775.0,791.0,799.0,820.0
unmatched_applicants,893.0,726.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,738.0,746.0,745.0,778.0,807.0,822.0
unmatched_applicants,885.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,733.0,732.0,745.0,757.0,777.0,798.0,815.0
unfilled_spots,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,8.0,32.0,57.0,65.0,106.0
unfilled_spots,172.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,14.0,20.0,36.0,49.0,58.0,100.0
unfilled_spots,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,26.0,22.0,32.0,70.0,99.0
unfilled_spots,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,22.0,40.0,61.0,70.0,88.0
unfilled_spots,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,13.0,26.0,35.0,47.0,75.0,99.0
unfilled_spots,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,14.0,34.0,41.0,74.0,103.0
unfilled_spots,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,19.0,32.0,53.0,62.0,89.0
unfilled_spots,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,13.0,49.0,65.0,73.0,94.0
unfilled_spots,167.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,20.0,19.0,52.0,81.0,96.0
unfilled_spots,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,19.0,31.0,51.0,72.0,89.0
reviews_per_program,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,175.5648148148148,171.70833333333334,142.74537037037038,118.60648148148148,95.64814814814815,91.27777777777777,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334
reviews_per_program,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,175.46759259259258,169.5648148148148,148.14814814814815,116.4074074074074,96.69907407407408,91.06944444444444,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334
reviews_per_program,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,175.55555555555554,171.03240740740742,147.39814814814815,115.98148148148148,88.57870370370371,90.60185185185185,96.01851851851852,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334
reviews_per_program,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,171.11111111111111,151.75462962962962,114.05555555555556,94.39351851851852,90.23611111111111,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334
reviews_per_program,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,171.2962962962963,153.8287037037037,111.83796296296296,96.31018518518519,90.27314814814815,96.03703703703704,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334
reviews_per_program,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.0648148148148,171.5462962962963,149.1435185185185,118.06018518518519,94.15277777777777,91.18518518518519,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334
reviews_per_program,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.11574074074073,171.11574074074073,144.25925925925927,111.24537037037037,96.48148148148148,91.26851851851852,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334
reviews_per_program,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,168.88888888888889,148.63888888888889,114.76851851851852,94.43981481481481,91.99074074074075,95.99537037037037,103.43055555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334
reviews_per_program,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.08333333333334,168.1712962962963,150.38425925925927,113.03703703703704,95.68055555555556,90.7175925925926,96.0925925925926,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334
reviews_per_program,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,176.66666666666666,170.19444444444446,149.87037037037038,115.29166666666667,95.81018518518519,90.79629629629629,96.04166666666667,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334
pct_interview_given_signal,0.0,1.0433962264150944,1.0411949685534592,1.0289308176100629,1.02562893081761,1.02062893081761,1.0170859538784067,1.0136567834681043,1.0051100628930818,0.9850454227812718,0.9421383647798742,0.8779874213836478,0.814203354297694,0.7523947750362845,0.6986522911051213,0.6520754716981132,0.6113207547169811,0.5753607103218646,0.5433962264150943,0.5147964250248263,0.4890566037735849,0.46576819407008085
pct_interview_given_signal,0.0,1.0408805031446542,1.0317610062893081,1.0333333333333334,1.0272012578616352,1.0227672955974842,1.0157232704402517,1.0104222821203954,1.0051100628930818,0.9861635220125786,0.9412578616352201,0.8805031446540881,0.8134171907756813,0.7523947750362845,0.6986522911051213,0.6520754716981132,0.6113207547169811,0.5753607103218646,0.5433962264150943,0.5147964250248263,0.4890566037735849,0.46576819407008085
