Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
unmatched_applicants,10277.0,6258.0,6190.0,6190.0,6190.0,6190.0,6190.0,6208.0,6284.0,6648.0,7170.0,7834.0,8386.0,8913.0,9461.0,9920.0
unmatched_applicants,10204.0,6226.0,6203.0,6190.0,6190.0,6190.0,6190.0,6197.0,6254.0,6591.0,7123.0,7763.0,8366.0,8866.0,9447.0,9792.0
unmatched_applicants,10297.0,6236.0,6204.0,6190.0,6190.0,6190.0,6190.0,6214.0,6269.0,6603.0,7188.0,7767.0,8328.0,8901.0,9404.0,9853.0
unmatched_applicants,10264.0,6235.0,6191.0,6190.0,6190.0,6190.0,6190.0,6197.0,6269.0,6644.0,7126.0,7736.0,8431.0,8905.0,9418.0,9848.0
unmatched_applicants,10250.0,6230.0,6193.0,6190.0,6190.0,6190.0,6190.0,6203.0,6279.0,6592.0,7217.0,7713.0,8288.0,8914.0,9442.0,9838.0
unmatched_applicants,10205.0,6216.0,6200.0,6190.0,6190.0,6190.0,6190.0,6192.0,6265.0,6603.0,7211.0,7767.0,8366.0,8872.0,9411.0,9845.0
unmatched_applicants,10271.0,6215.0,6194.0,6190.0,6190.0,6190.0,6190.0,6190.0,6240.0,6640.0,7103.0,7822.0,8317.0,8893.0,9386.0,9886.0
unmatched_applicants,10238.0,6242.0,6196.0,6190.0,6190.0,6190.0,6190.0,6214.0,6288.0,6659.0,7070.0,7759.0,8340.0,8899.0,9478.0,9867.0
unmatched_applicants,10259.0,6225.0,6194.0,6190.0,6190.0,6190.0,6190.0,6205.0,6291.0,6597.0,7157.0,7697.0,8389.0,8929.0,9410.0,9819.0
unmatched_applicants,10194.0,6228.0,6198.0,6190.0,6190.0,6190.0,6190.0,6190.0,6284.0,6649.0,7143.0,7791.0,8296.0,8948.0,9420.0,9845.0
unfilled_spots,4087.0,68.0,0.0,0.0,0.0,0.0,0.0,18.0,94.0,458.0,980.0,1644.0,2196.0,2723.0,3271.0,3730.0
unfilled_spots,4014.0,36.0,13.0,0.0,0.0,0.0,0.0,7.0,64.0,401.0,933.0,1573.0,2176.0,2676.0,3257.0,3602.0
unfilled_spots,4107.0,46.0,14.0,0.0,0.0,0.0,0.0,24.0,79.0,413.0,998.0,1577.0,2138.0,2711.0,3214.0,3663.0
