Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,148.0,96.0,96.0,92.0,91.0,91.0,91.0,91.0,93.0,92.0,97.0,103.0,99.0,105.0,108.0,111.0,115.0,114.0,128.0,126.0,130.0,140.0,144.0
unmatched_applicants,143.0,96.0,93.0,91.0,91.0,91.0,91.0,91.0,92.0,93.0,93.0,101.0,101.0,107.0,104.0,119.0,114.0,121.0,125.0,127.0,129.0,140.0,142.0
unmatched_applicants,146.0,98.0,95.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,95.0,94.0,96.0,107.0,120.0,109.0,114.0,127.0,125.0,134.0,136.0,144.0,141.0
unmatched_applicants,151.0,92.0,93.0,91.0,91.0,92.0,91.0,92.0,92.0,93.0,95.0,94.0,99.0,102.0,104.0,116.0,120.0,121.0,127.0,127.0,135.0,143.0,141.0
unmatched_applicants,146.0,101.0,93.0,94.0,91.0,91.0,92.0,91.0,91.0,93.0,93.0,100.0,99.0,107.0,102.0,109.0,115.0,127.0,130.0,127.0,123.0,140.0,147.0
unmatched_applicants,142.0,100.0,91.0,93.0,91.0,91.0,91.0,91.0,92.0,95.0,95.0,104.0,99.0,100.0,101.0,110.0,117.0,124.0,128.0,128.0,135.0,145.0,136.0
unmatched_applicants,140.0,98.0,94.0,94.0,91.0,91.0,91.0,91.0,93.0,91.0,93.0,94.0,99.0,101.0,104.0,111.0,108.0,121.0,124.0,128.0,133.0,139.0,146.0
unmatched_applicants,144.0,98.0,93.0,91.0,91.0,91.0,91.0,91.0,92.0,92.0,95.0,97.0,104.0,98.0,112.0,112.0,116.0,124.0,126.0,130.0,141.0,143.0,145.0
unmatched_applicants,148.0,99.0,92.0,92.0,91.0,91.0,92.0,91.0,91.0,91.0,94.0,91.0,98.0,96.0,106.0,110.0,120.0,119.0,118.0,127.0,130.0,141.0,142.0
unmatched_applicants,153.0,97.0,93.0,91.0,91.0,91.0,92.0,91.0,91.0,91.0,92.0,96.0,101.0,103.0,109.0,110.0,116.0,121.0,129.0,131.0,133.0,145.0,145.0
unfilled_spots,57.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,12.0,8.0,14.0,17.0,20.0,24.0,23.0,37.0,35.0,39.0,49.0,53.0
unfilled_spots,52.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,10.0,10.0,16.0,13.0,28.0,23.0,30.0,34.0,36.0,38.0,49.0,51.0
unfilled_spots,55.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,16.0,29.0,18.0,23.0,36.0,34.0,43.0,45.0,53.0,50.0
unfilled_spots,60.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,3.0,8.0,11.0,13.0,25.0,29.0,30.0,36.0,36.0,44.0,52.0,50.0
unfilled_spots,55.0,10.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,9.0,8.0,16.0,11.0,18.0,24.0,36.0,39.0,36.0,32.0,49.0,56.0
unfilled_spots,51.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,8.0,9.0,10.0,19.0,26.0,33.0,37.0,37.0,44.0,54.0,45.0
