Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
unmatched_applicants,293.0,211.0,208.0,208.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,214.0,208.0,215.0,217.0,220.0,231.0,232.0,239.0,247.0,255.0,257.0,259.0,262.0,268.0,267.0,266.0,281.0,280.0,292.0
unmatched_applicants,295.0,209.0,210.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,211.0,211.0,214.0,218.0,226.0,228.0,226.0,240.0,241.0,252.0,249.0,249.0,258.0,271.0,258.0,278.0,280.0,277.0,274.0,286.0
unmatched_applicants,288.0,211.0,213.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,212.0,208.0,210.0,216.0,216.0,216.0,228.0,230.0,236.0,241.0,245.0,254.0,258.0,258.0,263.0,261.0,269.0,271.0,282.0,278.0,285.0
unmatched_applicants,292.0,212.0,210.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,211.0,211.0,220.0,222.0,227.0,232.0,237.0,238.0,243.0,243.0,247.0,257.0,265.0,265.0,275.0,270.0,279.0,287.0,289.0
unmatched_applicants,294.0,211.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,211.0,210.0,215.0,218.0,216.0,223.0,233.0,241.0,241.0,237.0,253.0,249.0,249.0,271.0,268.0,270.0,272.0,277.0,286.0,291.0
unmatched_applicants,284.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,208.0,209.0,211.0,215.0,214.0,218.0,220.0,234.0,237.0,239.0,245.0,248.0,252.0,253.0,262.0,265.0,270.0,265.0,279.0,284.0,294.0
unmatched_applicants,291.0,208.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,213.0,218.0,227.0,225.0,230.0,230.0,238.0,247.0,256.0,261.0,255.0,265.0,265.0,276.0,279.0,283.0,284.0,289.0
unmatched_applicants,289.0,210.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,208.0,213.0,213.0,217.0,220.0,224.0,227.0,236.0,239.0,248.0,254.0,250.0,258.0,263.0,265.0,264.0,272.0,279.0,288.0,287.0
unmatched_applicants,285.0,214.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,212.0,210.0,217.0,217.0,223.0,228.0,238.0,238.0,247.0,253.0,254.0,260.0,271.0,276.0,271.0,274.0,275.0,283.0,286.0
unmatched_applicants,292.0,209.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,210.0,210.0,213.0,214.0,225.0,225.0,228.0,233.0,248.0,246.0,249.0,247.0,261.0,269.0,265.0,269.0,278.0,278.0,285.0,293.0
