Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,477.0,204.0,204.0,206.0,204.0,204.0,204.0,204.0,204.0,207.0,208.0,217.0,230.0,250.0,262.0,283.0,302.0,310.0,324.0,338.0,353.0,356.0,366.0,379.0,389.0,402.0,404.0,406.0,409.0,418.0,426.0,432.0,434.0,438.0,440.0,449.0,455.0,459.0,461.0
unmatched_applicants,473.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,204.0,213.0,223.0,230.0,239.0,269.0,276.0,298.0,316.0,334.0,338.0,351.0,367.0,363.0,379.0,391.0,396.0,399.0,411.0,421.0,422.0,432.0,430.0,437.0,442.0,445.0,451.0,455.0,453.0,465.0
unmatched_applicants,468.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,211.0,204.0,210.0,241.0,254.0,266.0,289.0,303.0,310.0,314.0,347.0,350.0,355.0,367.0,374.0,392.0,396.0,399.0,407.0,419.0,423.0,427.0,437.0,428.0,441.0,446.0,448.0,458.0,463.0,465.0
unmatched_applicants,473.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,209.0,223.0,231.0,248.0,273.0,284.0,297.0,311.0,335.0,340.0,360.0,364.0,373.0,380.0,387.0,400.0,407.0,407.0,414.0,421.0,429.0,440.0,432.0,435.0,445.0,446.0,454.0,464.0,464.0
unmatched_applicants,464.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,217.0,215.0,221.0,244.0,270.0,283.0,301.0,312.0,331.0,346.0,360.0,359.0,365.0,379.0,384.0,387.0,410.0,413.0,411.0,417.0,423.0,437.0,437.0,444.0,448.0,454.0,451.0,455.0,459.0
unmatched_applicants,473.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,210.0,224.0,234.0,250.0,266.0,286.0,308.0,308.0,324.0,339.0,349.0,351.0,369.0,375.0,386.0,387.0,406.0,399.0,413.0,421.0,420.0,432.0,433.0,440.0,451.0,452.0,451.0,461.0,459.0
unmatched_applicants,476.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,213.0,209.0,228.0,255.0,265.0,286.0,292.0,315.0,332.0,336.0,355.0,351.0,367.0,383.0,384.0,397.0,401.0,414.0,415.0,419.0,430.0,435.0,436.0,440.0,454.0,453.0,453.0,456.0,462.0
unmatched_applicants,474.0,204.0,204.0,204.0,206.0,204.0,204.0,204.0,204.0,205.0,204.0,218.0,242.0,254.0,266.0,283.0,297.0,313.0,326.0,342.0,354.0,358.0,374.0,379.0,395.0,398.0,395.0,409.0,412.0,426.0,430.0,435.0,439.0,445.0,448.0,450.0,459.0,450.0,465.0
unmatched_applicants,472.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,220.0,237.0,248.0,265.0,279.0,297.0,311.0,324.0,339.0,352.0,355.0,372.0,379.0,390.0,392.0,402.0,415.0,415.0,427.0,425.0,437.0,438.0,441.0,442.0,450.0,455.0,459.0,464.0
unmatched_applicants,474.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,210.0,216.0,222.0,228.0,246.0,261.0,279.0,301.0,321.0,328.0,338.0,343.0,357.0,368.0,377.0,381.0,397.0,401.0,410.0,418.0,417.0,429.0,431.0,431.0,442.0,446.0,449.0,459.0,457.0,462.0
