Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,289.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,207.0,208.0,205.0,221.0,226.0,222.0,237.0,250.0,249.0
unmatched_applicants,297.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,209.0,211.0,218.0,231.0,246.0,249.0,252.0
unmatched_applicants,283.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,206.0,210.0,211.0,216.0,220.0,233.0,236.0,256.0,266.0
unmatched_applicants,291.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,208.0,204.0,223.0,226.0,240.0,241.0,250.0,265.0
unmatched_applicants,301.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,204.0,213.0,230.0,223.0,236.0,247.0,266.0
unmatched_applicants,290.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,205.0,204.0,208.0,204.0,218.0,227.0,228.0,239.0,257.0,266.0
unmatched_applicants,289.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,207.0,204.0,215.0,215.0,225.0,234.0,238.0,251.0,262.0
unmatched_applicants,297.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,211.0,221.0,228.0,238.0,249.0,247.0,265.0
unmatched_applicants,289.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,207.0,219.0,219.0,226.0,238.0,238.0,254.0,265.0
unmatched_applicants,298.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,212.0,208.0,218.0,223.0,234.0,259.0,264.0
