Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,1700.0,1186.0,1185.0,1185.0,1185.0,1185.0,1186.0,1191.0,1204.0,1239.0,1273.0,1325.0,1379.0,1428.0,1466.0,1509.0,1520.0,1566.0,1610.0,1625.0
unmatched_applicants,1705.0,1185.0,1185.0,1185.0,1185.0,1185.0,1188.0,1190.0,1202.0,1239.0,1269.0,1333.0,1388.0,1430.0,1467.0,1514.0,1551.0,1581.0,1613.0,1623.0
unmatched_applicants,1715.0,1189.0,1185.0,1185.0,1185.0,1185.0,1186.0,1192.0,1213.0,1222.0,1277.0,1330.0,1372.0,1415.0,1469.0,1509.0,1542.0,1581.0,1609.0,1628.0
unmatched_applicants,1685.0,1185.0,1185.0,1185.0,1185.0,1185.0,1186.0,1192.0,1208.0,1241.0,1297.0,1316.0,1374.0,1416.0,1473.0,1495.0,1539.0,1579.0,1595.0,1638.0
unmatched_applicants,1690.0,1185.0,1186.0,1185.0,1185.0,1185.0,1185.0,1191.0,1209.0,1256.0,1280.0,1330.0,1390.0,1433.0,1453.0,1498.0,1528.0,1577.0,1597.0,1644.0
unmatched_applicants,1697.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1192.0,1210.0,1231.0,1275.0,1345.0,1370.0,1432.0,1452.0,1513.0,1549.0,1569.0,1603.0,1626.0
unmatched_applicants,1693.0,1186.0,1185.0,1185.0,1185.0,1185.0,1188.0,1191.0,1202.0,1230.0,1273.0,1342.0,1380.0,1414.0,1470.0,1494.0,1532.0,1571.0,1607.0,1643.0
unmatched_applicants,1700.0,1189.0,1185.0,1185.0,1185.0,1185.0,1188.0,1191.0,1218.0,1240.0,1273.0,1328.0,1361.0,1434.0,1460.0,1510.0,1535.0,1569.0,1585.0,1632.0
unmatched_applicants,1698.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1190.0,1203.0,1233.0,1275.0,1328.0,1382.0,1413.0,1456.0,1510.0,1542.0,1573.0,1602.0,1636.0
unmatched_applicants,1709.0,1186.0,1185.0,1185.0,1185.0,1185.0,1185.0,1188.0,1212.0,1241.0,1286.0,1326.0,1374.0,1417.0,1476.0,1517.0,1528.0,1567.0,1611.0,1623.0
unfilled_spots,515.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,19.0,54.0,88.0,140.0,194.0,243.0,281.0,324.0,335.0,381.0,425.0,440.0
unfilled_spots,520.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,17.0,54.0,84.0,148.0,203.0,245.0,282.0,329.0,366.0,396.0,428.0,438.0
unfilled_spots,530.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,28.0,37.0,92.0,145.0,187.0,230.0,284.0,324.0,357.0,396.0,424.0,443.0
unfilled_spots,500.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,23.0,56.0,112.0,131.0,189.0,231.0,288.0,310.0,354.0,394.0,410.0,453.0
unfilled_spots,505.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,24.0,71.0,95.0,145.0,205.0,248.0,268.0,313.0,343.0,392.0,412.0,459.0
unfilled_spots,512.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,46.0,90.0,160.0,185.0,247.0,267.0,328.0,364.0,384.0,418.0,441.0
unfilled_spots,508.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,17.0,45.0,88.0,157.0,195.0,229.0,285.0,309.0,347.0,386.0,422.0,458.0
