Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,1838.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1732.0,1733.0,1740.0,1738.0,1754.0,1766.0,1773.0,1776.0,1789.0,1805.0,1804.0,1813.0,1833.0,1825.0
unmatched_applicants,1836.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1727.0,1723.0,1726.0,1740.0,1756.0,1750.0,1756.0,1773.0,1772.0,1802.0,1775.0,1808.0,1812.0,1829.0,1824.0,1831.0
unmatched_applicants,1842.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1726.0,1723.0,1723.0,1728.0,1736.0,1736.0,1741.0,1739.0,1764.0,1763.0,1766.0,1790.0,1796.0,1812.0,1803.0,1823.0,1830.0,1829.0
unmatched_applicants,1846.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1736.0,1734.0,1731.0,1747.0,1760.0,1759.0,1764.0,1778.0,1780.0,1804.0,1807.0,1816.0,1821.0,1835.0
unmatched_applicants,1845.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1727.0,1726.0,1730.0,1732.0,1738.0,1743.0,1750.0,1759.0,1773.0,1783.0,1787.0,1790.0,1814.0,1814.0,1827.0,1840.0
unmatched_applicants,1845.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1725.0,1727.0,1730.0,1730.0,1739.0,1757.0,1764.0,1755.0,1763.0,1772.0,1792.0,1801.0,1811.0,1817.0,1826.0,1836.0
unmatched_applicants,1852.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1725.0,1731.0,1740.0,1748.0,1745.0,1755.0,1761.0,1775.0,1787.0,1788.0,1800.0,1820.0,1821.0,1828.0,1834.0
unmatched_applicants,1844.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1724.0,1727.0,1732.0,1738.0,1753.0,1744.0,1754.0,1770.0,1780.0,1791.0,1778.0,1803.0,1811.0,1811.0,1818.0,1843.0
unmatched_applicants,1839.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1727.0,1726.0,1726.0,1732.0,1738.0,1751.0,1762.0,1758.0,1761.0,1780.0,1783.0,1795.0,1798.0,1804.0,1822.0,1824.0,1818.0
unmatched_applicants,1833.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1723.0,1726.0,1723.0,1726.0,1738.0,1743.0,1746.0,1759.0,1771.0,1773.0,1791.0,1781.0,1806.0,1801.0,1830.0,1828.0,1828.0
unfilled_spots,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,17.0,15.0,31.0,43.0,50.0,53.0,66.0,82.0,81.0,90.0,110.0,102.0
unfilled_spots,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,17.0,33.0,27.0,33.0,50.0,49.0,79.0,52.0,85.0,89.0,106.0,101.0,108.0
unfilled_spots,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,13.0,13.0,18.0,16.0,41.0,40.0,43.0,67.0,73.0,89.0,80.0,100.0,107.0,106.0
unfilled_spots,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,8.0,24.0,37.0,36.0,41.0,55.0,57.0,81.0,84.0,93.0,98.0,112.0
unfilled_spots,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,9.0,15.0,20.0,27.0,36.0,50.0,60.0,64.0,67.0,91.0,91.0,104.0,117.0
unfilled_spots,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,7.0,16.0,34.0,41.0,32.0,40.0,49.0,69.0,78.0,88.0,94.0,103.0,113.0
