Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,190.0,130.0,130.0,130.0,131.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,131.0,132.0,133.0,141.0,141.0,144.0,145.0,153.0,158.0,158.0,164.0,166.0,172.0,175.0,177.0,177.0,185.0
unmatched_applicants,191.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,132.0,132.0,139.0,141.0,140.0,147.0,156.0,157.0,156.0,162.0,169.0,172.0,178.0,175.0,182.0,182.0
unmatched_applicants,190.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,133.0,133.0,137.0,139.0,141.0,146.0,150.0,157.0,158.0,168.0,167.0,172.0,175.0,173.0,179.0,179.0
unmatched_applicants,192.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,134.0,132.0,139.0,142.0,144.0,145.0,152.0,157.0,160.0,168.0,167.0,169.0,172.0,179.0,178.0,184.0
unmatched_applicants,192.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,134.0,136.0,146.0,145.0,143.0,151.0,152.0,164.0,160.0,163.0,171.0,171.0,176.0,182.0,185.0
unmatched_applicants,191.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,133.0,133.0,139.0,138.0,145.0,147.0,150.0,157.0,161.0,163.0,165.0,172.0,175.0,176.0,178.0,186.0
unmatched_applicants,190.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,132.0,131.0,133.0,137.0,141.0,144.0,146.0,155.0,158.0,159.0,163.0,166.0,169.0,172.0,177.0,177.0,183.0
unmatched_applicants,193.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,136.0,134.0,140.0,136.0,141.0,148.0,153.0,155.0,165.0,167.0,164.0,174.0,170.0,175.0,183.0,182.0
unmatched_applicants,190.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,133.0,133.0,133.0,137.0,143.0,142.0,142.0,158.0,152.0,163.0,162.0,168.0,168.0,177.0,178.0,178.0,182.0
unmatched_applicants,189.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,130.0,130.0,134.0,132.0,132.0,139.0,140.0,148.0,142.0,155.0,156.0,163.0,159.0,167.0,168.0,175.0,179.0,179.0,180.0
unfilled_spots,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,11.0,11.0,14.0,15.0,23.0,28.0,28.0,34.0,36.0,42.0,45.0,47.0,47.0,55.0
unfilled_spots,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,9.0,11.0,10.0,17.0,26.0,27.0,26.0,32.0,39.0,42.0,48.0,45.0,52.0,52.0
unfilled_spots,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,9.0,11.0,16.0,20.0,27.0,28.0,38.0,37.0,42.0,45.0,43.0,49.0,49.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,9.0,12.0,14.0,15.0,22.0,27.0,30.0,38.0,37.0,39.0,42.0,49.0,48.0,54.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,16.0,15.0,13.0,21.0,22.0,34.0,30.0,33.0,41.0,41.0,46.0,52.0,55.0
unfilled_spots,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,9.0,8.0,15.0,17.0,20.0,27.0,31.0,33.0,35.0,42.0,45.0,46.0,48.0,56.0
unfilled_spots,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,7.0,11.0,14.0,16.0,25.0,28.0,29.0,33.0,36.0,39.0,42.0,47.0,47.0,53.0
unfilled_spots,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,10.0,6.0,11.0,18.0,23.0,25.0,35.0,37.0,34.0,44.0,40.0,45.0,53.0,52.0
unfilled_spots,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.0,13.0,12.0,12.0,28.0,22.0,33.0,32.0,38.0,38.0,47.0,48.0,48.0,52.0
unfilled_spots,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,9.0,10.0,18.0,12.0,25.0,26.0,33.0,29.0,37.0,38.0,45.0,49.0,49.0,50.0
reviews_per_program,121.0,121.0,121.0,121.0,121.0,121.0,121.0,117.64102564102564,101.28205128205128,78.02564102564102,60.0,48.46153846153846,45.98717948717949,49.51282051282051,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333,110.0
reviews_per_program,121.0,121.0,121.0,121.0,121.0,121.0,118.34615384615384,116.03846153846153,96.33333333333333,84.2051282051282,61.05128205128205,54.42307692307692,46.91025641025641,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333,110.0
reviews_per_program,121.0,121.0,121.0,121.0,121.0,121.0,121.0,116.26923076923077,100.91025641025641,86.34615384615384,63.76923076923077,50.69230769230769,49.62820512820513,48.56410256410256,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333,110.0
reviews_per_program,121.0,121.0,121.0,121.0,121.0,121.0,121.0,112.67948717948718,95.21794871794872,84.15384615384616,60.14102564102564,45.34615384615385,44.93589743589744,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333,110.0
reviews_per_program,121.0,121.0,121.0,121.0,121.0,121.0,121.0,116.14102564102564,105.33333333333333,81.6923076923077,63.205128205128204,51.48717948717949,46.88461538461539,49.55128205128205,52.256410256410255,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333,110.0
reviews_per_program,121.0,121.0,121.0,121.0,121.0,121.0,121.0,113.75641025641026,103.38461538461539,81.35897435897436,56.05128205128205,48.756410256410255,49.14102564102564,49.55128205128205,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333,110.0
reviews_per_program,121.0,121.0,121.0,121.0,121.0,121.0,119.76923076923077,114.71794871794872,104.15384615384616,80.5,59.42307692307692,53.61538461538461,49.02564102564103,48.65384615384615,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333,110.0
reviews_per_program,121.0,121.0,121.0,121.0,121.0,121.0,121.0,119.76923076923077,104.96153846153847,81.42307692307692,58.794871794871796,49.91025641025641,49.333333333333336,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333,110.0
reviews_per_program,121.0,121.0,121.0,121.0,121.0,121.0,121.0,112.6025641025641,102.3974358974359,79.64102564102564,63.1025641025641,49.80769230769231,45.92307692307692,48.55128205128205,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333,110.0
reviews_per_program,121.0,121.0,121.0,121.0,121.0,121.0,119.7948717948718,114.83333333333333,103.25641025641026,76.8076923076923,58.19230769230769,50.62820512820513,45.01282051282051,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667,84.33333333333333,88.0,91.66666666666667,95.33333333333333,99.0,102.66666666666667,106.33333333333333,110.0
pct_interview_given_signal,0.0,1.083916083916084,1.0944055944055944,1.0792540792540792,1.0585664335664335,1.0468531468531468,1.0425407925407926,1.025974025974026,0.9986888111888111,0.9557109557109557,0.9017482517482518,0.836935791481246,0.7715617715617715,0.7122108660570199,0.6623376623376623,0.6181818181818182,0.5795454545454546,0.5454545454545454,0.5151515151515151,0.4880382775119617,0.4636363636363636,0.44155844155844154,0.4214876033057851,0.4031620553359684,0.38636363636363635,0.3709090909090909,0.35664335664335667,0.3434343434343434,0.33116883116883117,0.31974921630094044,0.3090909090909091
pct_interview_given_signal,0.0,1.1083916083916083,1.0681818181818181,1.0815850815850816,1.0638111888111887,1.0454545454545454,1.0320512820512822,1.018981018981019,0.9943181818181818,0.947940947940948,0.9031468531468532,0.8321678321678322,0.7686480186480187,0.7132867132867133,0.6623376623376623,0.6181818181818182,0.5795454545454546,0.5454545454545454,0.5151515151515151,0.4880382775119617,0.4636363636363636,0.44155844155844154,0.4214876033057851,0.4031620553359684,0.38636363636363635,0.3709090909090909,0.35664335664335667,0.3434343434343434,0.33116883116883117,0.31974921630094044,0.3090909090909091
pct_interview_given_signal,0.0,1.0944055944055944,1.083916083916084,1.078088578088578,1.0541958041958042,1.0608391608391607,1.0378787878787878,1.0224775224775224,0.9965034965034965,0.958041958041958,0.8968531468531469,0.8347107438016529,0.7680652680652681,0.7130177514792899,0.6623376623376623,0.6181818181818182,0.5795454545454546,0.5454545454545454,0.5151515151515151,0.4880382775119617,0.4636363636363636,0.44155844155844154,0.4214876033057851,0.4031620553359684,0.38636363636363635,0.3709090909090909,0.35664335664335667,0.3434343434343434,0.33116883116883117,0.31974921630094044,0.3090909090909091
pct_interview_given_signal,0.0,1.0874125874125875,1.1066433566433567,1.0804195804195804,1.0708041958041958,1.0566433566433566,1.0378787878787878,1.0129870129870129,0.9934440559440559,0.9584304584304584,0.9052447552447552,0.8404322949777495,0.7721445221445221,0.7132867132867133,0.6623376623376623,0.6181818181818182,0.5795454545454546,0.5454545454545454,0.5151515151515151,0.4880382775119617,0.4636363636363636,0.44155844155844154,0.4214876033057851,0.4031620553359684,0.38636363636363635,0.3709090909090909,0.35664335664335667,0.3434343434343434,0.33116883116883117,0.31974921630094044,0.3090909090909091
