Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,4059.0,2143.0,2050.0,1992.0,1985.0,1985.0,1980.0,1980.0,1984.0,1990.0,2000.0,2069.0,2195.0,2331.0,2563.0,2766.0,2965.0,3136.0,3299.0,3489.0,3632.0,3781.0,3935.0
unmatched_applicants,4024.0,2159.0,2048.0,2008.0,1981.0,1980.0,1980.0,1980.0,1981.0,1985.0,2029.0,2095.0,2181.0,2389.0,2603.0,2811.0,2941.0,3146.0,3305.0,3499.0,3643.0,3793.0,3937.0
unmatched_applicants,4026.0,2193.0,2056.0,2006.0,1981.0,1981.0,1980.0,1980.0,1980.0,1983.0,2027.0,2105.0,2204.0,2409.0,2552.0,2773.0,2943.0,3133.0,3355.0,3475.0,3675.0,3801.0,3896.0
unmatched_applicants,4036.0,2155.0,2054.0,2003.0,1985.0,1983.0,1980.0,1980.0,1984.0,1985.0,2002.0,2068.0,2200.0,2373.0,2583.0,2736.0,2930.0,3154.0,3318.0,3457.0,3677.0,3787.0,3943.0
unmatched_applicants,4015.0,2188.0,2043.0,2011.0,1985.0,1983.0,1980.0,1980.0,1980.0,1988.0,2040.0,2123.0,2187.0,2356.0,2585.0,2770.0,2924.0,3185.0,3314.0,3507.0,3614.0,3736.0,3936.0
unmatched_applicants,4003.0,2127.0,2054.0,1993.0,1983.0,1980.0,1980.0,1980.0,1980.0,1986.0,2011.0,2090.0,2212.0,2327.0,2552.0,2745.0,2972.0,3113.0,3304.0,3515.0,3621.0,3753.0,3929.0
unmatched_applicants,4056.0,2166.0,2055.0,1992.0,1986.0,1981.0,1980.0,1980.0,1981.0,1997.0,2016.0,2078.0,2225.0,2391.0,2573.0,2723.0,2971.0,3135.0,3329.0,3501.0,3665.0,3770.0,3921.0
unmatched_applicants,4045.0,2143.0,2041.0,1988.0,1985.0,1980.0,1980.0,1980.0,1980.0,1982.0,2024.0,2066.0,2223.0,2351.0,2582.0,2776.0,2938.0,3151.0,3329.0,3498.0,3662.0,3788.0,3929.0
unmatched_applicants,4025.0,2152.0,2035.0,2008.0,1987.0,1980.0,1980.0,1980.0,1980.0,1990.0,2016.0,2103.0,2225.0,2386.0,2584.0,2767.0,2931.0,3148.0,3337.0,3494.0,3608.0,3796.0,3894.0
unmatched_applicants,4028.0,2125.0,2037.0,1999.0,1981.0,1980.0,1980.0,1980.0,1980.0,1987.0,2023.0,2091.0,2189.0,2329.0,2552.0,2737.0,3014.0,3137.0,3332.0,3493.0,3680.0,3781.0,3907.0
unfilled_spots,2079.0,163.0,70.0,12.0,5.0,5.0,0.0,0.0,4.0,10.0,20.0,89.0,215.0,351.0,583.0,786.0,985.0,1156.0,1319.0,1509.0,1652.0,1801.0,1955.0
unfilled_spots,2044.0,179.0,68.0,28.0,1.0,0.0,0.0,0.0,1.0,5.0,49.0,115.0,201.0,409.0,623.0,831.0,961.0,1166.0,1325.0,1519.0,1663.0,1813.0,1957.0
unfilled_spots,2046.0,213.0,76.0,26.0,1.0,1.0,0.0,0.0,0.0,3.0,47.0,125.0,224.0,429.0,572.0,793.0,963.0,1153.0,1375.0,1495.0,1695.0,1821.0,1916.0
unfilled_spots,2056.0,175.0,74.0,23.0,5.0,3.0,0.0,0.0,4.0,5.0,22.0,88.0,220.0,393.0,603.0,756.0,950.0,1174.0,1338.0,1477.0,1697.0,1807.0,1963.0
unfilled_spots,2035.0,208.0,63.0,31.0,5.0,3.0,0.0,0.0,0.0,8.0,60.0,143.0,207.0,376.0,605.0,790.0,944.0,1205.0,1334.0,1527.0,1634.0,1756.0,1956.0
unfilled_spots,2023.0,147.0,74.0,13.0,3.0,0.0,0.0,0.0,0.0,6.0,31.0,110.0,232.0,347.0,572.0,765.0,992.0,1133.0,1324.0,1535.0,1641.0,1773.0,1949.0
unfilled_spots,2076.0,186.0,75.0,12.0,6.0,1.0,0.0,0.0,1.0,17.0,36.0,98.0,245.0,411.0,593.0,743.0,991.0,1155.0,1349.0,1521.0,1685.0,1790.0,1941.0
unfilled_spots,2065.0,163.0,61.0,8.0,5.0,0.0,0.0,0.0,0.0,2.0,44.0,86.0,243.0,371.0,602.0,796.0,958.0,1171.0,1349.0,1518.0,1682.0,1808.0,1949.0
unfilled_spots,2045.0,172.0,55.0,28.0,7.0,0.0,0.0,0.0,0.0,10.0,36.0,123.0,245.0,406.0,604.0,787.0,951.0,1168.0,1357.0,1514.0,1628.0,1816.0,1914.0
unfilled_spots,2048.0,145.0,57.0,19.0,1.0,0.0,0.0,0.0,0.0,7.0,43.0,111.0,209.0,349.0,572.0,757.0,1034.0,1157.0,1352.0,1513.0,1700.0,1801.0,1927.0
reviews_per_program,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,205.80293757649937,198.92288861689107,168.51040391676867,133.57527539779682,107.19339045287637,101.82007343941248,108.00856793145655,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644
reviews_per_program,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,205.5764993880049,196.90575275397796,169.2435740514076,134.94124847001223,108.03182374541004,101.50428396572828,108.16646266829865,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644
reviews_per_program,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.20073439412485,197.34516523867808,170.90820073439411,132.5373317013464,108.13096695226439,102.23623011015911,108.00611995104039,116.97796817625459,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644
reviews_per_program,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,205.452876376989,198.89351285189719,170.2827417380661,132.18237454100367,108.15911872705018,101.85556915544676,107.87882496940024,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644
reviews_per_program,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.16401468788249,195.48102815177478,169.22399020807833,133.1982864137087,108.87270501835985,102.25091799265606,107.87515299877602,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644
reviews_per_program,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,205.4467564259486,197.57405140758874,170.2545899632803,131.98164014687882,106.06976744186046,101.34638922888617,107.99388004895961,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644
reviews_per_program,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,205.984088127295,197.95226438188496,170.77845777233782,132.78212974296207,107.28763769889841,101.37331701346389,107.98531211750306,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644
reviews_per_program,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,205.84332925336597,195.32313341493267,170.50428396572826,132.0844553243574,105.9718482252142,101.94002447980417,108.23867809057528,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644
reviews_per_program,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,205.67686658506733,196.37576499388004,170.68176254589963,130.50673194614444,106.00979192166463,102.42227662178702,108.38310893512852,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644
reviews_per_program,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.54957160342718,206.01835985312118,197.74173806609548,170.9436964504284,132.22643818849448,108.42839657282742,101.81395348837209,107.89963280293757,116.7454100367197,125.72582619339045,134.7062423500612,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9997274090227614,0.99680679140949,0.9761312525555405,0.9315796647130979,0.8681477443096633,0.7953956905844598,0.7300554268320385,0.6739707069542152,0.6258299421717712,0.5841079460269865,0.5476011994002998,0.5153893641414586,0.4867566216891554,0.46113785212656827,0.4380809595202399,0.4172199614478475,0.39825541774567264
