Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,303.0,213.0,209.0,210.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,212.0,211.0,218.0,220.0,223.0,231.0,236.0,247.0,246.0,254.0,252.0,271.0,272.0,290.0,282.0,287.0,292.0,296.0,304.0
unmatched_applicants,298.0,214.0,210.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,209.0,220.0,221.0,224.0,234.0,240.0,246.0,255.0,256.0,264.0,266.0,273.0,282.0,280.0,290.0,290.0,285.0,302.0
unmatched_applicants,307.0,217.0,213.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,211.0,213.0,217.0,219.0,221.0,230.0,233.0,237.0,247.0,253.0,264.0,277.0,267.0,287.0,279.0,296.0,285.0,311.0,304.0
unmatched_applicants,314.0,214.0,211.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,209.0,209.0,214.0,217.0,223.0,233.0,239.0,239.0,249.0,254.0,270.0,278.0,279.0,282.0,283.0,285.0,288.0,296.0,298.0
unmatched_applicants,302.0,219.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,214.0,214.0,223.0,230.0,233.0,240.0,253.0,251.0,249.0,260.0,269.0,263.0,285.0,277.0,285.0,293.0,302.0,299.0
unmatched_applicants,299.0,211.0,209.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,209.0,214.0,222.0,223.0,222.0,239.0,232.0,246.0,247.0,252.0,268.0,273.0,283.0,271.0,282.0,278.0,294.0,296.0,303.0
unmatched_applicants,306.0,214.0,210.0,210.0,208.0,208.0,208.0,208.0,208.0,209.0,209.0,211.0,208.0,216.0,224.0,225.0,230.0,237.0,247.0,267.0,250.0,264.0,265.0,278.0,284.0,283.0,287.0,295.0,298.0,293.0
unmatched_applicants,302.0,211.0,210.0,208.0,208.0,208.0,209.0,208.0,208.0,208.0,210.0,208.0,209.0,212.0,217.0,224.0,225.0,232.0,239.0,244.0,256.0,262.0,266.0,271.0,269.0,283.0,289.0,293.0,300.0,296.0
unmatched_applicants,307.0,210.0,211.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,213.0,211.0,219.0,228.0,230.0,230.0,242.0,243.0,244.0,258.0,270.0,278.0,280.0,287.0,283.0,299.0,296.0,299.0
unmatched_applicants,304.0,218.0,211.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,211.0,208.0,214.0,216.0,215.0,223.0,233.0,243.0,248.0,259.0,257.0,268.0,275.0,268.0,276.0,292.0,296.0,310.0,302.0
unfilled_spots,95.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,10.0,12.0,15.0,23.0,28.0,39.0,38.0,46.0,44.0,63.0,64.0,82.0,74.0,79.0,84.0,88.0,96.0
unfilled_spots,90.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,13.0,16.0,26.0,32.0,38.0,47.0,48.0,56.0,58.0,65.0,74.0,72.0,82.0,82.0,77.0,94.0
unfilled_spots,99.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,9.0,11.0,13.0,22.0,25.0,29.0,39.0,45.0,56.0,69.0,59.0,79.0,71.0,88.0,77.0,103.0,96.0
unfilled_spots,106.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,9.0,15.0,25.0,31.0,31.0,41.0,46.0,62.0,70.0,71.0,74.0,75.0,77.0,80.0,88.0,90.0
unfilled_spots,94.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,15.0,22.0,25.0,32.0,45.0,43.0,41.0,52.0,61.0,55.0,77.0,69.0,77.0,85.0,94.0,91.0
unfilled_spots,91.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,14.0,15.0,14.0,31.0,24.0,38.0,39.0,44.0,60.0,65.0,75.0,63.0,74.0,70.0,86.0,88.0,95.0
unfilled_spots,98.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,8.0,16.0,17.0,22.0,29.0,39.0,59.0,42.0,56.0,57.0,70.0,76.0,75.0,79.0,87.0,90.0,85.0
unfilled_spots,94.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,9.0,16.0,17.0,24.0,31.0,36.0,48.0,54.0,58.0,63.0,61.0,75.0,81.0,85.0,92.0,88.0
unfilled_spots,99.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,11.0,20.0,22.0,22.0,34.0,35.0,36.0,50.0,62.0,70.0,72.0,79.0,75.0,91.0,88.0,91.0
unfilled_spots,96.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,8.0,7.0,15.0,25.0,35.0,40.0,51.0,49.0,60.0,67.0,60.0,68.0,84.0,88.0,102.0,94.0
reviews_per_program,118.01652892561984,118.01652892561984,118.01652892561984,118.01652892561984,118.01652892561984,116.47933884297521,106.39669421487604,96.8099173553719,77.90082644628099,63.074380165289256,53.78512396694215,53.94214876033058,52.49586776859504,53.413223140495866,55.074380165289256,59.46280991735537,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917
reviews_per_program,118.01652892561984,118.01652892561984,118.01652892561984,118.01652892561984,118.01652892561984,115.39669421487604,107.29752066115702,92.7107438016529,74.23140495867769,58.45454545454545,54.16528925619835,55.17355371900826,51.950413223140494,51.8099173553719,55.570247933884296,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917
reviews_per_program,118.01652892561984,118.01652892561984,118.01652892561984,118.01652892561984,118.01652892561984,116.4297520661157,110.74380165289256,91.85123966942149,75.91735537190083,61.6198347107438,53.388429752066116,52.925619834710744,52.586776859504134,52.900826446280995,57.388429752066116,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917
