Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,2725.0,821.0,773.0,723.0,697.0,687.0,687.0,685.0,700.0,699.0,779.0,939.0,1050.0,1277.0,1371.0,1509.0,1586.0,1739.0,1834.0,1911.0,1967.0,2066.0,2118.0,2209.0,2260.0,2296.0,2342.0,2409.0,2450.0,2497.0,2565.0,2573.0,2612.0,2661.0,2667.0,2688.0
unmatched_applicants,2721.0,829.0,784.0,708.0,693.0,687.0,685.0,685.0,689.0,711.0,780.0,947.0,1085.0,1202.0,1384.0,1487.0,1600.0,1741.0,1826.0,1889.0,2022.0,2027.0,2133.0,2194.0,2279.0,2316.0,2334.0,2425.0,2430.0,2519.0,2538.0,2542.0,2599.0,2637.0,2673.0,2712.0
unmatched_applicants,2717.0,835.0,773.0,725.0,700.0,688.0,685.0,685.0,698.0,722.0,809.0,939.0,1110.0,1191.0,1386.0,1496.0,1602.0,1702.0,1820.0,1949.0,1982.0,2075.0,2140.0,2188.0,2271.0,2332.0,2351.0,2404.0,2481.0,2493.0,2519.0,2580.0,2581.0,2637.0,2676.0,2714.0
unmatched_applicants,2736.0,832.0,759.0,708.0,698.0,692.0,686.0,685.0,692.0,733.0,806.0,893.0,1059.0,1258.0,1372.0,1493.0,1643.0,1696.0,1806.0,1889.0,1981.0,2063.0,2132.0,2198.0,2265.0,2326.0,2355.0,2411.0,2451.0,2492.0,2524.0,2550.0,2605.0,2641.0,2662.0,2690.0
unmatched_applicants,2722.0,832.0,774.0,708.0,711.0,691.0,687.0,685.0,689.0,741.0,802.0,958.0,1074.0,1238.0,1370.0,1503.0,1590.0,1733.0,1834.0,1885.0,2007.0,2094.0,2125.0,2182.0,2234.0,2293.0,2365.0,2392.0,2427.0,2479.0,2512.0,2585.0,2617.0,2625.0,2685.0,2700.0
unmatched_applicants,2734.0,832.0,751.0,731.0,695.0,691.0,685.0,685.0,687.0,702.0,816.0,942.0,1072.0,1246.0,1350.0,1483.0,1606.0,1715.0,1813.0,1891.0,2023.0,2050.0,2121.0,2213.0,2265.0,2329.0,2381.0,2410.0,2442.0,2485.0,2516.0,2575.0,2596.0,2638.0,2701.0,2701.0
unmatched_applicants,2740.0,841.0,761.0,728.0,698.0,690.0,686.0,687.0,690.0,723.0,810.0,945.0,1099.0,1226.0,1377.0,1485.0,1626.0,1673.0,1836.0,1908.0,1988.0,2068.0,2116.0,2197.0,2274.0,2325.0,2346.0,2442.0,2487.0,2516.0,2523.0,2594.0,2642.0,2642.0,2685.0,2723.0
unmatched_applicants,2755.0,849.0,770.0,740.0,700.0,698.0,685.0,685.0,692.0,733.0,804.0,928.0,1077.0,1253.0,1356.0,1481.0,1620.0,1713.0,1824.0,1878.0,1979.0,2042.0,2114.0,2167.0,2249.0,2316.0,2358.0,2409.0,2464.0,2508.0,2536.0,2585.0,2609.0,2643.0,2636.0,2725.0
unmatched_applicants,2736.0,826.0,771.0,713.0,693.0,695.0,685.0,685.0,691.0,725.0,814.0,944.0,1092.0,1247.0,1357.0,1472.0,1612.0,1696.0,1804.0,1895.0,1987.0,2053.0,2120.0,2178.0,2269.0,2323.0,2333.0,2410.0,2435.0,2498.0,2539.0,2585.0,2609.0,2634.0,2692.0,2682.0
unmatched_applicants,2736.0,834.0,776.0,723.0,694.0,686.0,685.0,685.0,699.0,731.0,771.0,975.0,1040.0,1243.0,1402.0,1478.0,1604.0,1755.0,1788.0,1905.0,2001.0,2053.0,2132.0,2215.0,2256.0,2305.0,2353.0,2431.0,2465.0,2497.0,2533.0,2576.0,2598.0,2635.0,2667.0,2709.0
