Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
unmatched_applicants,11864.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6532.0,6571.0,6823.0,7141.0,7461.0,7912.0,8183.0,8591.0,8882.0,9234.0,9470.0,9765.0,10060.0,10236.0,10466.0,10687.0,10885.0,11092.0,11227.0,11387.0
unmatched_applicants,11815.0,6519.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6543.0,6632.0,6784.0,7097.0,7460.0,7843.0,8203.0,8577.0,8858.0,9248.0,9537.0,9741.0,9931.0,10267.0,10494.0,10651.0,10954.0,11030.0,11211.0,11436.0
unmatched_applicants,11899.0,6519.0,6523.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6545.0,6628.0,6809.0,7085.0,7514.0,7789.0,8212.0,8504.0,8905.0,9193.0,9465.0,9727.0,9983.0,10267.0,10473.0,10653.0,10869.0,11043.0,11238.0,11376.0
unmatched_applicants,11865.0,6519.0,6522.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6520.0,6594.0,6760.0,7072.0,7433.0,7813.0,8225.0,8529.0,8916.0,9187.0,9444.0,9820.0,10034.0,10249.0,10454.0,10609.0,10894.0,11072.0,11248.0,11409.0
unmatched_applicants,11907.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6526.0,6594.0,6848.0,7080.0,7484.0,7823.0,8222.0,8586.0,8843.0,9241.0,9491.0,9749.0,10011.0,10261.0,10492.0,10680.0,10875.0,11101.0,11203.0,11419.0
unmatched_applicants,11884.0,6519.0,6524.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6529.0,6617.0,6849.0,7062.0,7464.0,7838.0,8152.0,8516.0,8891.0,9218.0,9431.0,9827.0,10017.0,10221.0,10470.0,10711.0,10879.0,11079.0,11206.0,11388.0
unmatched_applicants,11901.0,6519.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6522.0,6536.0,6600.0,6780.0,7158.0,7466.0,7828.0,8167.0,8579.0,8895.0,9214.0,9488.0,9697.0,10042.0,10211.0,10522.0,10695.0,10871.0,11089.0,11232.0,11401.0
unmatched_applicants,11878.0,6519.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6539.0,6633.0,6728.0,7085.0,7465.0,7785.0,8157.0,8435.0,8893.0,9186.0,9463.0,9761.0,10051.0,10259.0,10444.0,10688.0,10902.0,11057.0,11236.0,11454.0
unmatched_applicants,11866.0,6523.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6524.0,6584.0,6784.0,7129.0,7447.0,7818.0,8122.0,8501.0,8885.0,9186.0,9531.0,9684.0,9992.0,10184.0,10495.0,10650.0,10917.0,11075.0,11232.0,11426.0
unmatched_applicants,11880.0,6519.0,6523.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6533.0,6595.0,6807.0,7139.0,7449.0,7830.0,8155.0,8510.0,8807.0,9153.0,9448.0,9744.0,9986.0,10259.0,10513.0,10671.0,10926.0,11059.0,11216.0,11388.0
unfilled_spots,5345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,52.0,304.0,622.0,942.0,1393.0,1664.0,2072.0,2363.0,2715.0,2951.0,3246.0,3541.0,3717.0,3947.0,4168.0,4366.0,4573.0,4708.0,4868.0
unfilled_spots,5296.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,113.0,265.0,578.0,941.0,1324.0,1684.0,2058.0,2339.0,2729.0,3018.0,3222.0,3412.0,3748.0,3975.0,4132.0,4435.0,4511.0,4692.0,4917.0
unfilled_spots,5380.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,109.0,290.0,566.0,995.0,1270.0,1693.0,1985.0,2386.0,2674.0,2946.0,3208.0,3464.0,3748.0,3954.0,4134.0,4350.0,4524.0,4719.0,4857.0
unfilled_spots,5346.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,241.0,553.0,914.0,1294.0,1706.0,2010.0,2397.0,2668.0,2925.0,3301.0,3515.0,3730.0,3935.0,4090.0,4375.0,4553.0,4729.0,4890.0
unfilled_spots,5388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,75.0,329.0,561.0,965.0,1304.0,1703.0,2067.0,2324.0,2722.0,2972.0,3230.0,3492.0,3742.0,3973.0,4161.0,4356.0,4582.0,4684.0,4900.0
unfilled_spots,5365.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,98.0,330.0,543.0,945.0,1319.0,1633.0,1997.0,2372.0,2699.0,2912.0,3308.0,3498.0,3702.0,3951.0,4192.0,4360.0,4560.0,4687.0,4869.0
unfilled_spots,5382.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,81.0,261.0,639.0,947.0,1309.0,1648.0,2060.0,2376.0,2695.0,2969.0,3178.0,3523.0,3692.0,4003.0,4176.0,4352.0,4570.0,4713.0,4882.0
unfilled_spots,5359.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,114.0,209.0,566.0,946.0,1266.0,1638.0,1916.0,2374.0,2667.0,2944.0,3242.0,3532.0,3740.0,3925.0,4169.0,4383.0,4538.0,4717.0,4935.0
unfilled_spots,5347.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,65.0,265.0,610.0,928.0,1299.0,1603.0,1982.0,2366.0,2667.0,3012.0,3165.0,3473.0,3665.0,3976.0,4131.0,4398.0,4556.0,4713.0,4907.0
unfilled_spots,5361.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,76.0,288.0,620.0,930.0,1311.0,1636.0,1991.0,2288.0,2634.0,2929.0,3225.0,3467.0,3740.0,3994.0,4152.0,4407.0,4540.0,4697.0,4869.0
reviews_per_program,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,760.0672823218997,480.5197889182058,281.35356200527707,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105
reviews_per_program,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,812.664907651715,769.990765171504,487.20448548812664,278.52770448548813,272.6424802110818,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105
reviews_per_program,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,812.7427440633245,769.8746701846966,482.22295514511876,275.3192612137203,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105
reviews_per_program,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,761.679419525066,477.99208443271766,276.7387862796834,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105
reviews_per_program,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,812.7453825857519,766.0831134564644,488.0672823218997,277.3957783641161,272.56860158311343,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105
reviews_per_program,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,812.7968337730871,763.0224274406332,481.7862796833773,278.3588390501319,271.901055408971,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105
reviews_per_program,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,812.835092348285,760.4353562005277,466.98284960422166,272.1055408970976,271.910290237467,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105
reviews_per_program,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,762.5013192612137,493.4221635883905,280.7387862796834,272.598944591029,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105
reviews_per_program,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,761.3100263852243,479.66490765171505,279.27440633245385,273.3073878627968,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105
reviews_per_program,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,813.6094986807387,773.4828496042217,486.32058047493405,277.08047493403694,272.5976253298153,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105
