Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,1941.0,1220.0,1214.0,1212.0,1212.0,1234.0,1322.0,1434.0,1563.0,1695.0,1797.0,1904.0
unmatched_applicants,1932.0,1224.0,1213.0,1212.0,1212.0,1229.0,1289.0,1418.0,1565.0,1678.0,1808.0,1900.0
unmatched_applicants,1964.0,1216.0,1212.0,1212.0,1213.0,1224.0,1302.0,1453.0,1588.0,1671.0,1796.0,1897.0
unmatched_applicants,1976.0,1224.0,1212.0,1212.0,1212.0,1228.0,1313.0,1418.0,1556.0,1663.0,1800.0,1883.0
unmatched_applicants,1972.0,1222.0,1212.0,1212.0,1212.0,1249.0,1313.0,1427.0,1599.0,1682.0,1797.0,1879.0
unmatched_applicants,1980.0,1223.0,1216.0,1212.0,1212.0,1229.0,1302.0,1431.0,1576.0,1658.0,1791.0,1879.0
unmatched_applicants,1942.0,1219.0,1212.0,1212.0,1212.0,1233.0,1323.0,1448.0,1606.0,1691.0,1757.0,1897.0
unmatched_applicants,1963.0,1229.0,1213.0,1212.0,1212.0,1226.0,1328.0,1473.0,1579.0,1676.0,1799.0,1899.0
unmatched_applicants,1969.0,1222.0,1212.0,1212.0,1213.0,1231.0,1287.0,1447.0,1548.0,1679.0,1786.0,1850.0
unmatched_applicants,1969.0,1217.0,1212.0,1212.0,1212.0,1239.0,1298.0,1434.0,1587.0,1689.0,1795.0,1867.0
unfilled_spots,729.0,8.0,2.0,0.0,0.0,22.0,110.0,222.0,351.0,483.0,585.0,692.0
unfilled_spots,720.0,12.0,1.0,0.0,0.0,17.0,77.0,206.0,353.0,466.0,596.0,688.0
unfilled_spots,752.0,4.0,0.0,0.0,1.0,12.0,90.0,241.0,376.0,459.0,584.0,685.0
unfilled_spots,764.0,12.0,0.0,0.0,0.0,16.0,101.0,206.0,344.0,451.0,588.0,671.0
unfilled_spots,760.0,10.0,0.0,0.0,0.0,37.0,101.0,215.0,387.0,470.0,585.0,667.0
unfilled_spots,768.0,11.0,4.0,0.0,0.0,17.0,90.0,219.0,364.0,446.0,579.0,667.0
unfilled_spots,730.0,7.0,0.0,0.0,0.0,21.0,111.0,236.0,394.0,479.0,545.0,685.0
unfilled_spots,751.0,17.0,1.0,0.0,0.0,14.0,116.0,261.0,367.0,464.0,587.0,687.0
unfilled_spots,757.0,10.0,0.0,0.0,1.0,19.0,75.0,235.0,336.0,467.0,574.0,638.0
unfilled_spots,757.0,5.0,0.0,0.0,0.0,27.0,86.0,222.0,375.0,477.0,583.0,655.0
reviews_per_program,191.55555555555554,191.55555555555554,190.82539682539684,175.11111111111111,92.92592592592592,80.34920634920636,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258
reviews_per_program,191.55555555555554,191.55555555555554,191.55555555555554,171.76190476190476,89.61904761904762,80.43915343915344,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258
