Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,1960.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1779.0,1790.0,1801.0,1818.0,1852.0,1861.0,1880.0,1888.0,1908.0,1902.0,1922.0,1939.0
unmatched_applicants,1960.0,1770.0,1770.0,1770.0,1770.0,1770.0,1770.0,1782.0,1786.0,1806.0,1831.0,1839.0,1865.0,1868.0,1891.0,1901.0,1915.0,1931.0,1936.0
unmatched_applicants,1955.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1774.0,1786.0,1818.0,1828.0,1829.0,1857.0,1873.0,1894.0,1912.0,1909.0,1936.0,1935.0
unmatched_applicants,1962.0,1770.0,1770.0,1770.0,1770.0,1771.0,1771.0,1774.0,1780.0,1811.0,1828.0,1842.0,1860.0,1884.0,1888.0,1900.0,1908.0,1928.0,1940.0
unmatched_applicants,1957.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1781.0,1784.0,1813.0,1823.0,1843.0,1863.0,1870.0,1892.0,1899.0,1916.0,1919.0,1929.0
unmatched_applicants,1972.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1782.0,1792.0,1807.0,1828.0,1850.0,1860.0,1873.0,1891.0,1916.0,1910.0,1918.0,1937.0
unmatched_applicants,1962.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1780.0,1783.0,1801.0,1834.0,1840.0,1859.0,1873.0,1896.0,1906.0,1925.0,1925.0,1936.0
unmatched_applicants,1962.0,1770.0,1770.0,1770.0,1770.0,1770.0,1775.0,1774.0,1801.0,1802.0,1828.0,1847.0,1866.0,1882.0,1896.0,1912.0,1912.0,1928.0,1936.0
unmatched_applicants,1960.0,1770.0,1770.0,1770.0,1770.0,1770.0,1772.0,1781.0,1795.0,1799.0,1827.0,1849.0,1869.0,1882.0,1887.0,1909.0,1918.0,1928.0,1932.0
unmatched_applicants,1960.0,1770.0,1770.0,1770.0,1770.0,1770.0,1771.0,1782.0,1787.0,1810.0,1819.0,1831.0,1856.0,1875.0,1894.0,1901.0,1907.0,1929.0,1935.0
unfilled_spots,190.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,20.0,31.0,48.0,82.0,91.0,110.0,118.0,138.0,132.0,152.0,169.0
unfilled_spots,190.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,36.0,61.0,69.0,95.0,98.0,121.0,131.0,145.0,161.0,166.0
unfilled_spots,185.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,48.0,58.0,59.0,87.0,103.0,124.0,142.0,139.0,166.0,165.0
unfilled_spots,192.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,10.0,41.0,58.0,72.0,90.0,114.0,118.0,130.0,138.0,158.0,170.0
unfilled_spots,187.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,14.0,43.0,53.0,73.0,93.0,100.0,122.0,129.0,146.0,149.0,159.0
unfilled_spots,202.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,22.0,37.0,58.0,80.0,90.0,103.0,121.0,146.0,140.0,148.0,167.0
unfilled_spots,192.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,13.0,31.0,64.0,70.0,89.0,103.0,126.0,136.0,155.0,155.0,166.0
unfilled_spots,192.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,31.0,32.0,58.0,77.0,96.0,112.0,126.0,142.0,142.0,158.0,166.0
