Parameter,0,1,2,3,4,5
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,128.14285714285714,128.14285714285714,49.285714285714285,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,128.14285714285714,120.42857142857143,54.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,128.14285714285714,121.14285714285714,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,128.14285714285714,120.57142857142857,48.57142857142857,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,128.14285714285714,112.28571428571429,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,128.14285714285714,120.35714285714286,48.857142857142854,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,128.14285714285714,98.85714285714286,42.714285714285715,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,128.14285714285714,120.71428571428571,55.0,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,128.14285714285714,119.78571428571429,48.5,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,128.14285714285714,128.14285714285714,49.285714285714285,64.07142857142857,85.42857142857143,106.78571428571429
pct_interview_given_signal,0.0,1.0,0.7006688963210702,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,0.9866220735785953,0.6872909698996655,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,0.9933110367892977,0.7023411371237458,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,0.9933110367892977,0.6989966555183946,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,1.0,0.7023411371237458,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,0.9899665551839465,0.697324414715719,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,0.9665551839464883,0.7023411371237458,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,0.9933110367892977,0.6822742474916388,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,0.9966555183946488,0.6889632107023411,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_signal,0.0,1.0,0.6939799331103679,0.4682274247491639,0.3511705685618729,0.2809364548494983
pct_interview_given_nosignal,0.23411371237458195,0.08093645484949832,0.0008361204013377926,0.0,0.0,0.0
pct_interview_given_nosignal,0.23411371237458195,0.08361204013377926,0.007525083612040134,0.0,0.0,0.0
pct_interview_given_nosignal,0.23411371237458195,0.0822742474916388,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.23411371237458195,0.0822742474916388,0.0016722408026755853,0.0,0.0,0.0
