Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,12129.0,6537.0,6520.0,6519.0,6519.0,6529.0,6598.0,7013.0,7657.0,8436.0,9072.0,9685.0,10290.0,10753.0,11092.0
unmatched_applicants,12052.0,6543.0,6523.0,6519.0,6519.0,6519.0,6595.0,7003.0,7685.0,8364.0,9125.0,9657.0,10234.0,10676.0,11128.0
unmatched_applicants,12101.0,6532.0,6520.0,6519.0,6519.0,6519.0,6589.0,7091.0,7718.0,8405.0,9150.0,9743.0,10227.0,10676.0,11158.0
unmatched_applicants,12096.0,6527.0,6523.0,6519.0,6519.0,6519.0,6592.0,6977.0,7690.0,8337.0,9083.0,9688.0,10267.0,10715.0,11123.0
unmatched_applicants,12089.0,6533.0,6529.0,6519.0,6519.0,6519.0,6582.0,7031.0,7684.0,8334.0,9162.0,9702.0,10295.0,10735.0,11153.0
unmatched_applicants,12049.0,6536.0,6519.0,6519.0,6519.0,6519.0,6592.0,6998.0,7657.0,8399.0,9228.0,9712.0,10236.0,10678.0,11124.0
unmatched_applicants,12120.0,6533.0,6524.0,6519.0,6519.0,6522.0,6587.0,7032.0,7649.0,8454.0,9134.0,9751.0,10246.0,10706.0,11136.0
unmatched_applicants,12117.0,6526.0,6520.0,6519.0,6519.0,6519.0,6613.0,7003.0,7659.0,8346.0,9141.0,9675.0,10239.0,10722.0,11095.0
unmatched_applicants,12109.0,6541.0,6526.0,6519.0,6519.0,6524.0,6606.0,6960.0,7717.0,8476.0,9109.0,9645.0,10223.0,10651.0,11068.0
unmatched_applicants,12101.0,6529.0,6525.0,6519.0,6519.0,6520.0,6606.0,7051.0,7637.0,8386.0,9130.0,9639.0,10262.0,10801.0,11084.0
unfilled_spots,5610.0,18.0,1.0,0.0,0.0,10.0,79.0,494.0,1138.0,1917.0,2553.0,3166.0,3771.0,4234.0,4573.0
unfilled_spots,5533.0,24.0,4.0,0.0,0.0,0.0,76.0,484.0,1166.0,1845.0,2606.0,3138.0,3715.0,4157.0,4609.0
unfilled_spots,5582.0,13.0,1.0,0.0,0.0,0.0,70.0,572.0,1199.0,1886.0,2631.0,3224.0,3708.0,4157.0,4639.0
unfilled_spots,5577.0,8.0,4.0,0.0,0.0,0.0,73.0,458.0,1171.0,1818.0,2564.0,3169.0,3748.0,4196.0,4604.0
unfilled_spots,5570.0,14.0,10.0,0.0,0.0,0.0,63.0,512.0,1165.0,1815.0,2643.0,3183.0,3776.0,4216.0,4634.0
unfilled_spots,5530.0,17.0,0.0,0.0,0.0,0.0,73.0,479.0,1138.0,1880.0,2709.0,3193.0,3717.0,4159.0,4605.0
unfilled_spots,5601.0,14.0,5.0,0.0,0.0,3.0,68.0,513.0,1130.0,1935.0,2615.0,3232.0,3727.0,4187.0,4617.0
unfilled_spots,5598.0,7.0,1.0,0.0,0.0,0.0,94.0,484.0,1140.0,1827.0,2622.0,3156.0,3720.0,4203.0,4576.0
