Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unmatched_applicants,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,500.8333333333333,500.8333333333333,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,500.8333333333333,500.8333333333333,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,500.8333333333333,500.8333333333333,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,500.8333333333333,462.6666666666667,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,500.8333333333333,500.8333333333333,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,500.8333333333333,500.8333333333333,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,500.8333333333333,500.8333333333333,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,500.8333333333333,500.8333333333333,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,500.8333333333333,500.8333333333333,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
reviews_per_program,500.8333333333333,500.8333333333333,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333
pct_interview_given_signal,0.0,1.0099833610648918,0.6389351081530782,0.4259567387687188,0.3194675540765391,0.2555740432612313,0.2129783693843594,0.18255288804373662
pct_interview_given_signal,0.0,1.021630615640599,0.6389351081530782,0.4259567387687188,0.3194675540765391,0.2555740432612313,0.2129783693843594,0.18255288804373662
pct_interview_given_signal,0.0,1.026622296173045,0.6389351081530782,0.4259567387687188,0.3194675540765391,0.2555740432612313,0.2129783693843594,0.18255288804373662
pct_interview_given_signal,0.0,1.0066555740432612,0.6389351081530782,0.4259567387687188,0.3194675540765391,0.2555740432612313,0.2129783693843594,0.18255288804373662
pct_interview_given_signal,0.0,1.0183028286189684,0.6389351081530782,0.4259567387687188,0.3194675540765391,0.2555740432612313,0.2129783693843594,0.18255288804373662
pct_interview_given_signal,0.0,1.021630615640599,0.6389351081530782,0.4259567387687188,0.3194675540765391,0.2555740432612313,0.2129783693843594,0.18255288804373662
pct_interview_given_signal,0.0,1.021630615640599,0.6389351081530782,0.4259567387687188,0.3194675540765391,0.2555740432612313,0.2129783693843594,0.18255288804373662
pct_interview_given_signal,0.0,1.0199667221297837,0.6389351081530782,0.4259567387687188,0.3194675540765391,0.2555740432612313,0.2129783693843594,0.18255288804373662
pct_interview_given_signal,0.0,1.0183028286189684,0.6389351081530782,0.4259567387687188,0.3194675540765391,0.2555740432612313,0.2129783693843594,0.18255288804373662
pct_interview_given_signal,0.0,1.0149750415973378,0.6389351081530782,0.4259567387687188,0.3194675540765391,0.2555740432612313,0.2129783693843594,0.18255288804373662
pct_interview_given_nosignal,0.12778702163061564,0.029765206137918283,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12778702163061564,0.02847106674061749,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12778702163061564,0.02791643557034572,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12778702163061564,0.030134960251432797,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12778702163061564,0.028840820854132,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12778702163061564,0.02847106674061749,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12778702163061564,0.02847106674061749,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12778702163061564,0.028655943797374746,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12778702163061564,0.028840820854132,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12778702163061564,0.029210574967646515,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564
pct_interview_given_application,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564
pct_interview_given_application,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564
pct_interview_given_application,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564
pct_interview_given_application,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564
pct_interview_given_application,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564
pct_interview_given_application,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564
pct_interview_given_application,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564
pct_interview_given_application,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564
pct_interview_given_application,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564,0.12778702163061564
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
