Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,2224.0,1218.0,1212.0,1212.0,1212.0,1233.0,1315.0,1426.0,1560.0,1687.0,1799.0,1872.0,1964.0,2044.0,2103.0,2155.0,2185.0
unmatched_applicants,2246.0,1220.0,1214.0,1212.0,1216.0,1233.0,1304.0,1435.0,1578.0,1668.0,1807.0,1886.0,1961.0,2038.0,2087.0,2141.0,2225.0
unmatched_applicants,2257.0,1222.0,1212.0,1212.0,1212.0,1230.0,1304.0,1448.0,1561.0,1689.0,1804.0,1890.0,1960.0,2034.0,2094.0,2153.0,2203.0
unmatched_applicants,2226.0,1231.0,1212.0,1212.0,1212.0,1220.0,1307.0,1428.0,1572.0,1659.0,1776.0,1868.0,1946.0,2043.0,2091.0,2143.0,2183.0
unmatched_applicants,2233.0,1230.0,1212.0,1212.0,1215.0,1233.0,1294.0,1442.0,1559.0,1690.0,1804.0,1869.0,1937.0,2044.0,2101.0,2160.0,2201.0
unmatched_applicants,2245.0,1225.0,1213.0,1212.0,1212.0,1237.0,1299.0,1435.0,1580.0,1697.0,1820.0,1899.0,1944.0,2042.0,2095.0,2149.0,2204.0
unmatched_applicants,2221.0,1232.0,1212.0,1212.0,1212.0,1221.0,1299.0,1435.0,1558.0,1659.0,1804.0,1860.0,1956.0,2037.0,2098.0,2156.0,2205.0
unmatched_applicants,2237.0,1225.0,1212.0,1212.0,1212.0,1222.0,1334.0,1405.0,1556.0,1674.0,1788.0,1882.0,1976.0,2035.0,2104.0,2174.0,2182.0
unmatched_applicants,2233.0,1223.0,1212.0,1212.0,1212.0,1230.0,1292.0,1407.0,1552.0,1687.0,1766.0,1871.0,1979.0,2028.0,2124.0,2156.0,2191.0
unmatched_applicants,2242.0,1226.0,1213.0,1212.0,1214.0,1225.0,1319.0,1467.0,1599.0,1683.0,1804.0,1868.0,1968.0,2013.0,2087.0,2149.0,2208.0
unfilled_spots,1012.0,6.0,0.0,0.0,0.0,21.0,103.0,214.0,348.0,475.0,587.0,660.0,752.0,832.0,891.0,943.0,973.0
unfilled_spots,1034.0,8.0,2.0,0.0,4.0,21.0,92.0,223.0,366.0,456.0,595.0,674.0,749.0,826.0,875.0,929.0,1013.0
unfilled_spots,1045.0,10.0,0.0,0.0,0.0,18.0,92.0,236.0,349.0,477.0,592.0,678.0,748.0,822.0,882.0,941.0,991.0
unfilled_spots,1014.0,19.0,0.0,0.0,0.0,8.0,95.0,216.0,360.0,447.0,564.0,656.0,734.0,831.0,879.0,931.0,971.0
unfilled_spots,1021.0,18.0,0.0,0.0,3.0,21.0,82.0,230.0,347.0,478.0,592.0,657.0,725.0,832.0,889.0,948.0,989.0
unfilled_spots,1033.0,13.0,1.0,0.0,0.0,25.0,87.0,223.0,368.0,485.0,608.0,687.0,732.0,830.0,883.0,937.0,992.0
unfilled_spots,1009.0,20.0,0.0,0.0,0.0,9.0,87.0,223.0,346.0,447.0,592.0,648.0,744.0,825.0,886.0,944.0,993.0
unfilled_spots,1025.0,13.0,0.0,0.0,0.0,10.0,122.0,193.0,344.0,462.0,576.0,670.0,764.0,823.0,892.0,962.0,970.0
unfilled_spots,1021.0,11.0,0.0,0.0,0.0,18.0,80.0,195.0,340.0,475.0,554.0,659.0,767.0,816.0,912.0,944.0,979.0
unfilled_spots,1030.0,14.0,1.0,0.0,2.0,13.0,107.0,255.0,387.0,471.0,592.0,656.0,756.0,801.0,875.0,937.0,996.0
reviews_per_program,271.3703703703704,271.3703703703704,271.3703703703704,248.984126984127,96.82010582010582,79.81481481481481,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742
reviews_per_program,271.3703703703704,271.3703703703704,271.3703703703704,252.5873015873016,103.75132275132275,80.77777777777777,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742
reviews_per_program,271.3703703703704,271.3703703703704,271.3703703703704,238.58201058201058,105.05291005291005,81.87301587301587,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742
reviews_per_program,271.3703703703704,271.3703703703704,271.3703703703704,239.04232804232805,98.91534391534391,79.81481481481481,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742
reviews_per_program,271.3703703703704,271.3703703703704,271.3703703703704,240.41798941798942,111.92592592592592,82.73544973544973,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742
reviews_per_program,271.3703703703704,271.3703703703704,271.3703703703704,242.8042328042328,102.43915343915344,80.80952380952381,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742
reviews_per_program,271.3703703703704,271.3703703703704,271.3703703703704,243.27513227513228,119.2063492063492,80.73544973544973,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742
reviews_per_program,271.3703703703704,271.3703703703704,271.3703703703704,249.93121693121694,104.4920634920635,82.75661375661376,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742
reviews_per_program,271.3703703703704,271.3703703703704,271.3703703703704,241.23280423280423,103.01058201058201,81.77248677248677,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742
reviews_per_program,271.3703703703704,271.3703703703704,271.3703703703704,249.4814814814815,98.46560846560847,79.81481481481481,95.77777777777777,111.74074074074075,127.70370370370371,143.66666666666666,159.62962962962962,175.59259259259258,191.55555555555554,207.5185185185185,223.4814814814815,239.44444444444446,255.40740740740742
pct_interview_given_signal,0.0,1.0,1.0,0.9907192575406032,0.8849022207490885,0.7179317202519059,0.5982764335432549,0.5128083716085042,0.44870732515744116,0.3988509556955033,0.35896586012595294,0.32633260011450266,0.29913821677162744,0.2761275847122715,0.2564041858042521,0.23931057341730197,0.22435366257872058
pct_interview_given_signal,0.0,1.0,1.0,0.9942547784775163,0.8830792177659927,0.7175339741465031,0.5982764335432549,0.5128083716085042,0.44870732515744116,0.3988509556955033,0.35896586012595294,0.32633260011450266,0.29913821677162744,0.2761275847122715,0.2564041858042521,0.23931057341730197,0.22435366257872058
pct_interview_given_signal,0.0,1.0,1.0,0.9858579162523478,0.8815876698707326,0.7177328471992045,0.5982764335432549,0.5128083716085042,0.44870732515744116,0.3988509556955033,0.35896586012595294,0.32633260011450266,0.29913821677162744,0.2761275847122715,0.2564041858042521,0.23931057341730197,0.22435366257872058
pct_interview_given_signal,0.0,1.0,1.0,0.9900563473649321,0.8840735830294995,0.7179317202519059,0.5982764335432549,0.5128083716085042,0.44870732515744116,0.3988509556955033,0.35896586012595294,0.32633260011450266,0.29913821677162744,0.2761275847122715,0.2564041858042521,0.23931057341730197,0.22435366257872058
pct_interview_given_signal,0.0,1.0,1.0,0.9922660479505027,0.8791846204839244,0.7176665561816374,0.5982764335432549,0.5128083716085042,0.44870732515744116,0.3988509556955033,0.35896586012595294,0.32633260011450266,0.29913821677162744,0.2761275847122715,0.2564041858042521,0.23931057341730197,0.22435366257872058
pct_interview_given_signal,0.0,1.0,1.0,0.9910507126284388,0.8814219423268147,0.7178654292343387,0.5982764335432549,0.5128083716085042,0.44870732515744116,0.3988509556955033,0.35896586012595294,0.32633260011450266,0.29913821677162744,0.2761275847122715,0.2564041858042521,0.23931057341730197,0.22435366257872058
pct_interview_given_signal,0.0,1.0,1.0,0.9899458623356535,0.8752900232018561,0.7178654292343387,0.5982764335432549,0.5128083716085042,0.44870732515744116,0.3988509556955033,0.35896586012595294,0.32633260011450266,0.29913821677162744,0.2761275847122715,0.2564041858042521,0.23931057341730197,0.22435366257872058
pct_interview_given_signal,0.0,1.0,1.0,0.9941442934482377,0.882001988730527,0.7172688100762347,0.5982764335432549,0.5128083716085042,0.44870732515744116,0.3988509556955033,0.35896586012595294,0.32633260011450266,0.29913821677162744,0.2761275847122715,0.2564041858042521,0.23931057341730197,0.22435366257872058
pct_interview_given_signal,0.0,1.0,1.0,0.9890619821014253,0.881256214782897,0.717467683128936,0.5982764335432549,0.5128083716085042,0.44870732515744116,0.3988509556955033,0.35896586012595294,0.32633260011450266,0.29913821677162744,0.2761275847122715,0.2564041858042521,0.23931057341730197,0.22435366257872058
pct_interview_given_signal,0.0,1.0,1.0,0.9919345928626672,0.8827477626781571,0.7179317202519059,0.5982764335432549,0.5128083716085042,0.44870732515744116,0.3988509556955033,0.35896586012595294,0.32633260011450266,0.29913821677162744,0.2761275847122715,0.2564041858042521,0.23931057341730197,0.22435366257872058
pct_interview_given_nosignal,0.21115638830938407,0.16185366257872058,0.10597724008396862,0.0441072020455514,0.0038499783279365646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21115638830938407,0.16185366257872058,0.10597724008396862,0.04334959041621289,0.0044109023227352695,0.00016572754391779913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21115638830938407,0.16185366257872058,0.10597724008396862,0.04514891803589185,0.004869840136661483,8.286377195889956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21115638830938407,0.16185366257872058,0.10597724008396862,0.04424925422605237,0.004104943780117794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21115638830938407,0.16185366257872058,0.10597724008396862,0.0437757469577158,0.005609239947987048,0.00011048502927853276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21115638830938407,0.16185366257872058,0.10597724008396862,0.04403617595530091,0.004920833227097728,2.762125731963319e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
