Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12
unmatched_applicants,95.0,76.0,76.0,78.0,78.0,81.0,83.0,80.0,84.0,88.0,88.0,89.0,92.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,79.0,82.0,83.0,86.0,86.0,87.0,89.0,93.0
unmatched_applicants,95.0,77.0,76.0,76.0,76.0,79.0,77.0,83.0,86.0,88.0,90.0,90.0,94.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,76.0,82.0,83.0,84.0,87.0,90.0,89.0,94.0
unmatched_applicants,95.0,76.0,76.0,76.0,77.0,78.0,79.0,82.0,84.0,86.0,89.0,92.0,93.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,77.0,80.0,81.0,87.0,86.0,88.0,92.0,93.0
unmatched_applicants,95.0,76.0,76.0,76.0,79.0,76.0,81.0,86.0,86.0,86.0,89.0,89.0,93.0
unmatched_applicants,95.0,76.0,76.0,76.0,76.0,78.0,81.0,84.0,87.0,85.0,90.0,90.0,92.0
unmatched_applicants,95.0,76.0,76.0,76.0,77.0,77.0,81.0,79.0,85.0,88.0,89.0,90.0,94.0
unmatched_applicants,95.0,76.0,76.0,76.0,78.0,78.0,81.0,82.0,87.0,87.0,89.0,91.0,91.0
unfilled_spots,19.0,0.0,0.0,2.0,2.0,5.0,7.0,4.0,8.0,12.0,12.0,13.0,16.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,10.0,10.0,11.0,13.0,17.0
unfilled_spots,19.0,1.0,0.0,0.0,0.0,3.0,1.0,7.0,10.0,12.0,14.0,14.0,18.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,11.0,14.0,13.0,18.0
unfilled_spots,19.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,8.0,10.0,13.0,16.0,17.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,11.0,10.0,12.0,16.0,17.0
unfilled_spots,19.0,0.0,0.0,0.0,3.0,0.0,5.0,10.0,10.0,10.0,13.0,13.0,17.0
unfilled_spots,19.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,11.0,9.0,14.0,14.0,16.0
unfilled_spots,19.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,9.0,12.0,13.0,14.0,18.0
unfilled_spots,19.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,11.0,11.0,13.0,15.0,15.0
reviews_per_program,110.0,94.84615384615384,32.07692307692308,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616,84.61538461538461,93.07692307692308,101.53846153846153
reviews_per_program,110.0,110.0,31.846153846153847,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616,84.61538461538461,93.07692307692308,101.53846153846153
reviews_per_program,110.0,79.38461538461539,32.38461538461539,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616,84.61538461538461,93.07692307692308,101.53846153846153
reviews_per_program,110.0,102.6923076923077,47.30769230769231,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616,84.61538461538461,93.07692307692308,101.53846153846153
reviews_per_program,110.0,80.0,24.615384615384617,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616,84.61538461538461,93.07692307692308,101.53846153846153
reviews_per_program,110.0,79.76923076923077,32.15384615384615,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616,84.61538461538461,93.07692307692308,101.53846153846153
reviews_per_program,110.0,102.46153846153847,39.30769230769231,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616,84.61538461538461,93.07692307692308,101.53846153846153
reviews_per_program,110.0,95.07692307692308,46.76923076923077,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616,84.61538461538461,93.07692307692308,101.53846153846153
reviews_per_program,110.0,110.0,24.384615384615383,25.384615384615383,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616,84.61538461538461,93.07692307692308,101.53846153846153
reviews_per_program,110.0,95.0,24.46153846153846,33.15384615384615,33.84615384615385,42.30769230769231,50.76923076923077,59.23076923076923,67.6923076923077,76.15384615384616,84.61538461538461,93.07692307692308,101.53846153846153
pct_interview_given_signal,0.0,0.9727272727272728,0.740909090909091,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1717171717171717,0.15454545454545454,0.14049586776859505,0.12878787878787878
pct_interview_given_signal,0.0,1.0,0.7545454545454545,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1717171717171717,0.15454545454545454,0.14049586776859505,0.12878787878787878
pct_interview_given_signal,0.0,0.9818181818181818,0.7227272727272728,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1717171717171717,0.15454545454545454,0.14049586776859505,0.12878787878787878
pct_interview_given_signal,0.0,1.0,0.7272727272727273,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1717171717171717,0.15454545454545454,0.14049586776859505,0.12878787878787878
pct_interview_given_signal,0.0,0.9545454545454546,0.75,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1717171717171717,0.15454545454545454,0.14049586776859505,0.12878787878787878
pct_interview_given_signal,0.0,0.9818181818181818,0.759090909090909,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1717171717171717,0.15454545454545454,0.14049586776859505,0.12878787878787878
pct_interview_given_signal,0.0,0.9818181818181818,0.7454545454545455,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1717171717171717,0.15454545454545454,0.14049586776859505,0.12878787878787878
pct_interview_given_signal,0.0,0.9454545454545454,0.7363636363636363,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1717171717171717,0.15454545454545454,0.14049586776859505,0.12878787878787878
pct_interview_given_signal,0.0,1.0,0.7636363636363637,0.5151515151515151,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1717171717171717,0.15454545454545454,0.14049586776859505,0.12878787878787878
pct_interview_given_signal,0.0,0.9545454545454546,0.759090909090909,0.49696969696969695,0.38636363636363635,0.3090909090909091,0.25757575757575757,0.22077922077922077,0.19318181818181818,0.1717171717171717,0.15454545454545454,0.14049586776859505,0.12878787878787878
pct_interview_given_nosignal,0.11888111888111888,0.04772727272727273,0.005785123966942148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11888111888111888,0.045454545454545456,0.003305785123966942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11888111888111888,0.04696969696969697,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11888111888111888,0.045454545454545456,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11888111888111888,0.04924242424242424,0.004132231404958678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11888111888111888,0.04696969696969697,0.0024793388429752068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11888111888111888,0.04696969696969697,0.0049586776859504135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11888111888111888,0.05,0.006611570247933884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11888111888111888,0.045454545454545456,0.001652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.11888111888111888,0.04924242424242424,0.0024793388429752068,0.005454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888
pct_interview_given_application,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888
pct_interview_given_application,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888
pct_interview_given_application,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888
pct_interview_given_application,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888
pct_interview_given_application,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888
pct_interview_given_application,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888,0.11888111888111888
