Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,1283.0,722.0,716.0,700.0,699.0,685.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,691.0,702.0,736.0,780.0,813.0,898.0,1033.0,1076.0,1186.0
unmatched_applicants,1249.0,726.0,716.0,700.0,696.0,686.0,685.0,689.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,695.0,718.0,783.0,831.0,903.0,1011.0,1083.0,1169.0
unmatched_applicants,1263.0,709.0,716.0,698.0,687.0,685.0,686.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,692.0,690.0,696.0,752.0,857.0,901.0,1006.0,1113.0,1214.0
unmatched_applicants,1279.0,745.0,720.0,694.0,697.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,692.0,700.0,733.0,808.0,846.0,936.0,1001.0,1102.0,1173.0
unmatched_applicants,1269.0,741.0,724.0,709.0,697.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,688.0,685.0,685.0,690.0,736.0,765.0,853.0,967.0,981.0,1095.0,1219.0
unmatched_applicants,1251.0,722.0,705.0,696.0,694.0,687.0,686.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,690.0,696.0,708.0,740.0,873.0,955.0,1012.0,1101.0,1211.0
unmatched_applicants,1245.0,739.0,721.0,701.0,692.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,706.0,736.0,767.0,825.0,930.0,973.0,1085.0,1199.0
unmatched_applicants,1235.0,727.0,710.0,700.0,687.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,692.0,740.0,814.0,814.0,918.0,987.0,1088.0,1209.0
unmatched_applicants,1281.0,719.0,704.0,700.0,689.0,688.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,686.0,704.0,694.0,736.0,784.0,837.0,910.0,1034.0,1092.0,1175.0
unmatched_applicants,1285.0,723.0,717.0,694.0,689.0,689.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,690.0,736.0,781.0,874.0,893.0,1011.0,1122.0,1175.0
unfilled_spots,598.0,37.0,31.0,15.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,51.0,95.0,128.0,213.0,348.0,391.0,501.0
unfilled_spots,564.0,41.0,31.0,15.0,11.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,33.0,98.0,146.0,218.0,326.0,398.0,484.0
unfilled_spots,578.0,24.0,31.0,13.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,11.0,67.0,172.0,216.0,321.0,428.0,529.0
unfilled_spots,594.0,60.0,35.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,48.0,123.0,161.0,251.0,316.0,417.0,488.0
unfilled_spots,584.0,56.0,39.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,51.0,80.0,168.0,282.0,296.0,410.0,534.0
unfilled_spots,566.0,37.0,20.0,11.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,23.0,55.0,188.0,270.0,327.0,416.0,526.0
unfilled_spots,560.0,54.0,36.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,51.0,82.0,140.0,245.0,288.0,400.0,514.0
unfilled_spots,550.0,42.0,25.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,55.0,129.0,129.0,233.0,302.0,403.0,524.0
unfilled_spots,596.0,34.0,19.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,9.0,51.0,99.0,152.0,225.0,349.0,407.0,490.0
unfilled_spots,600.0,38.0,32.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,51.0,96.0,189.0,208.0,326.0,437.0,490.0
reviews_per_program,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,305.91438356164383,301.1609589041096,275.07876712328766,244.82876712328766,222.2431506849315,220.16095890410958,231.57876712328766,244.3904109589041,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014
reviews_per_program,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,306.7260273972603,296.9075342465753,268.2431506849315,238.11301369863014,221.01712328767124,221.17808219178082,231.64383561643837,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014
reviews_per_program,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,305.75342465753425,294.4931506849315,269.8390410958904,239.8082191780822,222.93835616438355,223.58904109589042,232.43835616438355,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014
reviews_per_program,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,306.88698630136986,293.44520547945206,272.6335616438356,240.6164383561644,222.43835616438355,222.1164383561644,231.85616438356163,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014
reviews_per_program,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,306.4109589041096,298.43150684931504,269.8253424657534,238.19520547945206,223.3595890410959,221.87328767123287,231.8664383561644,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014
reviews_per_program,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,305.972602739726,297.1849315068493,267.08561643835617,237.97260273972603,222.83904109589042,223.40068493150685,232.23972602739727,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014
reviews_per_program,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,307.8972602739726,296.3595890410959,270.6609589041096,235.2876712328767,221.11986301369862,222.96575342465752,231.88013698630138,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014
reviews_per_program,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,307.4417808219178,293.541095890411,268.4006849315069,237.82191780821918,223.43493150684932,221.31506849315068,231.8595890410959,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014
reviews_per_program,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,306.4246575342466,294.43835616438355,269.7568493150685,241.3972602739726,219.7945205479452,222.07534246575344,231.6095890410959,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014
reviews_per_program,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,308.4657534246575,306.8835616438356,297.2568493150685,268.1678082191781,238.34931506849315,219.07191780821918,221.57191780821918,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995781152855493,0.9985652503638115,0.9865821628411556,0.9538857802646772,0.9126199040767387,0.8650961583674237,0.8174497439085768,0.7744120493079221,0.7357314148681056,0.7006965855886719,0.6688467407891868,0.6397664477113961
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997113420374811,0.9962491545225358,0.9841269841269841,0.9562660982325251,0.9134026112443379,0.8642027554427046,0.8173609260739556,0.7744541209137953,0.7357314148681056,0.7006965855886719,0.6688467407891868,0.6397664477113961
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999178435029754,0.9967410686835148,0.9843934376308477,0.9565858424371614,0.9133526512123634,0.8639519756743624,0.8172276993220239,0.7744541209137953,0.7357314148681056,0.7006965855886719,0.6688467407891868,0.6397664477113961
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996891375788258,0.9960441902887947,0.9812530927638842,0.9571187494448885,0.9135191846522782,0.864500556417611,0.8172276993220239,0.7744541209137953,0.7357314148681056,0.7006965855886719,0.6688467407891868,0.6397664477113961
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996003197442046,0.9970280186107524,0.9848882798523086,0.9579891642241762,0.9120869970690114,0.8644065140044827,0.8173165171566451,0.7744541209137953,0.7357314148681056,0.7006965855886719,0.6688467407891868,0.6397664477113961
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998889777067235,0.995941708171924,0.9818050321647444,0.9559108268940403,0.9127364774846789,0.8638736069967555,0.8171240785149658,0.7744541209137953,0.7357314148681056,0.7006965855886719,0.6688467407891868,0.6397664477113961
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975404291951054,0.9825092307106695,0.9567990052402522,0.9137190247801759,0.8638265857901913,0.8173757290463926,0.7744541209137953,0.7357314148681056,0.7006965855886719,0.6688467407891868,0.6397664477113961
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999111821653788,0.9967000758367665,0.9841460165201172,0.9564970246025402,0.9123701039168665,0.8647199887149104,0.81743494093614,0.7744541209137953,0.7357314148681056,0.7006965855886719,0.6688467407891868,0.6397664477113961
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9996225242028599,0.9965361044497735,0.9852689277149709,0.9556976640909495,0.9135691446842525,0.8646416200373035,0.81743494093614,0.7744541209137953,0.7357314148681056,0.7006965855886719,0.6688467407891868,0.6397664477113961
