Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,1194.0,848.0,844.0,844.0,844.0,845.0,846.0,856.0,884.0,933.0,997.0,1059.0,1081.0,1113.0,1165.0
unmatched_applicants,1191.0,844.0,844.0,844.0,844.0,846.0,848.0,870.0,884.0,939.0,988.0,1028.0,1067.0,1134.0,1156.0
unmatched_applicants,1185.0,846.0,844.0,844.0,844.0,844.0,850.0,855.0,888.0,947.0,972.0,1023.0,1078.0,1117.0,1152.0
unmatched_applicants,1187.0,846.0,844.0,844.0,844.0,844.0,846.0,857.0,885.0,931.0,996.0,1022.0,1075.0,1097.0,1152.0
unmatched_applicants,1185.0,856.0,844.0,844.0,844.0,844.0,844.0,866.0,892.0,946.0,988.0,1043.0,1057.0,1123.0,1148.0
unmatched_applicants,1192.0,845.0,844.0,844.0,844.0,844.0,844.0,852.0,894.0,947.0,993.0,1049.0,1077.0,1131.0,1157.0
unmatched_applicants,1190.0,849.0,844.0,844.0,844.0,844.0,846.0,865.0,885.0,941.0,977.0,1026.0,1079.0,1126.0,1162.0
unmatched_applicants,1197.0,844.0,845.0,844.0,844.0,844.0,853.0,863.0,898.0,947.0,971.0,1029.0,1071.0,1120.0,1147.0
unmatched_applicants,1182.0,846.0,844.0,844.0,844.0,844.0,847.0,857.0,902.0,926.0,987.0,1026.0,1065.0,1124.0,1160.0
unmatched_applicants,1177.0,844.0,844.0,844.0,844.0,844.0,854.0,859.0,875.0,933.0,983.0,1037.0,1087.0,1135.0,1164.0
unfilled_spots,350.0,4.0,0.0,0.0,0.0,1.0,2.0,12.0,40.0,89.0,153.0,215.0,237.0,269.0,321.0
unfilled_spots,347.0,0.0,0.0,0.0,0.0,2.0,4.0,26.0,40.0,95.0,144.0,184.0,223.0,290.0,312.0
unfilled_spots,341.0,2.0,0.0,0.0,0.0,0.0,6.0,11.0,44.0,103.0,128.0,179.0,234.0,273.0,308.0
unfilled_spots,343.0,2.0,0.0,0.0,0.0,0.0,2.0,13.0,41.0,87.0,152.0,178.0,231.0,253.0,308.0
