Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,713.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,565.0,571.0,580.0,585.0,599.0,610.0,622.0,632.0,639.0,651.0,651.0,657.0,665.0,672.0,673.0,673.0,685.0,685.0,691.0,692.0,700.0,701.0,699.0,704.0,708.0
unmatched_applicants,712.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,565.0,573.0,586.0,591.0,600.0,612.0,623.0,627.0,637.0,642.0,654.0,657.0,664.0,666.0,675.0,678.0,680.0,683.0,696.0,690.0,695.0,699.0,703.0,706.0,705.0
unmatched_applicants,711.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,569.0,590.0,588.0,601.0,606.0,628.0,629.0,643.0,643.0,647.0,659.0,663.0,667.0,672.0,680.0,681.0,684.0,691.0,692.0,698.0,697.0,699.0,708.0,707.0
unmatched_applicants,713.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,567.0,567.0,590.0,591.0,598.0,617.0,624.0,634.0,636.0,644.0,654.0,658.0,660.0,667.0,672.0,681.0,687.0,683.0,690.0,695.0,694.0,698.0,705.0,703.0,709.0
unmatched_applicants,713.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,565.0,569.0,582.0,594.0,606.0,612.0,626.0,630.0,635.0,640.0,653.0,656.0,665.0,663.0,674.0,676.0,678.0,686.0,690.0,693.0,697.0,699.0,701.0,705.0,706.0
unmatched_applicants,711.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,574.0,581.0,593.0,602.0,613.0,629.0,634.0,636.0,643.0,651.0,658.0,666.0,674.0,675.0,674.0,679.0,685.0,692.0,690.0,697.0,693.0,702.0,705.0,707.0
unmatched_applicants,715.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,563.0,579.0,580.0,592.0,608.0,618.0,626.0,635.0,638.0,646.0,653.0,663.0,664.0,677.0,678.0,683.0,681.0,693.0,691.0,696.0,696.0,698.0,698.0,703.0,701.0
unmatched_applicants,714.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,567.0,571.0,579.0,591.0,609.0,615.0,621.0,628.0,634.0,643.0,653.0,660.0,666.0,671.0,678.0,678.0,683.0,683.0,692.0,689.0,699.0,695.0,701.0,706.0,709.0
unmatched_applicants,712.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,578.0,578.0,591.0,604.0,614.0,620.0,634.0,640.0,646.0,655.0,662.0,669.0,672.0,675.0,680.0,684.0,684.0,691.0,692.0,698.0,701.0,703.0,705.0,707.0
unmatched_applicants,713.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,566.0,573.0,588.0,590.0,605.0,613.0,618.0,631.0,635.0,643.0,647.0,661.0,666.0,673.0,674.0,679.0,681.0,686.0,686.0,693.0,699.0,702.0,699.0,705.0,708.0
unfilled_spots,151.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,18.0,23.0,37.0,48.0,60.0,70.0,77.0,89.0,89.0,95.0,103.0,110.0,111.0,111.0,123.0,123.0,129.0,130.0,138.0,139.0,137.0,142.0,146.0
unfilled_spots,150.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,11.0,24.0,29.0,38.0,50.0,61.0,65.0,75.0,80.0,92.0,95.0,102.0,104.0,113.0,116.0,118.0,121.0,134.0,128.0,133.0,137.0,141.0,144.0,143.0
unfilled_spots,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,28.0,26.0,39.0,44.0,66.0,67.0,81.0,81.0,85.0,97.0,101.0,105.0,110.0,118.0,119.0,122.0,129.0,130.0,136.0,135.0,137.0,146.0,145.0
unfilled_spots,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,28.0,29.0,36.0,55.0,62.0,72.0,74.0,82.0,92.0,96.0,98.0,105.0,110.0,119.0,125.0,121.0,128.0,133.0,132.0,136.0,143.0,141.0,147.0
unfilled_spots,151.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,20.0,32.0,44.0,50.0,64.0,68.0,73.0,78.0,91.0,94.0,103.0,101.0,112.0,114.0,116.0,124.0,128.0,131.0,135.0,137.0,139.0,143.0,144.0
unfilled_spots,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,19.0,31.0,40.0,51.0,67.0,72.0,74.0,81.0,89.0,96.0,104.0,112.0,113.0,112.0,117.0,123.0,130.0,128.0,135.0,131.0,140.0,143.0,145.0
unfilled_spots,153.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,18.0,30.0,46.0,56.0,64.0,73.0,76.0,84.0,91.0,101.0,102.0,115.0,116.0,121.0,119.0,131.0,129.0,134.0,134.0,136.0,136.0,141.0,139.0
unfilled_spots,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,17.0,29.0,47.0,53.0,59.0,66.0,72.0,81.0,91.0,98.0,104.0,109.0,116.0,116.0,121.0,121.0,130.0,127.0,137.0,133.0,139.0,144.0,147.0
unfilled_spots,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,29.0,42.0,52.0,58.0,72.0,78.0,84.0,93.0,100.0,107.0,110.0,113.0,118.0,122.0,122.0,129.0,130.0,136.0,139.0,141.0,143.0,145.0
unfilled_spots,151.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,11.0,26.0,28.0,43.0,51.0,56.0,69.0,73.0,81.0,85.0,99.0,104.0,111.0,112.0,117.0,119.0,124.0,124.0,131.0,137.0,140.0,137.0,143.0,146.0
reviews_per_program,497.6363636363636,497.6363636363636,446.3090909090909,117.16363636363636,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182
reviews_per_program,497.6363636363636,497.6363636363636,462.9818181818182,67.69090909090909,56.872727272727275,71.0909090909091,85.30909090909091,99.52727272727273,113.74545454545455,127.96363636363637,142.1818181818182,156.4,170.61818181818182,184.83636363636364,199.05454545454546,213.27272727272728,227.4909090909091,241.70909090909092,255.92727272727274,270.1454545454545,284.3636363636364,298.58181818181816,312.8,327.0181818181818,341.23636363636365,355.45454545454544,369.6727272727273,383.8909090909091,398.1090909090909,412.3272727272727,426.54545454545456,440.76363636363635,454.9818181818182
