Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
unmatched_applicants,339.0,215.0,209.0,209.0,208.0,208.0,208.0,208.0,208.0,210.0,212.0,213.0,216.0,227.0,235.0,245.0,249.0,258.0,268.0,262.0,271.0,276.0,273.0,299.0,291.0,307.0,312.0,307.0,311.0,330.0,321.0,324.0,330.0,336.0
unmatched_applicants,337.0,220.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,212.0,213.0,221.0,221.0,235.0,240.0,251.0,256.0,259.0,262.0,281.0,272.0,276.0,290.0,285.0,293.0,303.0,313.0,312.0,322.0,326.0,321.0,331.0,335.0
unmatched_applicants,340.0,217.0,211.0,208.0,208.0,208.0,208.0,208.0,208.0,211.0,211.0,212.0,217.0,226.0,229.0,245.0,244.0,255.0,261.0,267.0,278.0,273.0,285.0,295.0,294.0,307.0,305.0,309.0,315.0,306.0,325.0,327.0,324.0,340.0
unmatched_applicants,334.0,225.0,211.0,208.0,208.0,208.0,208.0,208.0,208.0,211.0,209.0,210.0,214.0,222.0,229.0,238.0,237.0,250.0,260.0,258.0,265.0,276.0,287.0,291.0,289.0,300.0,301.0,309.0,312.0,320.0,316.0,323.0,330.0,328.0
unmatched_applicants,333.0,214.0,211.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,212.0,214.0,223.0,233.0,229.0,243.0,248.0,254.0,260.0,265.0,276.0,276.0,283.0,297.0,292.0,306.0,312.0,314.0,308.0,315.0,327.0,316.0,337.0,334.0
unmatched_applicants,335.0,221.0,211.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,215.0,220.0,231.0,236.0,241.0,242.0,259.0,261.0,272.0,273.0,285.0,285.0,287.0,286.0,311.0,306.0,310.0,312.0,314.0,326.0,326.0,325.0,332.0
unmatched_applicants,333.0,218.0,209.0,209.0,208.0,208.0,208.0,208.0,208.0,209.0,210.0,214.0,217.0,223.0,233.0,245.0,249.0,250.0,258.0,263.0,273.0,275.0,283.0,289.0,302.0,301.0,308.0,308.0,307.0,320.0,324.0,318.0,329.0,334.0
unmatched_applicants,337.0,215.0,211.0,208.0,210.0,208.0,208.0,208.0,209.0,209.0,210.0,213.0,217.0,223.0,232.0,243.0,245.0,260.0,251.0,270.0,275.0,278.0,271.0,285.0,299.0,299.0,306.0,307.0,309.0,314.0,328.0,330.0,329.0,326.0
unmatched_applicants,331.0,223.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,211.0,216.0,221.0,224.0,232.0,236.0,242.0,260.0,254.0,261.0,271.0,277.0,278.0,278.0,296.0,299.0,297.0,314.0,319.0,324.0,319.0,323.0,331.0,327.0
unmatched_applicants,338.0,216.0,216.0,209.0,208.0,208.0,208.0,209.0,208.0,209.0,215.0,214.0,215.0,226.0,230.0,238.0,251.0,254.0,264.0,267.0,273.0,284.0,278.0,289.0,289.0,295.0,303.0,313.0,310.0,320.0,317.0,324.0,331.0,331.0
unfilled_spots,131.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,8.0,19.0,27.0,37.0,41.0,50.0,60.0,54.0,63.0,68.0,65.0,91.0,83.0,99.0,104.0,99.0,103.0,122.0,113.0,116.0,122.0,128.0
unfilled_spots,129.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,13.0,13.0,27.0,32.0,43.0,48.0,51.0,54.0,73.0,64.0,68.0,82.0,77.0,85.0,95.0,105.0,104.0,114.0,118.0,113.0,123.0,127.0
unfilled_spots,132.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,9.0,18.0,21.0,37.0,36.0,47.0,53.0,59.0,70.0,65.0,77.0,87.0,86.0,99.0,97.0,101.0,107.0,98.0,117.0,119.0,116.0,132.0
unfilled_spots,126.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,14.0,21.0,30.0,29.0,42.0,52.0,50.0,57.0,68.0,79.0,83.0,81.0,92.0,93.0,101.0,104.0,112.0,108.0,115.0,122.0,120.0
unfilled_spots,125.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,15.0,25.0,21.0,35.0,40.0,46.0,52.0,57.0,68.0,68.0,75.0,89.0,84.0,98.0,104.0,106.0,100.0,107.0,119.0,108.0,129.0,126.0
unfilled_spots,127.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,23.0,28.0,33.0,34.0,51.0,53.0,64.0,65.0,77.0,77.0,79.0,78.0,103.0,98.0,102.0,104.0,106.0,118.0,118.0,117.0,124.0
unfilled_spots,125.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,9.0,15.0,25.0,37.0,41.0,42.0,50.0,55.0,65.0,67.0,75.0,81.0,94.0,93.0,100.0,100.0,99.0,112.0,116.0,110.0,121.0,126.0
unfilled_spots,129.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,9.0,15.0,24.0,35.0,37.0,52.0,43.0,62.0,67.0,70.0,63.0,77.0,91.0,91.0,98.0,99.0,101.0,106.0,120.0,122.0,121.0,118.0
unfilled_spots,123.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,13.0,16.0,24.0,28.0,34.0,52.0,46.0,53.0,63.0,69.0,70.0,70.0,88.0,91.0,89.0,106.0,111.0,116.0,111.0,115.0,123.0,119.0
unfilled_spots,130.0,8.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,6.0,7.0,18.0,22.0,30.0,43.0,46.0,56.0,59.0,65.0,76.0,70.0,81.0,81.0,87.0,95.0,105.0,102.0,112.0,109.0,116.0,123.0,123.0
reviews_per_program,133.7520661157025,133.7520661157025,133.7520661157025,133.7520661157025,132.93388429752065,126.51239669421487,105.37190082644628,76.63636363636364,63.52066115702479,55.40495867768595,47.107438016528924,46.35537190082645,48.65289256198347,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818
reviews_per_program,133.7520661157025,133.7520661157025,133.7520661157025,133.7520661157025,131.71900826446281,128.25619834710744,104.74380165289256,83.86776859504133,64.33884297520662,52.14876033057851,48.85950413223141,49.37190082644628,47.99173553719008,51.83471074380165,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818
reviews_per_program,133.7520661157025,133.7520661157025,133.7520661157025,133.7520661157025,132.7603305785124,122.50413223140495,108.15702479338843,77.47933884297521,65.51239669421487,53.917355371900825,46.50413223140496,48.64462809917355,48.02479338842975,51.14049586776859,55.72727272727273,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818
reviews_per_program,133.7520661157025,133.7520661157025,133.7520661157025,133.7520661157025,132.78512396694214,128.15702479338842,101.89256198347107,78.66115702479338,65.11570247933884,51.69421487603306,46.47107438016529,48.85950413223141,47.8099173553719,51.85950413223141,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818
reviews_per_program,133.7520661157025,133.7520661157025,133.7520661157025,133.7520661157025,132.79338842975207,124.49586776859505,107.00826446280992,77.22314049586777,60.09090909090909,52.950413223140494,50.29752066115702,49.049586776859506,48.00826446280992,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818
reviews_per_program,133.7520661157025,133.7520661157025,133.7520661157025,133.7520661157025,131.88429752066116,124.69421487603306,103.88429752066116,80.25619834710744,68.00826446280992,56.6198347107438,49.35537190082645,47.27272727272727,47.20661157024794,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818
reviews_per_program,133.7520661157025,133.7520661157025,133.7520661157025,133.7520661157025,132.8099173553719,126.45454545454545,106.62809917355372,77.78512396694215,58.77685950413223,52.04132231404959,47.04132231404959,50.239669421487605,47.93388429752066,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818
reviews_per_program,133.7520661157025,133.7520661157025,133.7520661157025,133.7520661157025,131.92561983471074,125.49586776859505,100.00826446280992,74.67768595041322,62.14876033057851,54.049586776859506,49.11570247933884,48.86776859504132,48.69421487603306,51.768595041322314,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818
reviews_per_program,133.7520661157025,133.7520661157025,133.7520661157025,133.7520661157025,133.7520661157025,127.16528925619835,108.03305785123968,85.90082644628099,61.69421487603306,53.64462809917355,49.67768595041322,49.66942148760331,49.47933884297521,51.14049586776859,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818
reviews_per_program,133.7520661157025,133.7520661157025,133.7520661157025,133.7520661157025,132.86776859504133,126.5702479338843,102.22314049586777,82.8099173553719,64.14876033057851,52.256198347107436,52.049586776859506,48.80165289256198,49.86776859504132,53.429752066115704,55.074380165289256,59.00826446280992,62.94214876033058,66.87603305785125,70.8099173553719,74.74380165289256,78.67768595041322,82.61157024793388,86.54545454545455,90.47933884297521,94.41322314049587,98.34710743801652,102.28099173553719,106.21487603305785,110.14876033057851,114.08264462809917,118.01652892561984,121.9504132231405,125.88429752066116,129.8181818181818
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9941176470588236,0.9705882352941176,0.9162665066026411,0.8574054621848739,0.7773109243697479,0.7228991596638655,0.6638655462184874,0.6087184873949579,0.5630252100840336,0.5228091236494598,0.4879551820728291,0.4574579831932773,0.430548690064261,0.4066293183940243,0.38522777532065455,0.3659663865546218,0.34853941576630654,0.3326967150496562,0.31823164048227987,0.30497198879551823,0.2927731092436975,0.2815126050420168,0.27108621226268287,0.2614045618247299,0.2523906114169806,0.24397759103641456,0.23610734616427215,0.22872899159663865,0.22179781003310414
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9994747899159664,0.9936974789915967,0.9754901960784313,0.9120648259303722,0.8421743697478992,0.7810457516339869,0.7201680672268908,0.660427807486631,0.6087184873949579,0.562863606981254,0.5228091236494598,0.4879551820728291,0.4574579831932773,0.430548690064261,0.4066293183940243,0.38522777532065455,0.3659663865546218,0.34853941576630654,0.3326967150496562,0.31823164048227987,0.30497198879551823,0.2927731092436975,0.2815126050420168,0.27108621226268287,0.2614045618247299,0.2523906114169806,0.24397759103641456,0.23610734616427215,0.22872899159663865,0.22179781003310414
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9932773109243698,0.9656862745098039,0.9228691476590636,0.8592436974789915,0.784547152194211,0.7218487394957983,0.6581359816653934,0.6092436974789915,0.5630252100840336,0.522358943577431,0.4879551820728291,0.4574579831932773,0.430548690064261,0.4066293183940243,0.38522777532065455,0.3659663865546218,0.34853941576630654,0.3326967150496562,0.31823164048227987,0.30497198879551823,0.2927731092436975,0.2815126050420168,0.27108621226268287,0.2614045618247299,0.2523906114169806,0.24397759103641456,0.23610734616427215,0.22872899159663865,0.22179781003310414
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.996218487394958,0.9695378151260504,0.9255702280912365,0.8508403361344538,0.7929505135387488,0.7264705882352941,0.6590909090909091,0.6087184873949579,0.5625404007756949,0.5228091236494598,0.4879551820728291,0.4574579831932773,0.430548690064261,0.4066293183940243,0.38522777532065455,0.3659663865546218,0.34853941576630654,0.3326967150496562,0.31823164048227987,0.30497198879551823,0.2927731092436975,0.2815126050420168,0.27108621226268287,0.2614045618247299,0.2523906114169806,0.24397759103641456,0.23610734616427215,0.22872899159663865,0.22179781003310414
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9987394957983193,0.9639355742296919,0.9165666266506602,0.8524159663865546,0.7896825396825397,0.7214285714285714,0.6590909090909091,0.6095938375350141,0.5630252100840336,0.5228091236494598,0.4879551820728291,0.4574579831932773,0.430548690064261,0.4066293183940243,0.38522777532065455,0.3659663865546218,0.34853941576630654,0.3326967150496562,0.31823164048227987,0.30497198879551823,0.2927731092436975,0.2815126050420168,0.27108621226268287,0.2614045618247299,0.2523906114169806,0.24397759103641456,0.23610734616427215,0.22872899159663865,0.22179781003310414
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9973739495798319,0.9915966386554622,0.9688375350140056,0.9246698679471789,0.8487394957983193,0.7780112044817927,0.7205882352941176,0.6621466768525592,0.6099439775910365,0.5630252100840336,0.5228091236494598,0.4879551820728291,0.4574579831932773,0.430548690064261,0.4066293183940243,0.38522777532065455,0.3659663865546218,0.34853941576630654,0.3326967150496562,0.31823164048227987,0.30497198879551823,0.2927731092436975,0.2815126050420168,0.27108621226268287,0.2614045618247299,0.2523906114169806,0.24397759103641456,0.23610734616427215,0.22872899159663865,0.22179781003310414
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9920168067226891,0.9712885154061625,0.9243697478991597,0.8453256302521008,0.7817460317460317,0.7220588235294118,0.6587089381207029,0.6095938375350141,0.5630252100840336,0.5228091236494598,0.4879551820728291,0.4574579831932773,0.430548690064261,0.4066293183940243,0.38522777532065455,0.3659663865546218,0.34853941576630654,0.3326967150496562,0.31823164048227987,0.30497198879551823,0.2927731092436975,0.2815126050420168,0.27108621226268287,0.2614045618247299,0.2523906114169806,0.24397759103641456,0.23610734616427215,0.22872899159663865,0.22179781003310414
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9973739495798319,0.9890756302521009,0.9737394957983193,0.9207683073229291,0.8458508403361344,0.7852474323062558,0.721218487394958,0.6625286478227654,0.6094187675070029,0.5623787976729153,0.5228091236494598,0.4879551820728291,0.4574579831932773,0.430548690064261,0.4066293183940243,0.38522777532065455,0.3659663865546218,0.34853941576630654,0.3326967150496562,0.31823164048227987,0.30497198879551823,0.2927731092436975,0.2815126050420168,0.27108621226268287,0.2614045618247299,0.2523906114169806,0.24397759103641456,0.23610734616427215,0.22872899159663865,0.22179781003310414
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9911764705882353,0.9698879551820728,0.9174669867947179,0.851890756302521,0.7801120448179272,0.7210084033613445,0.6573720397249809,0.6088935574229691,0.5630252100840336,0.5228091236494598,0.4879551820728291,0.4574579831932773,0.430548690064261,0.4066293183940243,0.38522777532065455,0.3659663865546218,0.34853941576630654,0.3326967150496562,0.31823164048227987,0.30497198879551823,0.2927731092436975,0.2815126050420168,0.27108621226268287,0.2614045618247299,0.2523906114169806,0.24397759103641456,0.23610734616427215,0.22872899159663865,0.22179781003310414
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9994747899159664,0.9936974789915967,0.9698879551820728,0.9183673469387755,0.8458508403361344,0.7840802987861811,0.7180672268907563,0.6629106187929718,0.6090686274509803,0.5610859728506787,0.5228091236494598,0.4879551820728291,0.4574579831932773,0.430548690064261,0.4066293183940243,0.38522777532065455,0.3659663865546218,0.34853941576630654,0.3326967150496562,0.31823164048227987,0.30497198879551823,0.2927731092436975,0.2815126050420168,0.27108621226268287,0.2614045618247299,0.2523906114169806,0.24397759103641456,0.23610734616427215,0.22872899159663865,0.22179781003310414
pct_interview_given_nosignal,0.2152743450321305,0.19149477973007384,0.16622899159663865,0.13933315261588505,0.11064425770308123,0.08099101709649377,0.05342136854741897,0.03353563647681295,0.017695539754363283,0.012941176470588235,0.0037640056022408964,0.0007307270734380709,0.0006684491978609625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2152743450321305,0.19149477973007384,0.16622899159663865,0.13933315261588505,0.11071428571428571,0.08106345986670531,0.05237094837935174,0.03462496109554933,0.02238202973497091,0.011596638655462186,0.004901960784313725,0.0023748629886737303,0.0006684491978609625,0.00010004001600640257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2152743450321305,0.19149477973007384,0.16622899159663865,0.13933315261588505,0.11064425770308123,0.08113590263691683,0.05447178871548619,0.03182384064737006,0.01712992889463478,0.010336134453781513,0.004201680672268907,0.0034709535988308366,0.0003819709702062643,0.0,0.0003151260504201681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2152743450321305,0.19149477973007384,0.16622899159663865,0.13933315261588505,0.11064425770308123,0.0806288032454361,0.05364645858343337,0.03112356053532524,0.01971557853910795,0.007310924369747899,0.0022759103641456584,0.0030142491779320425,0.0006684491978609625,0.00030012004801920766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2152743450321305,0.19149477973007384,0.16622899159663865,0.13933315261588505,0.11064425770308123,0.0801941466241669,0.0548469387755102,0.033457827575474636,0.019230769230769232,0.008487394957983193,0.004376750700280112,0.0030142491779320425,0.00019098548510313216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2152743450321305,0.19149477973007384,0.16622899159663865,0.13933315261588505,0.11099439775910364,0.08142567371776296,0.05379651860744298,0.03135698723934018,0.020361990950226245,0.012689075630252102,0.004726890756302521,0.0015527950310559005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2152743450321305,0.19149477973007384,0.16622899159663865,0.13933315261588505,0.11064425770308123,0.08135323094755144,0.05327130852340936,0.03143479614067849,0.02141241111829347,0.01134453781512605,0.0041141456582633055,0.00319693094629156,0.00019098548510313216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2152743450321305,0.19149477973007384,0.16622899159663865,0.13933315261588505,0.11099439775910364,0.08186033033903216,0.05274609843937575,0.03236850295673825,0.0212508080155139,0.010084033613445379,0.004464285714285714,0.001370113262696383,0.00028647822765469827,0.00040016006402561027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2152743450321305,0.19149477973007384,0.16622899159663865,0.13933315261588505,0.11064425770308123,0.0814981164879745,0.05357142857142857,0.0332244008714597,0.019392372333548805,0.011932773109243698,0.004551820728291317,0.0038363171355498722,0.0005729564553093965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.2152743450321305,0.19149477973007384,0.16622899159663865,0.13933315261588505,0.11071428571428571,0.08106345986670531,0.05357142857142857,0.03299097416744476,0.0212508080155139,0.01050420168067227,0.005777310924369748,0.0011874314943368651,0.0004774637127578304,0.0012004801920768306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305
pct_interview_given_application,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305
pct_interview_given_application,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305
pct_interview_given_application,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305
pct_interview_given_application,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305
pct_interview_given_application,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305
pct_interview_given_application,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305,0.2152743450321305
