Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,300.0,211.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,212.0,208.0,210.0,215.0,220.0,223.0,238.0,231.0,243.0,242.0,253.0,257.0,269.0,270.0,268.0,273.0,284.0,276.0,293.0
unmatched_applicants,294.0,210.0,209.0,208.0,208.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,210.0,208.0,211.0,215.0,222.0,223.0,229.0,237.0,245.0,242.0,249.0,251.0,260.0,267.0,279.0,272.0,278.0,275.0,292.0
unmatched_applicants,287.0,213.0,208.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,209.0,212.0,222.0,222.0,220.0,229.0,230.0,245.0,254.0,247.0,254.0,261.0,271.0,281.0,279.0,286.0,284.0,297.0
unmatched_applicants,292.0,209.0,208.0,210.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,211.0,216.0,212.0,218.0,220.0,223.0,237.0,241.0,252.0,254.0,258.0,270.0,265.0,267.0,275.0,281.0,288.0,297.0
unmatched_applicants,293.0,210.0,208.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,210.0,214.0,220.0,227.0,237.0,229.0,240.0,247.0,244.0,258.0,260.0,260.0,266.0,276.0,280.0,277.0,287.0
unmatched_applicants,294.0,211.0,209.0,210.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,210.0,211.0,211.0,219.0,215.0,219.0,232.0,237.0,241.0,245.0,251.0,259.0,260.0,267.0,279.0,272.0,289.0,276.0,278.0
unmatched_applicants,297.0,211.0,209.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,211.0,212.0,224.0,220.0,223.0,235.0,240.0,237.0,254.0,253.0,257.0,260.0,263.0,273.0,273.0,283.0,278.0,286.0
unmatched_applicants,288.0,212.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,209.0,211.0,213.0,212.0,215.0,217.0,223.0,223.0,236.0,243.0,243.0,258.0,269.0,259.0,267.0,274.0,278.0,285.0,277.0,295.0
unmatched_applicants,293.0,210.0,211.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,215.0,210.0,221.0,219.0,225.0,232.0,237.0,231.0,244.0,250.0,260.0,263.0,267.0,277.0,279.0,277.0,286.0,293.0
unmatched_applicants,290.0,213.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,210.0,211.0,221.0,220.0,228.0,226.0,236.0,239.0,247.0,243.0,251.0,256.0,281.0,266.0,273.0,277.0,285.0,284.0
