Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,4553.0,3520.0,3520.0,3520.0,3520.0,3520.0,3541.0,3613.0,3701.0,3789.0,3913.0,3983.0,4057.0,4145.0,4205.0,4265.0,4328.0,4353.0,4413.0,4420.0,4463.0
unmatched_applicants,4555.0,3520.0,3520.0,3520.0,3520.0,3521.0,3537.0,3625.0,3681.0,3794.0,3897.0,4010.0,4070.0,4132.0,4204.0,4267.0,4319.0,4344.0,4402.0,4418.0,4469.0
unmatched_applicants,4554.0,3520.0,3520.0,3520.0,3520.0,3521.0,3549.0,3596.0,3717.0,3814.0,3907.0,4003.0,4089.0,4137.0,4210.0,4257.0,4324.0,4350.0,4375.0,4434.0,4465.0
unmatched_applicants,4558.0,3520.0,3520.0,3520.0,3520.0,3522.0,3533.0,3601.0,3685.0,3802.0,3900.0,4000.0,4065.0,4136.0,4199.0,4232.0,4311.0,4365.0,4386.0,4431.0,4467.0
unmatched_applicants,4548.0,3520.0,3520.0,3520.0,3520.0,3525.0,3538.0,3596.0,3695.0,3802.0,3910.0,4000.0,4094.0,4139.0,4208.0,4259.0,4313.0,4371.0,4383.0,4430.0,4467.0
unmatched_applicants,4559.0,3520.0,3520.0,3520.0,3520.0,3520.0,3539.0,3626.0,3704.0,3799.0,3895.0,3988.0,4088.0,4147.0,4184.0,4235.0,4309.0,4362.0,4398.0,4431.0,4465.0
unmatched_applicants,4558.0,3520.0,3520.0,3520.0,3520.0,3521.0,3537.0,3598.0,3701.0,3833.0,3901.0,3980.0,4050.0,4141.0,4208.0,4235.0,4313.0,4355.0,4387.0,4432.0,4457.0
unmatched_applicants,4542.0,3520.0,3520.0,3520.0,3520.0,3521.0,3547.0,3590.0,3699.0,3804.0,3908.0,3983.0,4071.0,4131.0,4217.0,4264.0,4300.0,4342.0,4389.0,4430.0,4469.0
unmatched_applicants,4556.0,3520.0,3520.0,3520.0,3520.0,3529.0,3536.0,3604.0,3709.0,3820.0,3905.0,3993.0,4062.0,4126.0,4194.0,4264.0,4295.0,4350.0,4385.0,4429.0,4470.0
unmatched_applicants,4541.0,3520.0,3520.0,3520.0,3520.0,3525.0,3544.0,3620.0,3710.0,3795.0,3899.0,3985.0,4060.0,4132.0,4175.0,4256.0,4298.0,4372.0,4402.0,4441.0,4468.0
unfilled_spots,1033.0,0.0,0.0,0.0,0.0,0.0,21.0,93.0,181.0,269.0,393.0,463.0,537.0,625.0,685.0,745.0,808.0,833.0,893.0,900.0,943.0
unfilled_spots,1035.0,0.0,0.0,0.0,0.0,1.0,17.0,105.0,161.0,274.0,377.0,490.0,550.0,612.0,684.0,747.0,799.0,824.0,882.0,898.0,949.0
unfilled_spots,1034.0,0.0,0.0,0.0,0.0,1.0,29.0,76.0,197.0,294.0,387.0,483.0,569.0,617.0,690.0,737.0,804.0,830.0,855.0,914.0,945.0
unfilled_spots,1038.0,0.0,0.0,0.0,0.0,2.0,13.0,81.0,165.0,282.0,380.0,480.0,545.0,616.0,679.0,712.0,791.0,845.0,866.0,911.0,947.0
