Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,1178.0,850.0,844.0,844.0,863.0,901.0,988.0,1032.0,1103.0
unmatched_applicants,1169.0,844.0,845.0,844.0,852.0,895.0,976.0,1054.0,1114.0
unmatched_applicants,1168.0,851.0,844.0,844.0,859.0,892.0,969.0,1045.0,1093.0
unmatched_applicants,1165.0,848.0,844.0,848.0,857.0,904.0,976.0,1037.0,1113.0
unmatched_applicants,1162.0,845.0,845.0,844.0,863.0,895.0,964.0,1042.0,1086.0
unmatched_applicants,1166.0,846.0,844.0,844.0,861.0,891.0,984.0,1040.0,1132.0
unmatched_applicants,1174.0,850.0,844.0,844.0,857.0,899.0,985.0,1042.0,1114.0
unmatched_applicants,1166.0,852.0,844.0,846.0,856.0,904.0,973.0,1039.0,1106.0
unmatched_applicants,1160.0,848.0,844.0,846.0,860.0,911.0,964.0,1042.0,1097.0
unmatched_applicants,1155.0,845.0,844.0,846.0,855.0,914.0,962.0,1051.0,1095.0
unfilled_spots,334.0,6.0,0.0,0.0,19.0,57.0,144.0,188.0,259.0
unfilled_spots,325.0,0.0,1.0,0.0,8.0,51.0,132.0,210.0,270.0
unfilled_spots,324.0,7.0,0.0,0.0,15.0,48.0,125.0,201.0,249.0
unfilled_spots,321.0,4.0,0.0,4.0,13.0,60.0,132.0,193.0,269.0
unfilled_spots,318.0,1.0,1.0,0.0,19.0,51.0,120.0,198.0,242.0
unfilled_spots,322.0,2.0,0.0,0.0,17.0,47.0,140.0,196.0,288.0
unfilled_spots,330.0,6.0,0.0,0.0,13.0,55.0,141.0,198.0,270.0
unfilled_spots,322.0,8.0,0.0,2.0,12.0,60.0,129.0,195.0,262.0
unfilled_spots,316.0,4.0,0.0,2.0,16.0,67.0,120.0,198.0,253.0
unfilled_spots,311.0,1.0,0.0,2.0,11.0,70.0,118.0,207.0,251.0
reviews_per_program,100.52830188679245,100.52830188679245,91.23899371069183,50.82389937106918,45.44654088050314,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
reviews_per_program,100.52830188679245,100.52830188679245,92.53459119496856,48.119496855345915,44.679245283018865,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
reviews_per_program,100.52830188679245,100.52830188679245,91.55345911949685,49.40880503144654,45.0503144654088,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
reviews_per_program,100.52830188679245,100.52830188679245,90.30817610062893,46.44654088050314,45.314465408805034,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
reviews_per_program,100.52830188679245,100.52830188679245,89.69182389937107,46.924528301886795,45.75471698113208,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
reviews_per_program,100.52830188679245,100.52830188679245,91.9622641509434,49.672955974842765,45.125786163522015,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
reviews_per_program,100.52830188679245,100.52830188679245,94.0377358490566,48.333333333333336,45.43396226415094,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
reviews_per_program,100.52830188679245,100.52830188679245,91.36477987421384,47.38364779874214,44.679245283018865,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
reviews_per_program,100.52830188679245,100.52830188679245,89.52830188679245,51.132075471698116,45.0314465408805,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
reviews_per_program,100.52830188679245,100.52830188679245,91.71698113207547,47.0503144654088,44.679245283018865,55.84905660377358,67.01886792452831,78.18867924528301,89.35849056603773
pct_interview_given_signal,0.0,1.0,0.9845157657657657,0.8451576576576577,0.6555461711711712,0.5247747747747747,0.4373123123123123,0.37483912483912485,0.32798423423423423
pct_interview_given_signal,0.0,1.0,0.9901463963963963,0.8513513513513513,0.6559684684684685,0.5247747747747747,0.4373123123123123,0.37483912483912485,0.32798423423423423
pct_interview_given_signal,0.0,1.0,0.9893018018018018,0.8470345345345346,0.6558277027027027,0.5247747747747747,0.4373123123123123,0.37483912483912485,0.32798423423423423
pct_interview_given_signal,0.0,1.0,0.9915540540540541,0.853978978978979,0.6551238738738738,0.5247747747747747,0.4373123123123123,0.37483912483912485,0.32798423423423423
pct_interview_given_signal,0.0,1.0,0.9921171171171171,0.8521021021021021,0.6554054054054054,0.5247747747747747,0.4373123123123123,0.37483912483912485,0.32798423423423423
pct_interview_given_signal,0.0,1.0,0.9893018018018018,0.8500375375375375,0.6552646396396397,0.5247747747747747,0.4373123123123123,0.37483912483912485,0.32798423423423423
pct_interview_given_signal,0.0,1.0,0.9884572072072072,0.8524774774774775,0.6556869369369369,0.5247747747747747,0.4373123123123123,0.37483912483912485,0.32798423423423423
pct_interview_given_signal,0.0,1.0,0.9876126126126126,0.8472222222222222,0.6559684684684685,0.5247747747747747,0.4373123123123123,0.37483912483912485,0.32798423423423423
pct_interview_given_signal,0.0,1.0,0.9859234234234234,0.8474099099099099,0.6555461711711712,0.5247747747747747,0.4373123123123123,0.37483912483912485,0.32798423423423423
pct_interview_given_signal,0.0,1.0,0.9918355855855856,0.8517267267267268,0.6559684684684685,0.5247747747747747,0.4373123123123123,0.37483912483912485,0.32798423423423423
pct_interview_given_nosignal,0.29154154154154155,0.20298423423423423,0.09354890604890605,0.014733483483483483,0.00033783783783783786,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.29154154154154155,0.20298423423423423,0.09194015444015444,0.011636636636636636,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.29154154154154155,0.20298423423423423,0.09218146718146718,0.013795045045045045,0.00011261261261261261,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.29154154154154155,0.20298423423423423,0.09153796653796654,0.010322822822822823,0.0006756756756756757,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.29154154154154155,0.20298423423423423,0.09137709137709138,0.01126126126126126,0.00045045045045045046,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.29154154154154155,0.20298423423423423,0.09218146718146718,0.012293543543543544,0.0005630630630630631,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.29154154154154155,0.20298423423423423,0.09242277992277992,0.011073573573573574,0.00022522522522522523,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.29154154154154155,0.20298423423423423,0.09266409266409266,0.013701201201201201,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.29154154154154155,0.20298423423423423,0.09314671814671814,0.013607357357357358,0.00033783783783783786,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.29154154154154155,0.20298423423423423,0.09145752895752896,0.01144894894894895,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155
pct_interview_given_application,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155
pct_interview_given_application,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155,0.29154154154154155
