Parameter,0,1,2,3,4
unmatched_applicants,93.0,90.0,90.0,90.0,92.0
unmatched_applicants,95.0,90.0,90.0,90.0,92.0
unmatched_applicants,94.0,90.0,90.0,92.0,91.0
unmatched_applicants,94.0,90.0,90.0,90.0,91.0
unmatched_applicants,95.0,90.0,90.0,90.0,92.0
unmatched_applicants,94.0,91.0,90.0,90.0,92.0
unmatched_applicants,95.0,90.0,90.0,90.0,92.0
unmatched_applicants,91.0,90.0,90.0,91.0,92.0
unmatched_applicants,96.0,90.0,90.0,90.0,91.0
unmatched_applicants,95.0,90.0,90.0,92.0,90.0
unfilled_spots,3.0,0.0,0.0,0.0,2.0
unfilled_spots,5.0,0.0,0.0,0.0,2.0
unfilled_spots,4.0,0.0,0.0,2.0,1.0
unfilled_spots,4.0,0.0,0.0,0.0,1.0
unfilled_spots,5.0,0.0,0.0,0.0,2.0
unfilled_spots,4.0,1.0,0.0,0.0,2.0
unfilled_spots,5.0,0.0,0.0,0.0,2.0
unfilled_spots,1.0,0.0,0.0,1.0,2.0
unfilled_spots,6.0,0.0,0.0,0.0,1.0
unfilled_spots,5.0,0.0,0.0,2.0,0.0
reviews_per_program,19.5,15.35,9.75,10.7,13.0
reviews_per_program,19.5,15.325,9.975,9.75,13.0
reviews_per_program,19.5,16.975,9.075,9.75,13.0
reviews_per_program,19.5,15.55,7.8,10.15,13.0
reviews_per_program,19.5,16.575,9.025,10.05,13.0
reviews_per_program,19.5,14.65,9.4,10.025,13.1
reviews_per_program,19.5,15.25,9.525,10.1,13.0
reviews_per_program,19.5,17.375,9.025,9.75,13.0
reviews_per_program,19.5,15.625,10.1,9.75,13.0
reviews_per_program,19.5,15.975,9.375,10.425,13.0
pct_interview_given_signal,0.0,0.9615384615384616,0.6884615384615385,0.5,0.38461538461538464
pct_interview_given_signal,0.0,0.9769230769230769,0.7115384615384616,0.5128205128205128,0.38461538461538464
pct_interview_given_signal,0.0,0.9538461538461539,0.6961538461538461,0.5128205128205128,0.38461538461538464
pct_interview_given_signal,0.0,0.9,0.7346153846153847,0.5051282051282051,0.38461538461538464
pct_interview_given_signal,0.0,0.9384615384615385,0.7192307692307692,0.5102564102564102,0.38461538461538464
pct_interview_given_signal,0.0,0.9692307692307692,0.7038461538461539,0.5102564102564102,0.38076923076923075
pct_interview_given_signal,0.0,0.9230769230769231,0.7076923076923077,0.5102564102564102,0.38461538461538464
pct_interview_given_signal,0.0,0.9538461538461539,0.6923076923076923,0.5128205128205128,0.38461538461538464
pct_interview_given_signal,0.0,0.9153846153846154,0.7192307692307692,0.5128205128205128,0.38461538461538464
pct_interview_given_signal,0.0,0.9769230769230769,0.7038461538461539,0.49743589743589745,0.38461538461538464
pct_interview_given_nosignal,0.2564102564102564,0.11538461538461539,0.04038461538461539,0.01282051282051282,0.0
pct_interview_given_nosignal,0.2564102564102564,0.1123076923076923,0.028846153846153848,0.0,0.0
pct_interview_given_nosignal,0.2564102564102564,0.11692307692307692,0.03653846153846154,0.0,0.0
pct_interview_given_nosignal,0.2564102564102564,0.1276923076923077,0.01730769230769231,0.007692307692307693,0.0
pct_interview_given_nosignal,0.2564102564102564,0.12,0.025,0.002564102564102564,0.0
pct_interview_given_nosignal,0.2564102564102564,0.11384615384615385,0.032692307692307694,0.002564102564102564,0.007692307692307693
pct_interview_given_nosignal,0.2564102564102564,0.12307692307692308,0.03076923076923077,0.002564102564102564,0.0
pct_interview_given_nosignal,0.2564102564102564,0.11692307692307692,0.038461538461538464,0.0,0.0
pct_interview_given_nosignal,0.2564102564102564,0.12461538461538461,0.025,0.0,0.0
pct_interview_given_nosignal,0.2564102564102564,0.1123076923076923,0.032692307692307694,0.015384615384615385,0.0
pct_interview_given_application,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564
pct_interview_given_application,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564
pct_interview_given_application,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564
pct_interview_given_application,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564
pct_interview_given_application,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564
pct_interview_given_application,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564
pct_interview_given_application,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564
pct_interview_given_application,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564
pct_interview_given_application,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564
pct_interview_given_application,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.95,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.975,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.975,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.925,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9487179487179487,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.975,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,0.975,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.975,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.95,1.0,1.0,1.0
