Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
unmatched_applicants,110.0,92.0,91.0,93.0,91.0,91.0,91.0,91.0,91.0,93.0,95.0,107.0,103.0,111.0
unmatched_applicants,117.0,93.0,91.0,91.0,91.0,91.0,91.0,93.0,91.0,94.0,96.0,101.0,107.0,104.0
unmatched_applicants,110.0,91.0,91.0,93.0,91.0,91.0,91.0,92.0,91.0,96.0,97.0,102.0,100.0,110.0
unmatched_applicants,112.0,91.0,92.0,92.0,91.0,91.0,91.0,92.0,93.0,95.0,101.0,98.0,106.0,111.0
unmatched_applicants,107.0,93.0,91.0,91.0,91.0,92.0,91.0,91.0,93.0,91.0,93.0,104.0,99.0,109.0
unmatched_applicants,115.0,92.0,92.0,91.0,91.0,91.0,91.0,91.0,92.0,94.0,97.0,96.0,104.0,107.0
unmatched_applicants,108.0,93.0,92.0,91.0,92.0,91.0,91.0,91.0,92.0,91.0,97.0,98.0,109.0,109.0
unmatched_applicants,106.0,91.0,92.0,91.0,92.0,91.0,91.0,91.0,92.0,95.0,99.0,105.0,103.0,105.0
unmatched_applicants,116.0,92.0,93.0,91.0,91.0,91.0,91.0,91.0,92.0,92.0,92.0,95.0,109.0,112.0
unmatched_applicants,115.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,94.0,96.0,98.0,112.0,118.0
unfilled_spots,19.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,16.0,12.0,20.0
unfilled_spots,26.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,10.0,16.0,13.0
unfilled_spots,19.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,11.0,9.0,19.0
unfilled_spots,21.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,10.0,7.0,15.0,20.0
unfilled_spots,16.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,13.0,8.0,18.0
unfilled_spots,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0,13.0,16.0
unfilled_spots,17.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,18.0,18.0
unfilled_spots,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,8.0,14.0,12.0,14.0
unfilled_spots,25.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,18.0,21.0
unfilled_spots,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,21.0,27.0
reviews_per_program,51.333333333333336,51.333333333333336,51.333333333333336,51.333333333333336,50.91025641025641,49.794871794871796,45.37179487179487,43.666666666666664,40.61538461538461,40.26923076923077,39.84615384615385,41.37179487179487,44.243589743589745,47.85897435897436
reviews_per_program,51.333333333333336,51.333333333333336,51.333333333333336,51.333333333333336,50.94871794871795,50.97435897435897,46.87179487179487,43.11538461538461,40.91025641025641,39.6025641025641,39.97435897435897,41.42307692307692,44.37179487179487,47.666666666666664
reviews_per_program,51.333333333333336,51.333333333333336,51.333333333333336,51.333333333333336,50.84615384615385,49.65384615384615,47.8974358974359,42.62820512820513,40.756410256410255,39.294871794871796,40.69230769230769,41.3974358974359,44.333333333333336,47.666666666666664
reviews_per_program,51.333333333333336,51.333333333333336,51.333333333333336,51.333333333333336,51.333333333333336,50.26923076923077,45.166666666666664,42.62820512820513,40.833333333333336,39.794871794871796,39.794871794871796,41.14102564102564,44.47435897435897,47.666666666666664
reviews_per_program,51.333333333333336,51.333333333333336,51.333333333333336,51.333333333333336,51.333333333333336,50.53846153846154,47.52564102564103,43.48717948717949,40.43589743589744,39.43589743589744,40.01282051282051,41.42307692307692,44.30769230769231,47.69230769230769
reviews_per_program,51.333333333333336,51.333333333333336,51.333333333333336,51.333333333333336,50.76923076923077,48.62820512820513,45.82051282051282,42.17948717948718,40.12820512820513,39.26923076923077,38.43589743589744,41.84615384615385,44.243589743589745,47.794871794871796
reviews_per_program,51.333333333333336,51.333333333333336,51.333333333333336,51.333333333333336,50.256410256410255,49.84615384615385,44.6025641025641,42.53846153846154,40.782051282051285,39.38461538461539,39.756410256410255,41.35897435897436,44.19230769230769,47.666666666666664
reviews_per_program,51.333333333333336,51.333333333333336,51.333333333333336,51.333333333333336,51.333333333333336,49.282051282051285,46.76923076923077,42.794871794871796,39.58974358974359,40.37179487179487,38.65384615384615,41.12820512820513,44.57692307692308,47.666666666666664
reviews_per_program,51.333333333333336,51.333333333333336,51.333333333333336,51.333333333333336,50.67948717948718,48.96153846153846,47.02564102564103,40.47435897435897,40.85897435897436,40.05128205128205,39.85897435897436,41.08974358974359,44.07692307692308,47.73076923076923
reviews_per_program,51.333333333333336,51.333333333333336,51.333333333333336,51.333333333333336,51.333333333333336,49.48717948717949,47.217948717948715,43.15384615384615,41.23076923076923,39.44871794871795,39.98717948717949,41.85897435897436,44.14102564102564,47.666666666666664
