Parameter,0,1,2,3,4,5,6,7,8,9
unmatched_applicants,976.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,974.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,970.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,974.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,975.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,978.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,975.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,973.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,975.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,973.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,379.8857142857143,369.51428571428573,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857
reviews_per_program,379.8857142857143,379.8857142857143,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857
reviews_per_program,379.8857142857143,369.0,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857
reviews_per_program,379.8857142857143,379.8857142857143,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857
reviews_per_program,379.8857142857143,379.8857142857143,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857
reviews_per_program,379.8857142857143,379.8857142857143,72.57142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857
reviews_per_program,379.8857142857143,370.22857142857146,72.57142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857
reviews_per_program,379.8857142857143,379.8857142857143,81.62857142857143,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857
reviews_per_program,379.8857142857143,379.8857142857143,72.54285714285714,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857
reviews_per_program,379.8857142857143,379.8857142857143,81.82857142857142,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857
pct_interview_given_signal,0.0,1.0117328519855595,0.7581227436823105,0.5054151624548736,0.37906137184115524,0.30324909747292417,0.2527075812274368,0.21660649819494585,0.18953068592057762,0.1684717208182912
pct_interview_given_signal,0.0,1.0153429602888087,0.7581227436823105,0.5054151624548736,0.37906137184115524,0.30324909747292417,0.2527075812274368,0.21660649819494585,0.18953068592057762,0.1684717208182912
pct_interview_given_signal,0.0,1.0144404332129964,0.7581227436823105,0.5054151624548736,0.37906137184115524,0.30324909747292417,0.2527075812274368,0.21660649819494585,0.18953068592057762,0.1684717208182912
pct_interview_given_signal,0.0,1.013537906137184,0.7581227436823105,0.5054151624548736,0.37906137184115524,0.30324909747292417,0.2527075812274368,0.21660649819494585,0.18953068592057762,0.1684717208182912
pct_interview_given_signal,0.0,1.016245487364621,0.7581227436823105,0.5054151624548736,0.37906137184115524,0.30324909747292417,0.2527075812274368,0.21660649819494585,0.18953068592057762,0.1684717208182912
pct_interview_given_signal,0.0,1.0216606498194947,0.7563176895306859,0.5054151624548736,0.37906137184115524,0.30324909747292417,0.2527075812274368,0.21660649819494585,0.18953068592057762,0.1684717208182912
pct_interview_given_signal,0.0,1.0126353790613718,0.7576714801444043,0.5054151624548736,0.37906137184115524,0.30324909747292417,0.2527075812274368,0.21660649819494585,0.18953068592057762,0.1684717208182912
pct_interview_given_signal,0.0,1.0144404332129964,0.7572202166064982,0.5054151624548736,0.37906137184115524,0.30324909747292417,0.2527075812274368,0.21660649819494585,0.18953068592057762,0.1684717208182912
pct_interview_given_signal,0.0,1.0117328519855595,0.756768953068592,0.5054151624548736,0.37906137184115524,0.30324909747292417,0.2527075812274368,0.21660649819494585,0.18953068592057762,0.1684717208182912
pct_interview_given_signal,0.0,1.0153429602888087,0.7572202166064982,0.5054151624548736,0.37906137184115524,0.30324909747292417,0.2527075812274368,0.21660649819494585,0.18953068592057762,0.1684717208182912
pct_interview_given_nosignal,0.1263537906137184,0.04586478503446013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1263537906137184,0.045536593370528386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1263537906137184,0.04561864128651132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1263537906137184,0.04570068920249425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1263537906137184,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1263537906137184,0.04496225795864785,0.00036101083032490973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1263537906137184,0.04578273711847719,9.025270758122743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1263537906137184,0.04561864128651132,0.00018050541516245486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1263537906137184,0.04586478503446013,0.0002707581227436823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.1263537906137184,0.045536593370528386,0.00018050541516245486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184
pct_interview_given_application,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184
pct_interview_given_application,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184
pct_interview_given_application,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184,0.1263537906137184
