Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,1698.0,1196.0,1187.0,1188.0,1200.0,1248.0,1305.0,1399.0,1460.0,1522.0,1589.0
unmatched_applicants,1707.0,1187.0,1185.0,1187.0,1204.0,1249.0,1327.0,1411.0,1493.0,1543.0,1593.0
unmatched_applicants,1713.0,1192.0,1185.0,1185.0,1206.0,1248.0,1324.0,1399.0,1479.0,1544.0,1594.0
unmatched_applicants,1707.0,1192.0,1185.0,1187.0,1196.0,1254.0,1329.0,1408.0,1483.0,1541.0,1589.0
unmatched_applicants,1710.0,1192.0,1186.0,1186.0,1203.0,1261.0,1328.0,1401.0,1475.0,1529.0,1587.0
unmatched_applicants,1689.0,1196.0,1186.0,1186.0,1217.0,1247.0,1325.0,1396.0,1481.0,1552.0,1579.0
unmatched_applicants,1711.0,1188.0,1186.0,1185.0,1208.0,1258.0,1328.0,1405.0,1483.0,1531.0,1589.0
unmatched_applicants,1714.0,1189.0,1185.0,1186.0,1201.0,1270.0,1325.0,1407.0,1464.0,1538.0,1588.0
unmatched_applicants,1703.0,1195.0,1185.0,1188.0,1205.0,1264.0,1298.0,1416.0,1486.0,1529.0,1589.0
unmatched_applicants,1712.0,1188.0,1187.0,1188.0,1199.0,1249.0,1323.0,1414.0,1469.0,1542.0,1588.0
unfilled_spots,513.0,11.0,2.0,3.0,15.0,63.0,120.0,214.0,275.0,337.0,404.0
unfilled_spots,522.0,2.0,0.0,2.0,19.0,64.0,142.0,226.0,308.0,358.0,408.0
unfilled_spots,528.0,7.0,0.0,0.0,21.0,63.0,139.0,214.0,294.0,359.0,409.0
unfilled_spots,522.0,7.0,0.0,2.0,11.0,69.0,144.0,223.0,298.0,356.0,404.0
unfilled_spots,525.0,7.0,1.0,1.0,18.0,76.0,143.0,216.0,290.0,344.0,402.0
unfilled_spots,504.0,11.0,1.0,1.0,32.0,62.0,140.0,211.0,296.0,367.0,394.0
unfilled_spots,526.0,3.0,1.0,0.0,23.0,73.0,143.0,220.0,298.0,346.0,404.0
unfilled_spots,529.0,4.0,0.0,1.0,16.0,85.0,140.0,222.0,279.0,353.0,403.0
unfilled_spots,518.0,10.0,0.0,3.0,20.0,79.0,113.0,231.0,301.0,344.0,404.0
unfilled_spots,527.0,3.0,2.0,3.0,14.0,64.0,138.0,229.0,284.0,357.0,403.0
reviews_per_program,111.02298850574712,111.02298850574712,84.16475095785441,35.547892720306514,34.46743295019157,42.701149425287355,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471
reviews_per_program,111.02298850574712,111.02298850574712,87.272030651341,36.49808429118774,34.160919540229884,42.701149425287355,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471
reviews_per_program,111.02298850574712,111.02298850574712,85.83141762452107,34.509578544061306,34.383141762452105,42.701149425287355,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471
reviews_per_program,111.02298850574712,111.02298850574712,85.04214559386973,34.486590038314176,34.160919540229884,42.701149425287355,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471
reviews_per_program,111.02298850574712,111.02298850574712,85.3103448275862,36.38697318007663,34.804597701149426,42.701149425287355,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471
reviews_per_program,111.02298850574712,111.02298850574712,86.03065134099617,33.85823754789272,34.4367816091954,42.701149425287355,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471
reviews_per_program,111.02298850574712,109.88122605363985,89.09578544061303,35.54022988505747,34.160919540229884,42.701149425287355,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471
reviews_per_program,111.02298850574712,110.65517241379311,85.75095785440612,34.95785440613027,34.40996168582375,42.701149425287355,51.241379310344826,59.7816091954023,68.32183908045977,76.86206896551724,85.40229885057471
