Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
unmatched_applicants,3856.0,2127.0,2039.0,2005.0,1983.0,1983.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1999.0,2044.0,2102.0,2195.0,2335.0,2466.0,2634.0,2755.0,2935.0,3107.0,3255.0,3384.0,3522.0,3679.0,3754.0
unmatched_applicants,3878.0,2140.0,2024.0,1998.0,1982.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1989.0,2041.0,2101.0,2186.0,2307.0,2489.0,2650.0,2824.0,2942.0,3122.0,3227.0,3354.0,3521.0,3640.0,3792.0
unmatched_applicants,3872.0,2132.0,2033.0,1985.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1987.0,2033.0,2097.0,2195.0,2365.0,2454.0,2671.0,2828.0,2964.0,3103.0,3284.0,3388.0,3495.0,3664.0,3751.0
unmatched_applicants,3860.0,2131.0,2042.0,2001.0,1981.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1982.0,1985.0,2009.0,2075.0,2192.0,2311.0,2476.0,2627.0,2794.0,2953.0,3062.0,3244.0,3421.0,3511.0,3662.0,3788.0
unmatched_applicants,3910.0,2119.0,2042.0,1997.0,1983.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1992.0,2028.0,2125.0,2216.0,2333.0,2504.0,2599.0,2817.0,2956.0,3126.0,3253.0,3402.0,3556.0,3637.0,3766.0
unmatched_applicants,3853.0,2130.0,2046.0,1997.0,1982.0,1983.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1990.0,2029.0,2073.0,2192.0,2343.0,2474.0,2672.0,2771.0,2952.0,3111.0,3210.0,3370.0,3504.0,3648.0,3790.0
unmatched_applicants,3880.0,2154.0,2041.0,1993.0,1989.0,1987.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,1991.0,2034.0,2098.0,2181.0,2297.0,2430.0,2651.0,2811.0,2946.0,3120.0,3272.0,3397.0,3509.0,3616.0,3779.0
unmatched_applicants,3876.0,2148.0,2030.0,1996.0,1984.0,1983.0,1980.0,1980.0,1980.0,1980.0,1980.0,1985.0,1984.0,2008.0,2089.0,2171.0,2326.0,2461.0,2685.0,2809.0,3004.0,3059.0,3250.0,3365.0,3534.0,3655.0,3767.0
unmatched_applicants,3860.0,2116.0,2039.0,1988.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1981.0,1988.0,2044.0,2074.0,2206.0,2336.0,2483.0,2612.0,2807.0,2968.0,3075.0,3285.0,3351.0,3509.0,3648.0,3750.0
unmatched_applicants,3914.0,2139.0,2045.0,1991.0,1984.0,1980.0,1980.0,1980.0,1980.0,1980.0,1980.0,1983.0,2001.0,2035.0,2092.0,2149.0,2325.0,2519.0,2625.0,2772.0,2921.0,3109.0,3218.0,3377.0,3531.0,3677.0,3791.0
unfilled_spots,1876.0,147.0,59.0,25.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,64.0,122.0,215.0,355.0,486.0,654.0,775.0,955.0,1127.0,1275.0,1404.0,1542.0,1699.0,1774.0
unfilled_spots,1898.0,160.0,44.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,61.0,121.0,206.0,327.0,509.0,670.0,844.0,962.0,1142.0,1247.0,1374.0,1541.0,1660.0,1812.0
unfilled_spots,1892.0,152.0,53.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,53.0,117.0,215.0,385.0,474.0,691.0,848.0,984.0,1123.0,1304.0,1408.0,1515.0,1684.0,1771.0
unfilled_spots,1880.0,151.0,62.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,29.0,95.0,212.0,331.0,496.0,647.0,814.0,973.0,1082.0,1264.0,1441.0,1531.0,1682.0,1808.0
unfilled_spots,1930.0,139.0,62.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,48.0,145.0,236.0,353.0,524.0,619.0,837.0,976.0,1146.0,1273.0,1422.0,1576.0,1657.0,1786.0
unfilled_spots,1873.0,150.0,66.0,17.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,49.0,93.0,212.0,363.0,494.0,692.0,791.0,972.0,1131.0,1230.0,1390.0,1524.0,1668.0,1810.0
unfilled_spots,1900.0,174.0,61.0,13.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,54.0,118.0,201.0,317.0,450.0,671.0,831.0,966.0,1140.0,1292.0,1417.0,1529.0,1636.0,1799.0
unfilled_spots,1896.0,168.0,50.0,16.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,28.0,109.0,191.0,346.0,481.0,705.0,829.0,1024.0,1079.0,1270.0,1385.0,1554.0,1675.0,1787.0
unfilled_spots,1880.0,136.0,59.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,64.0,94.0,226.0,356.0,503.0,632.0,827.0,988.0,1095.0,1305.0,1371.0,1529.0,1668.0,1770.0
unfilled_spots,1934.0,159.0,65.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,55.0,112.0,169.0,345.0,539.0,645.0,792.0,941.0,1129.0,1238.0,1397.0,1551.0,1697.0,1811.0
reviews_per_program,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,240.9828641370869,230.31456548347614,199.9889840881273,167.69645042839656,138.73194614443085,126.43206854345165,127.03304773561811,134.82741738066096,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394
reviews_per_program,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.25581395348837,240.18482252141982,229.11015911872704,202.4357405140759,167.87637698898408,140.39290085679315,124.94124847001224,127.43451652386781,134.83598531211751,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394
reviews_per_program,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,241.60342717258263,229.22766217870256,203.90820073439411,167.74663402692778,139.87882496940026,126.13831089351285,127.65116279069767,135.05875152998777,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394
reviews_per_program,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,240.81762545899633,228.9706242350061,201.4798041615667,172.0403916768666,137.8996328029376,127.21175030599755,127.7172582619339,134.82741738066096,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394
reviews_per_program,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,241.01346389228885,231.80048959608322,203.7282741738066,168.34516523867808,137.55446756425948,126.80538555691554,127.07711138310893,134.83598531211751,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394
reviews_per_program,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.47123623011015,242.2766217870257,241.48102815177478,229.98653610771115,201.38800489596082,167.4577723378213,137.41126070991433,126.43818849449204,127.92778457772337,134.93635250917993,143.68665850673196,152.6670746634027,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394
