Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,284.0,247.0,247.0,247.0,248.0,250.0,249.0,251.0,256.0,260.0,262.0,267.0,268.0,268.0,271.0,272.0,274.0,276.0,276.0,279.0,277.0,279.0,282.0,280.0,282.0
unmatched_applicants,283.0,247.0,247.0,247.0,248.0,248.0,249.0,254.0,255.0,257.0,261.0,265.0,266.0,270.0,273.0,273.0,273.0,275.0,276.0,278.0,280.0,279.0,280.0,283.0,283.0
unmatched_applicants,284.0,247.0,247.0,247.0,247.0,250.0,248.0,257.0,256.0,259.0,263.0,265.0,267.0,269.0,269.0,271.0,274.0,275.0,275.0,278.0,279.0,281.0,281.0,282.0,283.0
unmatched_applicants,284.0,247.0,247.0,247.0,247.0,248.0,251.0,255.0,254.0,261.0,261.0,263.0,269.0,269.0,268.0,272.0,272.0,274.0,277.0,278.0,280.0,280.0,281.0,282.0,283.0
unmatched_applicants,284.0,247.0,247.0,247.0,247.0,248.0,253.0,253.0,252.0,262.0,266.0,265.0,266.0,267.0,269.0,272.0,273.0,275.0,275.0,279.0,281.0,279.0,281.0,283.0,283.0
unmatched_applicants,282.0,247.0,247.0,247.0,247.0,248.0,251.0,253.0,253.0,256.0,260.0,262.0,266.0,267.0,271.0,274.0,275.0,275.0,276.0,275.0,280.0,279.0,281.0,282.0,283.0
unmatched_applicants,285.0,247.0,247.0,247.0,248.0,249.0,248.0,254.0,255.0,258.0,263.0,263.0,265.0,267.0,272.0,274.0,274.0,275.0,275.0,278.0,278.0,279.0,282.0,281.0,283.0
unmatched_applicants,284.0,247.0,247.0,247.0,247.0,248.0,250.0,255.0,255.0,258.0,262.0,267.0,263.0,269.0,271.0,271.0,274.0,274.0,277.0,276.0,277.0,280.0,280.0,282.0,281.0
unmatched_applicants,284.0,247.0,247.0,248.0,248.0,248.0,251.0,254.0,255.0,259.0,260.0,266.0,266.0,269.0,273.0,271.0,274.0,276.0,278.0,277.0,279.0,280.0,280.0,282.0,282.0
unmatched_applicants,282.0,247.0,247.0,247.0,247.0,250.0,250.0,251.0,253.0,258.0,264.0,265.0,267.0,266.0,269.0,272.0,276.0,274.0,278.0,278.0,279.0,278.0,282.0,281.0,283.0
unfilled_spots,37.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,9.0,13.0,15.0,20.0,21.0,21.0,24.0,25.0,27.0,29.0,29.0,32.0,30.0,32.0,35.0,33.0,35.0
unfilled_spots,36.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,8.0,10.0,14.0,18.0,19.0,23.0,26.0,26.0,26.0,28.0,29.0,31.0,33.0,32.0,33.0,36.0,36.0
unfilled_spots,37.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,9.0,12.0,16.0,18.0,20.0,22.0,22.0,24.0,27.0,28.0,28.0,31.0,32.0,34.0,34.0,35.0,36.0
unfilled_spots,37.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,7.0,14.0,14.0,16.0,22.0,22.0,21.0,25.0,25.0,27.0,30.0,31.0,33.0,33.0,34.0,35.0,36.0
unfilled_spots,37.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,5.0,15.0,19.0,18.0,19.0,20.0,22.0,25.0,26.0,28.0,28.0,32.0,34.0,32.0,34.0,36.0,36.0
unfilled_spots,35.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,6.0,9.0,13.0,15.0,19.0,20.0,24.0,27.0,28.0,28.0,29.0,28.0,33.0,32.0,34.0,35.0,36.0
unfilled_spots,38.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,8.0,11.0,16.0,16.0,18.0,20.0,25.0,27.0,27.0,28.0,28.0,31.0,31.0,32.0,35.0,34.0,36.0
unfilled_spots,37.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,8.0,11.0,15.0,20.0,16.0,22.0,24.0,24.0,27.0,27.0,30.0,29.0,30.0,33.0,33.0,35.0,34.0
unfilled_spots,37.0,0.0,0.0,1.0,1.0,1.0,4.0,7.0,8.0,12.0,13.0,19.0,19.0,22.0,26.0,24.0,27.0,29.0,31.0,30.0,32.0,33.0,33.0,35.0,35.0
unfilled_spots,35.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,11.0,17.0,18.0,20.0,19.0,22.0,25.0,29.0,27.0,31.0,31.0,32.0,31.0,35.0,34.0,36.0
reviews_per_program,276.85185185185185,150.62962962962962,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927,199.33333333333334,210.40740740740742,221.4814814814815,232.55555555555554,243.62962962962962,254.7037037037037,265.77777777777777
reviews_per_program,276.85185185185185,159.92592592592592,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927,199.33333333333334,210.40740740740742,221.4814814814815,232.55555555555554,243.62962962962962,254.7037037037037,265.77777777777777
