Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,3176.0,1032.0,1014.0,1008.0,999.0,999.0,1037.0,1146.0,1315.0,1508.0,1725.0,1861.0,2029.0,2171.0,2281.0,2430.0,2491.0,2586.0,2640.0,2703.0,2769.0,2813.0,2871.0,2914.0,2945.0,3006.0,3025.0,3075.0,3102.0
unmatched_applicants,3181.0,1010.0,1014.0,1004.0,999.0,998.0,1027.0,1125.0,1348.0,1517.0,1712.0,1899.0,2067.0,2173.0,2274.0,2396.0,2498.0,2560.0,2648.0,2725.0,2761.0,2857.0,2856.0,2906.0,2976.0,3004.0,3037.0,3062.0,3089.0
unmatched_applicants,3186.0,1012.0,1033.0,1004.0,1001.0,1001.0,1033.0,1124.0,1317.0,1517.0,1713.0,1899.0,2052.0,2138.0,2251.0,2393.0,2482.0,2576.0,2640.0,2700.0,2747.0,2844.0,2872.0,2920.0,2954.0,3006.0,3011.0,3075.0,3103.0
unmatched_applicants,3185.0,1025.0,1027.0,1004.0,1000.0,998.0,1018.0,1113.0,1329.0,1556.0,1701.0,1892.0,2082.0,2180.0,2291.0,2364.0,2488.0,2569.0,2657.0,2713.0,2765.0,2811.0,2891.0,2901.0,2949.0,3000.0,3024.0,3060.0,3087.0
unmatched_applicants,3187.0,1029.0,1015.0,1000.0,998.0,999.0,1007.0,1085.0,1304.0,1498.0,1713.0,1896.0,2045.0,2196.0,2325.0,2418.0,2478.0,2555.0,2632.0,2703.0,2769.0,2807.0,2889.0,2931.0,2953.0,3011.0,3023.0,3076.0,3096.0
unmatched_applicants,3180.0,1006.0,1019.0,998.0,998.0,998.0,1021.0,1111.0,1333.0,1495.0,1727.0,1892.0,2031.0,2170.0,2275.0,2403.0,2490.0,2556.0,2634.0,2685.0,2773.0,2816.0,2865.0,2918.0,2978.0,2994.0,3045.0,3072.0,3096.0
unmatched_applicants,3180.0,1018.0,1009.0,998.0,998.0,998.0,1022.0,1132.0,1340.0,1527.0,1729.0,1840.0,2059.0,2165.0,2299.0,2398.0,2517.0,2568.0,2649.0,2700.0,2759.0,2794.0,2870.0,2914.0,2947.0,2994.0,3030.0,3051.0,3087.0
unmatched_applicants,3158.0,1011.0,1017.0,1010.0,1001.0,998.0,1012.0,1154.0,1318.0,1527.0,1713.0,1909.0,2031.0,2187.0,2288.0,2389.0,2496.0,2586.0,2655.0,2723.0,2761.0,2821.0,2860.0,2920.0,2954.0,3000.0,3016.0,3047.0,3116.0
unmatched_applicants,3196.0,1023.0,1025.0,1001.0,998.0,998.0,1037.0,1166.0,1350.0,1513.0,1768.0,1882.0,2056.0,2155.0,2305.0,2379.0,2480.0,2573.0,2615.0,2689.0,2763.0,2827.0,2879.0,2881.0,2980.0,2974.0,3028.0,3055.0,3107.0
unmatched_applicants,3173.0,1013.0,1032.0,1011.0,1000.0,998.0,1028.0,1129.0,1286.0,1543.0,1695.0,1873.0,2019.0,2182.0,2297.0,2398.0,2488.0,2563.0,2616.0,2717.0,2763.0,2808.0,2881.0,2893.0,2965.0,2991.0,3013.0,3066.0,3101.0
unfilled_spots,2178.0,34.0,16.0,10.0,1.0,1.0,39.0,148.0,317.0,510.0,727.0,863.0,1031.0,1173.0,1283.0,1432.0,1493.0,1588.0,1642.0,1705.0,1771.0,1815.0,1873.0,1916.0,1947.0,2008.0,2027.0,2077.0,2104.0
unfilled_spots,2183.0,12.0,16.0,6.0,1.0,0.0,29.0,127.0,350.0,519.0,714.0,901.0,1069.0,1175.0,1276.0,1398.0,1500.0,1562.0,1650.0,1727.0,1763.0,1859.0,1858.0,1908.0,1978.0,2006.0,2039.0,2064.0,2091.0
unfilled_spots,2188.0,14.0,35.0,6.0,3.0,3.0,35.0,126.0,319.0,519.0,715.0,901.0,1054.0,1140.0,1253.0,1395.0,1484.0,1578.0,1642.0,1702.0,1749.0,1846.0,1874.0,1922.0,1956.0,2008.0,2013.0,2077.0,2105.0
unfilled_spots,2187.0,27.0,29.0,6.0,2.0,0.0,20.0,115.0,331.0,558.0,703.0,894.0,1084.0,1182.0,1293.0,1366.0,1490.0,1571.0,1659.0,1715.0,1767.0,1813.0,1893.0,1903.0,1951.0,2002.0,2026.0,2062.0,2089.0
unfilled_spots,2189.0,31.0,17.0,2.0,0.0,1.0,9.0,87.0,306.0,500.0,715.0,898.0,1047.0,1198.0,1327.0,1420.0,1480.0,1557.0,1634.0,1705.0,1771.0,1809.0,1891.0,1933.0,1955.0,2013.0,2025.0,2078.0,2098.0
unfilled_spots,2182.0,8.0,21.0,0.0,0.0,0.0,23.0,113.0,335.0,497.0,729.0,894.0,1033.0,1172.0,1277.0,1405.0,1492.0,1558.0,1636.0,1687.0,1775.0,1818.0,1867.0,1920.0,1980.0,1996.0,2047.0,2074.0,2098.0
unfilled_spots,2182.0,20.0,11.0,0.0,0.0,0.0,24.0,134.0,342.0,529.0,731.0,842.0,1061.0,1167.0,1301.0,1400.0,1519.0,1570.0,1651.0,1702.0,1761.0,1796.0,1872.0,1916.0,1949.0,1996.0,2032.0,2053.0,2089.0
unfilled_spots,2160.0,13.0,19.0,12.0,3.0,0.0,14.0,156.0,320.0,529.0,715.0,911.0,1033.0,1189.0,1290.0,1391.0,1498.0,1588.0,1657.0,1725.0,1763.0,1823.0,1862.0,1922.0,1956.0,2002.0,2018.0,2049.0,2118.0
unfilled_spots,2198.0,25.0,27.0,3.0,0.0,0.0,39.0,168.0,352.0,515.0,770.0,884.0,1058.0,1157.0,1307.0,1381.0,1482.0,1575.0,1617.0,1691.0,1765.0,1829.0,1881.0,1883.0,1982.0,1976.0,2030.0,2057.0,2109.0
unfilled_spots,2175.0,15.0,34.0,13.0,2.0,0.0,30.0,131.0,288.0,545.0,697.0,875.0,1021.0,1184.0,1299.0,1400.0,1490.0,1565.0,1618.0,1719.0,1765.0,1810.0,1883.0,1895.0,1967.0,1993.0,2015.0,2068.0,2103.0
reviews_per_program,495.752,495.752,495.752,495.752,492.288,364.352,133.364,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,490.412,358.552,138.908,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,494.06,357.68,141.008,113.548,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,492.292,344.264,132.124,113.484,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,492.248,357.308,125.852,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,494.048,347.564,141.088,113.552,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,488.696,367.96,131.804,113.48,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,489.056,352.44,133.956,113.572,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,488.8,342.224,123.436,115.044,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
reviews_per_program,495.752,495.752,495.752,495.752,488.66,351.608,132.72,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776
pct_interview_given_signal,0.0,1.0157578789394697,1.0126313156578288,1.0093380023345007,1.005127563781891,0.9774387193596799,0.8713940303485076,0.7503751875937968,0.6565782891445723,0.5836251459062864,0.5252626313156579,0.4775114830142344,0.43771885942971483,0.40404817793512143,0.3751875937968984,0.3501750875437719,0.32828914457228614,0.3089780184209752,0.2918125729531432,0.2764540164819252,0.26263131565782893,0.25012506253126565,0.2387557415071172,0.22837505709376427,0.21885942971485742,0.21010505252626313,0.20202408896756072,0.1945417153020955,0.1875937968984492
pct_interview_given_signal,0.0,1.016008004002001,1.016008004002001,1.008170752042688,1.0052526263131565,0.9765382691345673,0.8711439052859763,0.7503751875937968,0.6565782891445723,0.5836251459062864,0.5252626313156579,0.4775114830142344,0.43771885942971483,0.40404817793512143,0.3751875937968984,0.3501750875437719,0.32828914457228614,0.3089780184209752,0.2918125729531432,0.2764540164819252,0.26263131565782893,0.25012506253126565,0.2387557415071172,0.22837505709376427,0.21885942971485742,0.21010505252626313,0.20202408896756072,0.1945417153020955,0.1875937968984492
