Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,4684.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4365.0,4365.0,4365.0,4380.0,4396.0,4441.0,4481.0,4547.0,4592.0,4656.0
unmatched_applicants,4694.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4371.0,4373.0,4410.0,4426.0,4477.0,4535.0,4615.0,4648.0
unmatched_applicants,4704.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4371.0,4375.0,4404.0,4434.0,4476.0,4543.0,4599.0,4641.0
unmatched_applicants,4700.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4365.0,4371.0,4377.0,4395.0,4452.0,4460.0,4532.0,4582.0,4663.0
unmatched_applicants,4703.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4370.0,4365.0,4375.0,4411.0,4414.0,4489.0,4532.0,4585.0,4650.0
unmatched_applicants,4698.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4366.0,4372.0,4383.0,4389.0,4428.0,4484.0,4538.0,4570.0,4638.0
unmatched_applicants,4711.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4366.0,4376.0,4396.0,4433.0,4500.0,4565.0,4589.0,4677.0
unmatched_applicants,4711.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4370.0,4379.0,4396.0,4452.0,4474.0,4561.0,4582.0,4634.0
unmatched_applicants,4703.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4381.0,4399.0,4433.0,4472.0,4533.0,4597.0,4654.0
unmatched_applicants,4703.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4387.0,4407.0,4449.0,4479.0,4538.0,4592.0,4633.0
unfilled_spots,320.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0,32.0,77.0,117.0,183.0,228.0,292.0
unfilled_spots,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,46.0,62.0,113.0,171.0,251.0,284.0
unfilled_spots,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,40.0,70.0,112.0,179.0,235.0,277.0
unfilled_spots,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,13.0,31.0,88.0,96.0,168.0,218.0,299.0
unfilled_spots,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,11.0,47.0,50.0,125.0,168.0,221.0,286.0
