Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,1522.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1186.0,1201.0,1209.0,1236.0,1252.0,1307.0,1342.0,1362.0,1403.0,1443.0
unmatched_applicants,1518.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1186.0,1190.0,1214.0,1223.0,1241.0,1292.0,1334.0,1353.0,1405.0,1422.0
unmatched_applicants,1532.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1186.0,1185.0,1195.0,1204.0,1235.0,1260.0,1286.0,1332.0,1359.0,1386.0,1442.0
unmatched_applicants,1520.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1187.0,1192.0,1206.0,1224.0,1256.0,1298.0,1337.0,1360.0,1381.0,1434.0
unmatched_applicants,1523.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1193.0,1214.0,1225.0,1252.0,1298.0,1330.0,1368.0,1395.0,1443.0
unmatched_applicants,1521.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1189.0,1191.0,1203.0,1221.0,1248.0,1286.0,1331.0,1365.0,1409.0,1412.0
unmatched_applicants,1523.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1189.0,1191.0,1211.0,1233.0,1257.0,1301.0,1314.0,1372.0,1403.0,1439.0
unmatched_applicants,1519.0,1185.0,1186.0,1185.0,1185.0,1185.0,1185.0,1185.0,1186.0,1185.0,1186.0,1191.0,1214.0,1207.0,1247.0,1295.0,1324.0,1361.0,1384.0,1421.0
unmatched_applicants,1530.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1187.0,1196.0,1214.0,1238.0,1244.0,1311.0,1323.0,1363.0,1407.0,1423.0
unmatched_applicants,1510.0,1185.0,1186.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1186.0,1190.0,1196.0,1218.0,1242.0,1268.0,1277.0,1319.0,1362.0,1400.0,1421.0
unfilled_spots,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,24.0,51.0,67.0,122.0,157.0,177.0,218.0,258.0
unfilled_spots,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,29.0,38.0,56.0,107.0,149.0,168.0,220.0,237.0
unfilled_spots,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,19.0,50.0,75.0,101.0,147.0,174.0,201.0,257.0
unfilled_spots,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,21.0,39.0,71.0,113.0,152.0,175.0,196.0,249.0
unfilled_spots,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,40.0,67.0,113.0,145.0,183.0,210.0,258.0
unfilled_spots,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,18.0,36.0,63.0,101.0,146.0,180.0,224.0,227.0
unfilled_spots,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,26.0,48.0,72.0,116.0,129.0,187.0,218.0,254.0
unfilled_spots,334.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29.0,22.0,62.0,110.0,139.0,176.0,199.0,236.0
unfilled_spots,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,29.0,53.0,59.0,126.0,138.0,178.0,222.0,238.0
unfilled_spots,325.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,33.0,57.0,83.0,92.0,134.0,177.0,215.0,236.0
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,184.7816091954023,174.0,123.20689655172414,77.455938697318,70.20689655172414,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
