Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,691.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,569.0,579.0,588.0,596.0,603.0,609.0,612.0,624.0,630.0,639.0,638.0,647.0,656.0,658.0,668.0,665.0,668.0,675.0,679.0,685.0,683.0
unmatched_applicants,695.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,564.0,568.0,571.0,576.0,592.0,593.0,598.0,604.0,623.0,625.0,632.0,636.0,646.0,649.0,655.0,656.0,659.0,670.0,669.0,674.0,679.0,687.0,686.0
unmatched_applicants,691.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,570.0,563.0,582.0,592.0,590.0,608.0,606.0,617.0,625.0,635.0,639.0,645.0,647.0,655.0,661.0,671.0,670.0,671.0,676.0,678.0,682.0,682.0
unmatched_applicants,692.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,571.0,566.0,580.0,591.0,592.0,606.0,614.0,616.0,626.0,628.0,639.0,644.0,654.0,659.0,664.0,662.0,667.0,675.0,675.0,681.0,684.0,685.0
unmatched_applicants,696.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,562.0,565.0,570.0,574.0,590.0,589.0,605.0,615.0,614.0,624.0,634.0,638.0,647.0,645.0,658.0,657.0,664.0,666.0,671.0,678.0,680.0,678.0,686.0
unmatched_applicants,692.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,572.0,571.0,580.0,593.0,602.0,600.0,615.0,620.0,627.0,627.0,638.0,645.0,646.0,652.0,661.0,669.0,667.0,669.0,677.0,681.0,683.0,689.0
unmatched_applicants,691.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,570.0,575.0,579.0,586.0,587.0,605.0,611.0,621.0,626.0,635.0,639.0,642.0,645.0,650.0,660.0,660.0,668.0,670.0,679.0,678.0,680.0,684.0
unmatched_applicants,694.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,572.0,582.0,590.0,589.0,600.0,602.0,621.0,621.0,631.0,641.0,646.0,652.0,657.0,658.0,666.0,669.0,674.0,680.0,676.0,683.0,686.0
unmatched_applicants,691.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,570.0,582.0,588.0,595.0,608.0,611.0,617.0,624.0,630.0,640.0,640.0,646.0,656.0,655.0,663.0,670.0,671.0,673.0,680.0,681.0,690.0
unmatched_applicants,694.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,562.0,571.0,572.0,590.0,599.0,603.0,611.0,625.0,626.0,632.0,643.0,654.0,651.0,658.0,660.0,666.0,666.0,667.0,676.0,680.0,684.0,689.0
