Parameter,0,1,2,3,4,5,6,7,8,9
unmatched_applicants,573.0,553.0,553.0,553.0,553.0,553.0,553.0,555.0,558.0,561.0
unmatched_applicants,573.0,553.0,553.0,553.0,553.0,553.0,553.0,555.0,561.0,562.0
unmatched_applicants,573.0,553.0,553.0,553.0,553.0,553.0,553.0,554.0,558.0,564.0
unmatched_applicants,573.0,553.0,553.0,553.0,553.0,553.0,554.0,556.0,558.0,562.0
unmatched_applicants,573.0,553.0,553.0,553.0,553.0,553.0,553.0,554.0,560.0,563.0
unmatched_applicants,573.0,553.0,553.0,553.0,553.0,553.0,553.0,556.0,558.0,562.0
unmatched_applicants,573.0,553.0,553.0,553.0,553.0,553.0,553.0,555.0,562.0,561.0
unmatched_applicants,573.0,553.0,553.0,553.0,553.0,553.0,553.0,556.0,560.0,562.0
unmatched_applicants,573.0,553.0,553.0,553.0,553.0,553.0,553.0,556.0,555.0,563.0
unmatched_applicants,573.0,553.0,553.0,553.0,553.0,553.0,554.0,556.0,554.0,565.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,9.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,9.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,10.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,9.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,8.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,9.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0
unfilled_spots,20.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,12.0
reviews_per_program,601.0,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75
reviews_per_program,601.0,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75
reviews_per_program,601.0,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75
reviews_per_program,601.0,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75
reviews_per_program,601.0,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75
reviews_per_program,601.0,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75
reviews_per_program,601.0,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75
reviews_per_program,601.0,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75
reviews_per_program,601.0,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75
reviews_per_program,601.0,50.083333333333336,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75
pct_interview_given_signal,0.0,0.5590682196339434,0.2795341098169717,0.18635607321131448,0.13976705490848584,0.11181364392678869,0.09317803660565724,0.07986688851913477,0.06988352745424292,0.06211869107043816
pct_interview_given_signal,0.0,0.5590682196339434,0.2795341098169717,0.18635607321131448,0.13976705490848584,0.11181364392678869,0.09317803660565724,0.07986688851913477,0.06988352745424292,0.06211869107043816
pct_interview_given_signal,0.0,0.5590682196339434,0.2795341098169717,0.18635607321131448,0.13976705490848584,0.11181364392678869,0.09317803660565724,0.07986688851913477,0.06988352745424292,0.06211869107043816
pct_interview_given_signal,0.0,0.5590682196339434,0.2795341098169717,0.18635607321131448,0.13976705490848584,0.11181364392678869,0.09317803660565724,0.07986688851913477,0.06988352745424292,0.06211869107043816
