Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,11268.0,6523.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6521.0,6644.0,6825.0,7239.0,7733.0,8127.0,8664.0,9154.0,9497.0,9847.0,10176.0,10460.0
unmatched_applicants,11210.0,6522.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6623.0,6913.0,7188.0,7787.0,8173.0,8609.0,9083.0,9407.0,9822.0,10128.0,10388.0
unmatched_applicants,11184.0,6519.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6522.0,6596.0,6899.0,7308.0,7738.0,8199.0,8714.0,9085.0,9478.0,9848.0,10153.0,10472.0
unmatched_applicants,11234.0,6523.0,6524.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6530.0,6633.0,6831.0,7276.0,7762.0,8218.0,8694.0,9067.0,9440.0,9823.0,10161.0,10391.0
unmatched_applicants,11241.0,6529.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6543.0,6571.0,6833.0,7247.0,7736.0,8207.0,8666.0,9095.0,9449.0,9774.0,10137.0,10444.0
unmatched_applicants,11167.0,6524.0,6523.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6545.0,6600.0,6865.0,7294.0,7680.0,8256.0,8587.0,9102.0,9439.0,9776.0,10101.0,10431.0
unmatched_applicants,11191.0,6522.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6534.0,6599.0,6863.0,7298.0,7809.0,8254.0,8653.0,9040.0,9421.0,9734.0,10154.0,10391.0
unmatched_applicants,11201.0,6519.0,6522.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6524.0,6572.0,6839.0,7247.0,7760.0,8230.0,8687.0,9017.0,9449.0,9789.0,10163.0,10433.0
unmatched_applicants,11165.0,6520.0,6528.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6638.0,6864.0,7281.0,7737.0,8214.0,8652.0,9091.0,9526.0,9827.0,10147.0,10468.0
unmatched_applicants,11225.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6524.0,6583.0,6894.0,7248.0,7689.0,8169.0,8633.0,8988.0,9408.0,9850.0,10128.0,10443.0
unfilled_spots,4749.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,125.0,306.0,720.0,1214.0,1608.0,2145.0,2635.0,2978.0,3328.0,3657.0,3941.0
unfilled_spots,4691.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,394.0,669.0,1268.0,1654.0,2090.0,2564.0,2888.0,3303.0,3609.0,3869.0
unfilled_spots,4665.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,77.0,380.0,789.0,1219.0,1680.0,2195.0,2566.0,2959.0,3329.0,3634.0,3953.0
unfilled_spots,4715.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,114.0,312.0,757.0,1243.0,1699.0,2175.0,2548.0,2921.0,3304.0,3642.0,3872.0
unfilled_spots,4722.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,52.0,314.0,728.0,1217.0,1688.0,2147.0,2576.0,2930.0,3255.0,3618.0,3925.0
unfilled_spots,4648.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,81.0,346.0,775.0,1161.0,1737.0,2068.0,2583.0,2920.0,3257.0,3582.0,3912.0
unfilled_spots,4672.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,80.0,344.0,779.0,1290.0,1735.0,2134.0,2521.0,2902.0,3215.0,3635.0,3872.0
unfilled_spots,4682.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,53.0,320.0,728.0,1241.0,1711.0,2168.0,2498.0,2930.0,3270.0,3644.0,3914.0
unfilled_spots,4646.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,345.0,762.0,1218.0,1695.0,2133.0,2572.0,3007.0,3308.0,3628.0,3949.0
unfilled_spots,4706.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,64.0,375.0,729.0,1170.0,1650.0,2114.0,2469.0,2889.0,3331.0,3609.0,3924.0
reviews_per_program,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,540.7941952506596,460.3496042216359,240.5079155672823,204.32189973614777,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976
reviews_per_program,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,540.759894459103,451.47229551451187,238.17018469656992,206.50395778364117,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976
reviews_per_program,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,540.6992084432718,457.60158311345646,235.2862796833773,206.52902374670185,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976
reviews_per_program,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,541.3007915567282,459.50791556728234,240.36279683377307,203.40237467018468,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976
reviews_per_program,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,540.6912928759895,459.4894459102902,235.99076517150397,204.28364116094986,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976
reviews_per_program,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,541.8786279683377,449.00923482849606,234.12664907651714,204.3311345646438,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976
reviews_per_program,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,540.7941952506596,457.78891820580475,243.39182058047493,205.23746701846966,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976
reviews_per_program,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,541.8324538258576,450.99076517150394,242.06992084432719,204.34300791556728,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976
reviews_per_program,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,541.8496042216359,459.45646437994725,238.61477572559366,204.67941952506595,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976
reviews_per_program,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,542.4063324538258,460.4287598944591,241.4353562005277,204.28232189973616,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976
pct_interview_given_signal,0.0,1.0079971980619928,1.0081723191874379,1.0060514077792695,1.0048887980853423,1.0033389761251532,1.001751211254451,0.9920361583428539,0.92307804564824,0.8258517696962622,0.7433541532893585,0.6757765029903259,0.6194617944077987,0.5718108871456604,0.5309672523495418,0.495569435526239,0.464596345805849,0.43726714899374025,0.41297452960519915,0.39123902804703076,0.37167707664467925,0.35397816823302786
pct_interview_given_signal,0.0,1.0082890666044013,1.0061876130990601,1.0050785126379078,1.0039694121767555,1.0033039519000642,1.001546903274765,0.9903099643920378,0.9233042437686066,0.8256442187327716,0.7433541532893585,0.6757765029903259,0.6194617944077987,0.5718108871456604,0.5309672523495418,0.495569435526239,0.464596345805849,0.43726714899374025,0.41297452960519915,0.39123902804703076,0.37167707664467925,0.35397816823302786
pct_interview_given_signal,0.0,1.007588582102621,1.0068880976008405,1.0056817076255522,1.0049033915124628,1.0032455781915826,1.001673379643142,0.9915191340677302,0.9235815188838947,0.8255469292186355,0.7433541532893585,0.6757765029903259,0.6194617944077987,0.5718108871456604,0.5309672523495418,0.495569435526239,0.464596345805849,0.43726714899374025,0.41297452960519915,0.39123902804703076,0.37167707664467925,0.35397816823302786
pct_interview_given_signal,0.0,1.0077053295195844,1.0068005370381181,1.0059541182651335,1.00446558869885,1.0032572529332788,1.001624734886074,0.9902932861896144,0.9227715836787111,0.8259490592103983,0.7433541532893585,0.6757765029903259,0.6194617944077987,0.5718108871456604,0.5309672523495418,0.495569435526239,0.464596345805849,0.43726714899374025,0.41297452960519915,0.39123902804703076,0.37167707664467925,0.35397816823302786
pct_interview_given_signal,0.0,1.0070632187262858,1.0076469558111028,1.0057789971396882,1.005224446909112,1.002953709649174,1.0015371743233514,0.9914274039544018,0.9233991010448894,0.8258971714695257,0.7433541532893585,0.6757765029903259,0.6194617944077987,0.5718108871456604,0.5309672523495418,0.495569435526239,0.464596345805849,0.43726714899374025,0.41297452960519915,0.39123902804703076,0.37167707664467925,0.35397816823302786
pct_interview_given_signal,0.0,1.0079388243535112,1.0069756581635632,1.0062849026131964,1.0047574572412585,1.0031755297414044,1.001877687622828,0.990026434950841,0.9232458700601249,0.8258712275990894,0.7433541532893585,0.6757765029903259,0.6194617944077987,0.5718108871456604,0.5309672523495418,0.495569435526239,0.464596345805849,0.43726714899374025,0.41297452960519915,0.39123902804703076,0.37167707664467925,0.35397816823302786
pct_interview_given_signal,0.0,1.0088728036892183,1.0071507792890082,1.006168155196233,1.0047574572412585,1.0031755297414044,1.0018485007685871,0.9903183034932495,0.9226037592668263,0.8258517696962622,0.7433541532893585,0.6757765029903259,0.6194617944077987,0.5718108871456604,0.5309672523495418,0.495569435526239,0.464596345805849,0.43726714899374025,0.41297452960519915,0.39123902804703076,0.37167707664467925,0.35397816823302786
