Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,258.0,247.0,247.0,247.0,247.0,247.0,250.0,249.0,251.0,250.0,252.0,258.0
unmatched_applicants,257.0,247.0,247.0,247.0,247.0,247.0,248.0,250.0,252.0,250.0,257.0,259.0
unmatched_applicants,260.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,249.0,253.0,254.0,256.0
unmatched_applicants,260.0,247.0,247.0,247.0,247.0,247.0,247.0,250.0,248.0,254.0,254.0,260.0
unmatched_applicants,261.0,247.0,247.0,247.0,247.0,247.0,250.0,249.0,248.0,249.0,253.0,260.0
unmatched_applicants,259.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,250.0,249.0,251.0,255.0
unmatched_applicants,261.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,250.0,251.0,255.0,255.0
unmatched_applicants,256.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,249.0,250.0,253.0,255.0
unmatched_applicants,260.0,247.0,247.0,247.0,247.0,248.0,247.0,248.0,249.0,251.0,256.0,257.0
unmatched_applicants,258.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,249.0,252.0,254.0,252.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,5.0,11.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,10.0,12.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,7.0,9.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,7.0,13.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,6.0,13.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,8.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,8.0,8.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,6.0,8.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,9.0,10.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,7.0,5.0
reviews_per_program,132.88888888888889,115.07407407407408,34.925925925925924,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481
reviews_per_program,132.88888888888889,114.51851851851852,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481
reviews_per_program,132.88888888888889,116.11111111111111,30.62962962962963,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481
reviews_per_program,132.88888888888889,115.03703703703704,36.851851851851855,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481
reviews_per_program,132.88888888888889,116.14814814814815,34.370370370370374,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481
reviews_per_program,132.88888888888889,115.37037037037037,34.74074074074074,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481
reviews_per_program,132.88888888888889,114.48148148148148,26.77777777777778,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481
reviews_per_program,132.88888888888889,105.37037037037037,30.074074074074073,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481
reviews_per_program,132.88888888888889,115.29629629629629,31.037037037037038,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481
reviews_per_program,132.88888888888889,111.03703703703704,30.85185185185185,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481
pct_interview_given_signal,0.0,0.9632107023411371,0.6822742474916388,0.463768115942029,0.34782608695652173,0.2782608695652174,0.2318840579710145,0.19875776397515527,0.17391304347826086,0.15458937198067632,0.1391304347826087,0.12648221343873517
pct_interview_given_signal,0.0,0.9765886287625418,0.6956521739130435,0.463768115942029,0.34782608695652173,0.2782608695652174,0.2318840579710145,0.19875776397515527,0.17391304347826086,0.15458937198067632,0.1391304347826087,0.12648221343873517
pct_interview_given_signal,0.0,0.9665551839464883,0.6906354515050167,0.463768115942029,0.34782608695652173,0.2782608695652174,0.2318840579710145,0.19875776397515527,0.17391304347826086,0.15458937198067632,0.1391304347826087,0.12648221343873517
pct_interview_given_signal,0.0,0.9498327759197325,0.6839464882943144,0.463768115942029,0.34782608695652173,0.2782608695652174,0.2318840579710145,0.19875776397515527,0.17391304347826086,0.15458937198067632,0.1391304347826087,0.12648221343873517
pct_interview_given_signal,0.0,0.9765886287625418,0.6889632107023411,0.463768115942029,0.34782608695652173,0.2782608695652174,0.2318840579710145,0.19875776397515527,0.17391304347826086,0.15458937198067632,0.1391304347826087,0.12648221343873517
pct_interview_given_signal,0.0,0.9665551839464883,0.677257525083612,0.463768115942029,0.34782608695652173,0.2782608695652174,0.2318840579710145,0.19875776397515527,0.17391304347826086,0.15458937198067632,0.1391304347826087,0.12648221343873517
pct_interview_given_signal,0.0,0.9765886287625418,0.6939799331103679,0.463768115942029,0.34782608695652173,0.2782608695652174,0.2318840579710145,0.19875776397515527,0.17391304347826086,0.15458937198067632,0.1391304347826087,0.12648221343873517
pct_interview_given_signal,0.0,0.9565217391304348,0.6906354515050167,0.463768115942029,0.34782608695652173,0.2782608695652174,0.2318840579710145,0.19875776397515527,0.17391304347826086,0.15458937198067632,0.1391304347826087,0.12648221343873517
