Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,13038.0,6524.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6522.0,6613.0,6912.0,7354.0,7929.0,8450.0,8980.0,9423.0,9801.0,10282.0,10558.0,10919.0,11146.0,11453.0,11667.0,11947.0,12122.0,12263.0,12473.0,12674.0
unmatched_applicants,13062.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6523.0,6525.0,6551.0,6919.0,7386.0,7970.0,8479.0,8953.0,9423.0,9878.0,10284.0,10602.0,10851.0,11165.0,11444.0,11673.0,11928.0,12091.0,12303.0,12418.0,12654.0
unmatched_applicants,13055.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6588.0,6887.0,7370.0,7984.0,8472.0,9006.0,9428.0,9840.0,10269.0,10651.0,10879.0,11118.0,11428.0,11681.0,11897.0,12082.0,12234.0,12441.0,12644.0
unmatched_applicants,13043.0,6519.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6532.0,6584.0,6944.0,7377.0,7907.0,8473.0,9066.0,9452.0,9831.0,10231.0,10574.0,10941.0,11229.0,11473.0,11645.0,11916.0,12135.0,12305.0,12507.0,12627.0
unmatched_applicants,13029.0,6520.0,6526.0,6519.0,6519.0,6519.0,6519.0,6520.0,6525.0,6615.0,6910.0,7425.0,7919.0,8459.0,8999.0,9456.0,9841.0,10191.0,10546.0,10862.0,11250.0,11465.0,11690.0,11875.0,12076.0,12286.0,12439.0,12615.0
unmatched_applicants,13026.0,6523.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6527.0,6597.0,6903.0,7383.0,7943.0,8460.0,8966.0,9436.0,9836.0,10222.0,10543.0,10873.0,11214.0,11490.0,11661.0,11897.0,12117.0,12300.0,12408.0,12616.0
unmatched_applicants,13030.0,6522.0,6522.0,6519.0,6519.0,6519.0,6519.0,6519.0,6528.0,6608.0,6941.0,7328.0,7932.0,8460.0,8960.0,9427.0,9844.0,10247.0,10562.0,10906.0,11161.0,11405.0,11655.0,11891.0,12068.0,12292.0,12434.0,12608.0
unmatched_applicants,13094.0,6526.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6529.0,6609.0,6903.0,7397.0,7867.0,8471.0,8980.0,9344.0,9835.0,10304.0,10546.0,10849.0,11171.0,11474.0,11622.0,11931.0,12073.0,12281.0,12457.0,12625.0
unmatched_applicants,12993.0,6524.0,6523.0,6519.0,6519.0,6519.0,6519.0,6519.0,6522.0,6588.0,6915.0,7371.0,7916.0,8512.0,8988.0,9396.0,9863.0,10198.0,10545.0,10897.0,11145.0,11443.0,11636.0,11887.0,12088.0,12255.0,12457.0,12592.0
unmatched_applicants,13020.0,6522.0,6523.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6610.0,6889.0,7383.0,7922.0,8422.0,8971.0,9459.0,9867.0,10244.0,10559.0,10941.0,11198.0,11457.0,11712.0,11862.0,12099.0,12299.0,12442.0,12580.0
