Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,1055.0,968.0,968.0,968.0,970.0,976.0,994.0,996.0,1009.0,1014.0,1022.0,1031.0,1034.0,1043.0,1044.0
unmatched_applicants,1056.0,968.0,968.0,968.0,969.0,978.0,988.0,1000.0,1003.0,1011.0,1020.0,1026.0,1035.0,1037.0,1043.0
unmatched_applicants,1055.0,968.0,968.0,968.0,970.0,978.0,986.0,998.0,1011.0,1015.0,1026.0,1030.0,1039.0,1040.0,1046.0
unmatched_applicants,1056.0,968.0,968.0,968.0,968.0,974.0,986.0,995.0,1009.0,1020.0,1026.0,1032.0,1033.0,1041.0,1046.0
unmatched_applicants,1056.0,968.0,968.0,968.0,968.0,980.0,988.0,1004.0,1009.0,1016.0,1019.0,1030.0,1037.0,1038.0,1048.0
unmatched_applicants,1058.0,968.0,968.0,968.0,971.0,976.0,989.0,995.0,1003.0,1019.0,1020.0,1031.0,1036.0,1036.0,1044.0
unmatched_applicants,1058.0,968.0,968.0,970.0,971.0,978.0,990.0,1005.0,1004.0,1015.0,1024.0,1030.0,1036.0,1037.0,1047.0
unmatched_applicants,1056.0,968.0,968.0,968.0,969.0,981.0,988.0,998.0,1003.0,1018.0,1026.0,1026.0,1038.0,1038.0,1046.0
unmatched_applicants,1057.0,968.0,968.0,968.0,968.0,976.0,988.0,1000.0,1012.0,1016.0,1023.0,1030.0,1034.0,1041.0,1044.0
unmatched_applicants,1055.0,968.0,968.0,968.0,971.0,978.0,990.0,996.0,1006.0,1014.0,1021.0,1027.0,1034.0,1044.0,1044.0
unfilled_spots,87.0,0.0,0.0,0.0,2.0,8.0,26.0,28.0,41.0,46.0,54.0,63.0,66.0,75.0,76.0
unfilled_spots,88.0,0.0,0.0,0.0,1.0,10.0,20.0,32.0,35.0,43.0,52.0,58.0,67.0,69.0,75.0
unfilled_spots,87.0,0.0,0.0,0.0,2.0,10.0,18.0,30.0,43.0,47.0,58.0,62.0,71.0,72.0,78.0
unfilled_spots,88.0,0.0,0.0,0.0,0.0,6.0,18.0,27.0,41.0,52.0,58.0,64.0,65.0,73.0,78.0
unfilled_spots,88.0,0.0,0.0,0.0,0.0,12.0,20.0,36.0,41.0,48.0,51.0,62.0,69.0,70.0,80.0
unfilled_spots,90.0,0.0,0.0,0.0,3.0,8.0,21.0,27.0,35.0,51.0,52.0,63.0,68.0,68.0,76.0
unfilled_spots,90.0,0.0,0.0,2.0,3.0,10.0,22.0,37.0,36.0,47.0,56.0,62.0,68.0,69.0,79.0
unfilled_spots,88.0,0.0,0.0,0.0,1.0,13.0,20.0,30.0,35.0,50.0,58.0,58.0,70.0,70.0,78.0
unfilled_spots,89.0,0.0,0.0,0.0,0.0,8.0,20.0,32.0,44.0,48.0,55.0,62.0,66.0,73.0,76.0
unfilled_spots,87.0,0.0,0.0,0.0,3.0,10.0,22.0,28.0,38.0,46.0,53.0,59.0,66.0,76.0,76.0
reviews_per_program,538.1714285714286,31.65714285714286,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2
reviews_per_program,538.1714285714286,31.65714285714286,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2
reviews_per_program,538.1714285714286,46.8,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2
reviews_per_program,538.1714285714286,31.65714285714286,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2
reviews_per_program,538.1714285714286,46.17142857142857,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2
reviews_per_program,538.1714285714286,31.65714285714286,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2
reviews_per_program,538.1714285714286,31.65714285714286,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2
reviews_per_program,538.1714285714286,45.857142857142854,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2
reviews_per_program,538.1714285714286,46.42857142857143,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2
reviews_per_program,538.1714285714286,45.94285714285714,63.31428571428572,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287,284.9142857142857,316.57142857142856,348.22857142857146,379.8857142857143,411.54285714285714,443.2
pct_interview_given_signal,0.0,0.631768953068592,0.315884476534296,0.21058965102286403,0.157942238267148,0.1263537906137184,0.10529482551143202,0.09025270758122744,0.078971119133574,0.07019655034095468,0.0631768953068592,0.05743354118805382,0.05264741275571601,0.04859761177450708,0.04512635379061372
pct_interview_given_signal,0.0,0.631768953068592,0.315884476534296,0.21058965102286403,0.157942238267148,0.1263537906137184,0.10529482551143202,0.09025270758122744,0.078971119133574,0.07019655034095468,0.0631768953068592,0.05743354118805382,0.05264741275571601,0.04859761177450708,0.04512635379061372
pct_interview_given_signal,0.0,0.6308664259927798,0.315884476534296,0.21058965102286403,0.157942238267148,0.1263537906137184,0.10529482551143202,0.09025270758122744,0.078971119133574,0.07019655034095468,0.0631768953068592,0.05743354118805382,0.05264741275571601,0.04859761177450708,0.04512635379061372
pct_interview_given_signal,0.0,0.631768953068592,0.315884476534296,0.21058965102286403,0.157942238267148,0.1263537906137184,0.10529482551143202,0.09025270758122744,0.078971119133574,0.07019655034095468,0.0631768953068592,0.05743354118805382,0.05264741275571601,0.04859761177450708,0.04512635379061372
pct_interview_given_signal,0.0,0.6308664259927798,0.315884476534296,0.21058965102286403,0.157942238267148,0.1263537906137184,0.10529482551143202,0.09025270758122744,0.078971119133574,0.07019655034095468,0.0631768953068592,0.05743354118805382,0.05264741275571601,0.04859761177450708,0.04512635379061372
pct_interview_given_signal,0.0,0.631768953068592,0.315884476534296,0.21058965102286403,0.157942238267148,0.1263537906137184,0.10529482551143202,0.09025270758122744,0.078971119133574,0.07019655034095468,0.0631768953068592,0.05743354118805382,0.05264741275571601,0.04859761177450708,0.04512635379061372
pct_interview_given_signal,0.0,0.631768953068592,0.315884476534296,0.21058965102286403,0.157942238267148,0.1263537906137184,0.10529482551143202,0.09025270758122744,0.078971119133574,0.07019655034095468,0.0631768953068592,0.05743354118805382,0.05264741275571601,0.04859761177450708,0.04512635379061372
pct_interview_given_signal,0.0,0.6308664259927798,0.315884476534296,0.21058965102286403,0.157942238267148,0.1263537906137184,0.10529482551143202,0.09025270758122744,0.078971119133574,0.07019655034095468,0.0631768953068592,0.05743354118805382,0.05264741275571601,0.04859761177450708,0.04512635379061372
pct_interview_given_signal,0.0,0.6290613718411552,0.315884476534296,0.21058965102286403,0.157942238267148,0.1263537906137184,0.10529482551143202,0.09025270758122744,0.078971119133574,0.07019655034095468,0.0631768953068592,0.05743354118805382,0.05264741275571601,0.04859761177450708,0.04512635379061372
pct_interview_given_signal,0.0,0.6308664259927798,0.315884476534296,0.21058965102286403,0.157942238267148,0.1263537906137184,0.10529482551143202,0.09025270758122744,0.078971119133574,0.07019655034095468,0.0631768953068592,0.05743354118805382,0.05264741275571601,0.04859761177450708,0.04512635379061372
pct_interview_given_nosignal,0.03716287959227012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.03716287959227012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
