Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,669.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,500.0,507.0,518.0,534.0,547.0,574.0,594.0,616.0
unmatched_applicants,661.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,507.0,511.0,530.0,553.0,578.0,583.0,615.0
unmatched_applicants,662.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,502.0,504.0,512.0,533.0,555.0,572.0,605.0,607.0
unmatched_applicants,662.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,508.0,516.0,540.0,560.0,583.0,591.0,601.0
unmatched_applicants,657.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,498.0,504.0,518.0,534.0,552.0,577.0,601.0,615.0
unmatched_applicants,653.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,501.0,501.0,524.0,545.0,561.0,570.0,596.0,611.0
unmatched_applicants,663.0,493.0,495.0,493.0,493.0,493.0,493.0,493.0,495.0,500.0,511.0,526.0,536.0,554.0,575.0,585.0,608.0
unmatched_applicants,665.0,493.0,494.0,493.0,493.0,493.0,493.0,493.0,496.0,499.0,499.0,518.0,539.0,552.0,566.0,606.0,619.0
unmatched_applicants,665.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,498.0,507.0,513.0,536.0,561.0,579.0,592.0,607.0
unmatched_applicants,659.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,495.0,500.0,504.0,516.0,534.0,555.0,581.0,596.0,619.0
unfilled_spots,176.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,25.0,41.0,54.0,81.0,101.0,123.0
unfilled_spots,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,18.0,37.0,60.0,85.0,90.0,122.0
unfilled_spots,169.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,11.0,19.0,40.0,62.0,79.0,112.0,114.0
unfilled_spots,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,47.0,67.0,90.0,98.0,108.0
unfilled_spots,164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,25.0,41.0,59.0,84.0,108.0,122.0
