Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,3031.0,1013.0,1043.0,1003.0,998.0,998.0,998.0,1007.0,1021.0,1076.0,1260.0,1452.0,1573.0,1717.0,1884.0,2010.0,2101.0,2197.0,2322.0,2394.0,2452.0,2513.0,2558.0,2646.0,2688.0,2737.0,2772.0,2849.0,2867.0,2915.0,2947.0
unmatched_applicants,3046.0,1010.0,1017.0,1003.0,1000.0,998.0,998.0,998.0,1039.0,1119.0,1269.0,1435.0,1634.0,1750.0,1883.0,1989.0,2098.0,2190.0,2317.0,2362.0,2455.0,2515.0,2578.0,2647.0,2714.0,2733.0,2785.0,2839.0,2889.0,2878.0,2953.0
unmatched_applicants,3037.0,1009.0,1017.0,1008.0,1004.0,998.0,998.0,998.0,1018.0,1132.0,1240.0,1438.0,1601.0,1720.0,1880.0,2002.0,2121.0,2225.0,2323.0,2403.0,2450.0,2532.0,2610.0,2626.0,2694.0,2720.0,2803.0,2816.0,2881.0,2921.0,2946.0
unmatched_applicants,3027.0,1001.0,1011.0,1000.0,1000.0,998.0,998.0,998.0,1022.0,1126.0,1251.0,1425.0,1571.0,1750.0,1890.0,1988.0,2121.0,2242.0,2284.0,2394.0,2468.0,2525.0,2572.0,2632.0,2717.0,2728.0,2813.0,2823.0,2887.0,2912.0,2925.0
unmatched_applicants,3042.0,1001.0,1005.0,1009.0,998.0,998.0,998.0,1005.0,1007.0,1076.0,1250.0,1405.0,1607.0,1728.0,1916.0,1973.0,2125.0,2214.0,2298.0,2386.0,2456.0,2517.0,2572.0,2633.0,2699.0,2752.0,2782.0,2828.0,2877.0,2919.0,2946.0
unmatched_applicants,3030.0,1020.0,1005.0,998.0,998.0,998.0,998.0,999.0,1019.0,1127.0,1286.0,1427.0,1613.0,1728.0,1897.0,2012.0,2150.0,2210.0,2302.0,2386.0,2464.0,2548.0,2588.0,2647.0,2705.0,2776.0,2773.0,2830.0,2861.0,2923.0,2929.0
unmatched_applicants,3015.0,1013.0,1004.0,1000.0,998.0,998.0,998.0,998.0,1045.0,1109.0,1232.0,1436.0,1611.0,1772.0,1880.0,2012.0,2096.0,2199.0,2289.0,2397.0,2449.0,2509.0,2586.0,2637.0,2693.0,2730.0,2778.0,2828.0,2878.0,2877.0,2946.0
unmatched_applicants,3039.0,1010.0,1011.0,1009.0,998.0,1001.0,998.0,998.0,1036.0,1115.0,1289.0,1440.0,1601.0,1744.0,1871.0,1989.0,2133.0,2212.0,2307.0,2371.0,2465.0,2537.0,2581.0,2633.0,2689.0,2757.0,2784.0,2833.0,2885.0,2903.0,2935.0
unmatched_applicants,3047.0,998.0,1022.0,1000.0,999.0,999.0,998.0,1005.0,1025.0,1122.0,1266.0,1435.0,1562.0,1738.0,1899.0,1990.0,2157.0,2236.0,2289.0,2384.0,2465.0,2526.0,2594.0,2630.0,2686.0,2737.0,2769.0,2843.0,2862.0,2903.0,2966.0
unmatched_applicants,3030.0,1009.0,1017.0,1007.0,1000.0,998.0,998.0,998.0,1013.0,1087.0,1246.0,1403.0,1586.0,1725.0,1903.0,2004.0,2109.0,2217.0,2314.0,2388.0,2457.0,2534.0,2581.0,2649.0,2668.0,2743.0,2760.0,2819.0,2864.0,2921.0,2938.0
unfilled_spots,2033.0,15.0,45.0,5.0,0.0,0.0,0.0,9.0,23.0,78.0,262.0,454.0,575.0,719.0,886.0,1012.0,1103.0,1199.0,1324.0,1396.0,1454.0,1515.0,1560.0,1648.0,1690.0,1739.0,1774.0,1851.0,1869.0,1917.0,1949.0
unfilled_spots,2048.0,12.0,19.0,5.0,2.0,0.0,0.0,0.0,41.0,121.0,271.0,437.0,636.0,752.0,885.0,991.0,1100.0,1192.0,1319.0,1364.0,1457.0,1517.0,1580.0,1649.0,1716.0,1735.0,1787.0,1841.0,1891.0,1880.0,1955.0
unfilled_spots,2039.0,11.0,19.0,10.0,6.0,0.0,0.0,0.0,20.0,134.0,242.0,440.0,603.0,722.0,882.0,1004.0,1123.0,1227.0,1325.0,1405.0,1452.0,1534.0,1612.0,1628.0,1696.0,1722.0,1805.0,1818.0,1883.0,1923.0,1948.0
unfilled_spots,2029.0,3.0,13.0,2.0,2.0,0.0,0.0,0.0,24.0,128.0,253.0,427.0,573.0,752.0,892.0,990.0,1123.0,1244.0,1286.0,1396.0,1470.0,1527.0,1574.0,1634.0,1719.0,1730.0,1815.0,1825.0,1889.0,1914.0,1927.0
unfilled_spots,2044.0,3.0,7.0,11.0,0.0,0.0,0.0,7.0,9.0,78.0,252.0,407.0,609.0,730.0,918.0,975.0,1127.0,1216.0,1300.0,1388.0,1458.0,1519.0,1574.0,1635.0,1701.0,1754.0,1784.0,1830.0,1879.0,1921.0,1948.0
unfilled_spots,2032.0,22.0,7.0,0.0,0.0,0.0,0.0,1.0,21.0,129.0,288.0,429.0,615.0,730.0,899.0,1014.0,1152.0,1212.0,1304.0,1388.0,1466.0,1550.0,1590.0,1649.0,1707.0,1778.0,1775.0,1832.0,1863.0,1925.0,1931.0
unfilled_spots,2017.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,47.0,111.0,234.0,438.0,613.0,774.0,882.0,1014.0,1098.0,1201.0,1291.0,1399.0,1451.0,1511.0,1588.0,1639.0,1695.0,1732.0,1780.0,1830.0,1880.0,1879.0,1948.0
unfilled_spots,2041.0,12.0,13.0,11.0,0.0,3.0,0.0,0.0,38.0,117.0,291.0,442.0,603.0,746.0,873.0,991.0,1135.0,1214.0,1309.0,1373.0,1467.0,1539.0,1583.0,1635.0,1691.0,1759.0,1786.0,1835.0,1887.0,1905.0,1937.0
unfilled_spots,2049.0,0.0,24.0,2.0,1.0,1.0,0.0,7.0,27.0,124.0,268.0,437.0,564.0,740.0,901.0,992.0,1159.0,1238.0,1291.0,1386.0,1467.0,1528.0,1596.0,1632.0,1688.0,1739.0,1771.0,1845.0,1864.0,1905.0,1968.0
unfilled_spots,2032.0,11.0,19.0,9.0,2.0,0.0,0.0,0.0,15.0,89.0,248.0,405.0,588.0,727.0,905.0,1006.0,1111.0,1219.0,1316.0,1390.0,1459.0,1536.0,1583.0,1651.0,1670.0,1745.0,1762.0,1821.0,1866.0,1923.0,1940.0
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,472.472,262.808,140.88,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,526.028,477.76,264.004,139.256,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,477.508,251.628,131.328,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,474.256,248.916,140.592,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,478.976,255.24,135.848,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,525.924,480.716,252.488,146.124,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,466.584,254.016,138.94,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,469.316,250.404,137.46,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,470.916,247.792,140.808,145.464,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,524.028,491.44,254.976,143.732,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
