Parameter,0,1,2,3,4,5,6,7,8
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,348.22857142857146,348.22857142857146,317.0,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,291.37142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,281.62857142857143,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,307.8285714285714,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,316.3142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,301.8285714285714,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,306.14285714285717,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,291.3142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,307.7142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
reviews_per_program,348.22857142857146,348.22857142857146,307.2857142857143,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715,221.6,253.25714285714287
pct_interview_given_signal,0.0,1.03971119133574,1.0036101083032491,0.7581227436823105,0.5685920577617328,0.4548736462093863,0.37906137184115524,0.3249097472924188,0.2842960288808664
pct_interview_given_signal,0.0,1.036101083032491,1.0018050541516246,0.7581227436823105,0.5685920577617328,0.4548736462093863,0.37906137184115524,0.3249097472924188,0.2842960288808664
pct_interview_given_signal,0.0,1.036101083032491,0.9918772563176895,0.7581227436823105,0.5685920577617328,0.4548736462093863,0.37906137184115524,0.3249097472924188,0.2842960288808664
pct_interview_given_signal,0.0,1.036101083032491,0.9950361010830325,0.7581227436823105,0.5685920577617328,0.4548736462093863,0.37906137184115524,0.3249097472924188,0.2842960288808664
pct_interview_given_signal,0.0,1.0315884476534296,1.0,0.7581227436823105,0.5685920577617328,0.4548736462093863,0.37906137184115524,0.3249097472924188,0.2842960288808664
pct_interview_given_signal,0.0,1.038808664259928,0.9936823104693141,0.7581227436823105,0.5685920577617328,0.4548736462093863,0.37906137184115524,0.3249097472924188,0.2842960288808664
pct_interview_given_signal,0.0,1.036101083032491,0.9981949458483754,0.7581227436823105,0.5685920577617328,0.4548736462093863,0.37906137184115524,0.3249097472924188,0.2842960288808664
pct_interview_given_signal,0.0,1.029783393501805,1.0,0.7581227436823105,0.5685920577617328,0.4548736462093863,0.37906137184115524,0.3249097472924188,0.2842960288808664
pct_interview_given_signal,0.0,1.032490974729242,0.9986462093862816,0.7581227436823105,0.5685920577617328,0.4548736462093863,0.37906137184115524,0.3249097472924188,0.2842960288808664
pct_interview_given_signal,0.0,1.0333935018050542,1.0009025270758123,0.7581227436823105,0.5685920577617328,0.4548736462093863,0.37906137184115524,0.3249097472924188,0.2842960288808664
pct_interview_given_nosignal,0.20676074827699376,0.12346570397111914,0.029683112715603692,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20676074827699376,0.12382671480144404,0.030084235860409144,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20676074827699376,0.12382671480144404,0.03229041315683915,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20676074827699376,0.12382671480144404,0.0315884476534296,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20676074827699376,0.12427797833935018,0.0304853590052146,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20676074827699376,0.12355595667870035,0.031889290012033694,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20676074827699376,0.12382671480144404,0.030886482150020055,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20676074827699376,0.12445848375451264,0.0304853590052146,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20676074827699376,0.12418772563176896,0.030786201363818693,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.20676074827699376,0.12409747292418773,0.030284797432811872,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376
pct_interview_given_application,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376
pct_interview_given_application,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376
pct_interview_given_application,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376
pct_interview_given_application,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376
pct_interview_given_application,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376
pct_interview_given_application,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376
pct_interview_given_application,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376
pct_interview_given_application,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376
pct_interview_given_application,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376,0.20676074827699376
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
