Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unmatched_applicants,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,234.92857142857142,220.78571428571428,56.642857142857146,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572,213.57142857142858
reviews_per_program,234.92857142857142,234.92857142857142,57.357142857142854,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572,213.57142857142858
reviews_per_program,234.92857142857142,234.92857142857142,71.71428571428571,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572,213.57142857142858
reviews_per_program,234.92857142857142,234.92857142857142,70.92857142857143,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572,213.57142857142858
reviews_per_program,234.92857142857142,234.92857142857142,55.07142857142857,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572,213.57142857142858
reviews_per_program,234.92857142857142,234.92857142857142,70.57142857142857,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572,213.57142857142858
reviews_per_program,234.92857142857142,234.92857142857142,56.642857142857146,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572,213.57142857142858
reviews_per_program,234.92857142857142,219.92857142857142,69.14285714285714,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572,213.57142857142858
reviews_per_program,234.92857142857142,234.92857142857142,70.5,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572,213.57142857142858
reviews_per_program,234.92857142857142,234.92857142857142,69.5,64.07142857142857,85.42857142857143,106.78571428571429,128.14285714285714,149.5,170.85714285714286,192.21428571428572,213.57142857142858
pct_interview_given_signal,0.0,0.9966555183946488,0.7909698996655519,0.5351170568561873,0.4013377926421405,0.3210702341137124,0.26755852842809363,0.22933588150979456,0.20066889632107024,0.17837235228539577,0.1605351170568562
pct_interview_given_signal,0.0,1.0,0.7976588628762542,0.5351170568561873,0.4013377926421405,0.3210702341137124,0.26755852842809363,0.22933588150979456,0.20066889632107024,0.17837235228539577,0.1605351170568562
pct_interview_given_signal,0.0,1.0,0.7725752508361204,0.5351170568561873,0.4013377926421405,0.3210702341137124,0.26755852842809363,0.22933588150979456,0.20066889632107024,0.17837235228539577,0.1605351170568562
pct_interview_given_signal,0.0,1.0,0.7859531772575251,0.5351170568561873,0.4013377926421405,0.3210702341137124,0.26755852842809363,0.22933588150979456,0.20066889632107024,0.17837235228539577,0.1605351170568562
pct_interview_given_signal,0.0,1.0,0.7993311036789298,0.5351170568561873,0.4013377926421405,0.3210702341137124,0.26755852842809363,0.22933588150979456,0.20066889632107024,0.17837235228539577,0.1605351170568562
pct_interview_given_signal,0.0,1.0,0.7709030100334449,0.5351170568561873,0.4013377926421405,0.3210702341137124,0.26755852842809363,0.22933588150979456,0.20066889632107024,0.17837235228539577,0.1605351170568562
pct_interview_given_signal,0.0,1.0,0.794314381270903,0.5351170568561873,0.4013377926421405,0.3210702341137124,0.26755852842809363,0.22933588150979456,0.20066889632107024,0.17837235228539577,0.1605351170568562
pct_interview_given_signal,0.0,0.9899665551839465,0.7976588628762542,0.5351170568561873,0.4013377926421405,0.3210702341137124,0.26755852842809363,0.22933588150979456,0.20066889632107024,0.17837235228539577,0.1605351170568562
