Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,4368.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4366.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4366.0,4364.0
unmatched_applicants,4368.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4366.0
unmatched_applicants,4365.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4365.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4372.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unmatched_applicants,4367.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,271.9148936170213,271.9148936170213,271.9148936170213,271.9148936170213,266.66869300911856,222.96048632218844,134.24316109422492,127.79939209726444,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532
reviews_per_program,271.9148936170213,271.9148936170213,271.9148936170213,271.9148936170213,261.60182370820667,222.69300911854103,135.7933130699088,127.70516717325228,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532
reviews_per_program,271.9148936170213,271.9148936170213,271.9148936170213,271.9148936170213,263.0516717325228,222.26747720364742,131.75683890577508,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532
reviews_per_program,271.9148936170213,271.9148936170213,271.9148936170213,271.9148936170213,266.8753799392097,225.03647416413375,136.43465045592706,127.67781155015197,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532
reviews_per_program,271.9148936170213,271.9148936170213,271.9148936170213,271.9148936170213,266.5866261398176,222.1306990881459,134.27963525835867,128.2887537993921,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532
reviews_per_program,271.9148936170213,271.9148936170213,271.9148936170213,271.9148936170213,265.35258358662617,220.9787234042553,131.88449848024317,127.31306990881458,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532
reviews_per_program,271.9148936170213,271.9148936170213,271.9148936170213,271.9148936170213,264.5866261398176,221.51671732522797,134.80243161094225,127.73556231003039,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532
reviews_per_program,271.9148936170213,271.9148936170213,271.9148936170213,271.9148936170213,267.1003039513678,224.51671732522797,136.68996960486322,127.34650455927051,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532
reviews_per_program,271.9148936170213,271.9148936170213,271.9148936170213,271.9148936170213,268.2613981762918,224.54103343465044,132.73252279635258,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532
reviews_per_program,271.9148936170213,271.9148936170213,271.9148936170213,271.9148936170213,268.2826747720365,224.23100303951367,136.88753799392097,127.37386018237082,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9979460093896714,0.9753856472166331,0.8848647440196736,0.7664079716393599,0.670690811535882,0.5961696102541173,0.5365526492287056,0.4877751356624596,0.44712720769058795,0.4127328070990043,0.38325189230621826
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9975687458081824,0.9767605633802817,0.8852280348759222,0.7663121586662834,0.670690811535882,0.5961696102541173,0.5365526492287056,0.4877751356624596,0.44712720769058795,0.4127328070990043,0.38325189230621826
