Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,1075.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,730.0,730.0,742.0,747.0,767.0,801.0,821.0,846.0,847.0,870.0,895.0,917.0,928.0,950.0,968.0,977.0,981.0,1023.0,1032.0
unmatched_applicants,1076.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,726.0,726.0,732.0,735.0,740.0,753.0,768.0,794.0,814.0,837.0,854.0,867.0,893.0,912.0,930.0,957.0,969.0,988.0,991.0,1011.0,1019.0
unmatched_applicants,1071.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,746.0,742.0,755.0,769.0,797.0,811.0,844.0,861.0,871.0,891.0,906.0,931.0,955.0,959.0,982.0,995.0,1017.0,1020.0
unmatched_applicants,1053.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,745.0,749.0,767.0,799.0,807.0,821.0,840.0,877.0,884.0,901.0,929.0,955.0,966.0,979.0,997.0,1011.0,1026.0
unmatched_applicants,1063.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,733.0,735.0,743.0,750.0,778.0,785.0,801.0,829.0,857.0,875.0,894.0,912.0,940.0,944.0,961.0,981.0,997.0,1007.0,1019.0
unmatched_applicants,1070.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,727.0,732.0,744.0,758.0,783.0,799.0,814.0,830.0,834.0,877.0,888.0,907.0,933.0,948.0,972.0,991.0,993.0,1010.0,1031.0
unmatched_applicants,1053.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,737.0,742.0,753.0,783.0,792.0,800.0,833.0,859.0,864.0,896.0,909.0,924.0,955.0,956.0,985.0,996.0,1012.0,1022.0
unmatched_applicants,1062.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,733.0,730.0,746.0,762.0,771.0,784.0,800.0,833.0,847.0,859.0,894.0,910.0,929.0,941.0,965.0,976.0,999.0,1021.0,1035.0
unmatched_applicants,1076.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,736.0,746.0,752.0,779.0,793.0,800.0,828.0,844.0,874.0,902.0,916.0,925.0,964.0,974.0,969.0,996.0,1007.0,1032.0
unmatched_applicants,1069.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,733.0,727.0,738.0,762.0,780.0,784.0,803.0,832.0,850.0,876.0,894.0,892.0,931.0,943.0,958.0,983.0,989.0,1007.0,1019.0
unfilled_spots,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,16.0,21.0,41.0,75.0,95.0,120.0,121.0,144.0,169.0,191.0,202.0,224.0,242.0,251.0,255.0,297.0,306.0
