Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
unmatched_applicants,4639.0,3520.0,3520.0,3520.0,3520.0,3525.0,3542.0,3615.0,3692.0,3814.0,3895.0,3968.0,4061.0,4133.0,4197.0,4255.0,4316.0,4352.0,4395.0,4439.0,4456.0,4499.0,4529.0,4549.0,4576.0
unmatched_applicants,4643.0,3520.0,3520.0,3520.0,3520.0,3524.0,3531.0,3611.0,3712.0,3819.0,3898.0,3992.0,4070.0,4125.0,4208.0,4263.0,4305.0,4350.0,4404.0,4410.0,4477.0,4489.0,4512.0,4557.0,4581.0
unmatched_applicants,4638.0,3520.0,3520.0,3520.0,3520.0,3523.0,3529.0,3592.0,3694.0,3783.0,3919.0,3996.0,4071.0,4148.0,4209.0,4233.0,4316.0,4353.0,4389.0,4439.0,4459.0,4482.0,4527.0,4552.0,4577.0
unmatched_applicants,4630.0,3520.0,3520.0,3520.0,3520.0,3521.0,3566.0,3595.0,3683.0,3790.0,3897.0,3983.0,4054.0,4137.0,4210.0,4260.0,4323.0,4350.0,4400.0,4434.0,4457.0,4517.0,4531.0,4543.0,4572.0
unmatched_applicants,4629.0,3520.0,3520.0,3520.0,3520.0,3520.0,3545.0,3590.0,3710.0,3793.0,3896.0,3993.0,4067.0,4139.0,4203.0,4253.0,4307.0,4356.0,4403.0,4436.0,4465.0,4504.0,4530.0,4543.0,4552.0
unmatched_applicants,4638.0,3520.0,3520.0,3520.0,3520.0,3521.0,3533.0,3584.0,3707.0,3801.0,3900.0,3971.0,4072.0,4151.0,4198.0,4259.0,4298.0,4349.0,4406.0,4416.0,4475.0,4511.0,4501.0,4543.0,4575.0
unmatched_applicants,4644.0,3520.0,3520.0,3520.0,3520.0,3524.0,3543.0,3602.0,3680.0,3812.0,3926.0,4003.0,4064.0,4140.0,4198.0,4250.0,4297.0,4353.0,4396.0,4413.0,4444.0,4503.0,4531.0,4552.0,4570.0
unmatched_applicants,4638.0,3520.0,3520.0,3520.0,3520.0,3520.0,3539.0,3600.0,3694.0,3797.0,3927.0,3985.0,4074.0,4143.0,4192.0,4275.0,4298.0,4377.0,4393.0,4454.0,4453.0,4499.0,4511.0,4534.0,4564.0
unmatched_applicants,4651.0,3520.0,3520.0,3520.0,3520.0,3526.0,3547.0,3593.0,3687.0,3810.0,3914.0,3998.0,4052.0,4138.0,4192.0,4252.0,4309.0,4340.0,4389.0,4425.0,4479.0,4499.0,4500.0,4551.0,4578.0
unmatched_applicants,4634.0,3520.0,3520.0,3520.0,3520.0,3520.0,3535.0,3592.0,3699.0,3776.0,3921.0,3994.0,4057.0,4146.0,4216.0,4263.0,4291.0,4355.0,4405.0,4437.0,4459.0,4494.0,4532.0,4546.0,4569.0
