Parameter,0,1,2,3,4,5,6
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unmatched_applicants,968.0,968.0,968.0,968.0,968.0,968.0,968.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,284.9142857142857,284.9142857142857,261.57142857142856,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,284.9142857142857,273.0285714285714,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,284.9142857142857,284.9142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,284.9142857142857,284.9142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,284.9142857142857,265.6,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,284.9142857142857,271.1142857142857,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,284.9142857142857,273.14285714285717,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,284.9142857142857,271.85714285714283,100.54285714285714,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,284.9142857142857,272.8,94.97142857142858,126.62857142857143,158.28571428571428,189.94285714285715
reviews_per_program,284.9142857142857,284.9142857142857,265.8857142857143,100.25714285714285,126.62857142857143,158.28571428571428,189.94285714285715
pct_interview_given_signal,0.0,1.032490974729242,1.0054151624548737,0.8002406738868832,0.6001805054151624,0.48014440433212996,0.4001203369434416
pct_interview_given_signal,0.0,1.0532490974729243,1.0036101083032491,0.8002406738868832,0.6001805054151624,0.48014440433212996,0.4001203369434416
pct_interview_given_signal,0.0,1.0333935018050542,1.0108303249097472,0.8002406738868832,0.6001805054151624,0.48014440433212996,0.4001203369434416
pct_interview_given_signal,0.0,1.0315884476534296,1.0121841155234657,0.8002406738868832,0.6001805054151624,0.48014440433212996,0.4001203369434416
pct_interview_given_signal,0.0,1.0379061371841156,1.003158844765343,0.8002406738868832,0.6001805054151624,0.48014440433212996,0.4001203369434416
pct_interview_given_signal,0.0,1.038808664259928,1.0081227436823104,0.8002406738868832,0.6001805054151624,0.48014440433212996,0.4001203369434416
pct_interview_given_signal,0.0,1.0406137184115523,0.9954873646209387,0.8002406738868832,0.6001805054151624,0.48014440433212996,0.4001203369434416
pct_interview_given_signal,0.0,1.0415162454873645,1.0081227436823104,0.7981347773766546,0.6001805054151624,0.48014440433212996,0.4001203369434416
pct_interview_given_signal,0.0,1.0424187725631768,1.0040613718411553,0.8002406738868832,0.6001805054151624,0.48014440433212996,0.4001203369434416
pct_interview_given_signal,0.0,1.0370036101083033,1.0,0.7990373044524669,0.6001805054151624,0.48014440433212996,0.4001203369434416
pct_interview_given_nosignal,0.26674689129562773,0.17102888086642598,0.0556988138215575,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.26674689129562773,0.1684341155234657,0.05621454357916452,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.26674689129562773,0.17091606498194944,0.05415162454873646,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.26674689129562773,0.17114169675090252,0.0537648272305312,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.26674689129562773,0.1703519855595668,0.05634347601856627,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.26674689129562773,0.17023916967509026,0.054925219185146985,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.26674689129562773,0.17001353790613719,0.05853532748839608,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.26674689129562773,0.16990072202166065,0.054925219185146985,0.00105294825511432,0.0,0.0,0.0
pct_interview_given_nosignal,0.26674689129562773,0.1697879061371841,0.056085611139762764,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.26674689129562773,0.17046480144404333,0.05724600309437854,0.0006016847172081829,0.0,0.0,0.0
pct_interview_given_application,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773
pct_interview_given_application,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773
pct_interview_given_application,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773
pct_interview_given_application,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773
pct_interview_given_application,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773
pct_interview_given_application,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773
pct_interview_given_application,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773
pct_interview_given_application,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773
pct_interview_given_application,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773
pct_interview_given_application,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773,0.26674689129562773
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0
