mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__leaf_size,param_model__n_neighbors,param_model__p,param_model__weights,params,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_train_neg_mae,split1_train_neg_mae,split2_train_neg_mae,split3_train_neg_mae,split4_train_neg_mae,mean_train_neg_mae,std_train_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse,split0_train_neg_rmse,split1_train_neg_rmse,split2_train_neg_rmse,split3_train_neg_rmse,split4_train_neg_rmse,mean_train_neg_rmse,std_train_neg_rmse,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2,split0_test_min_signal,split1_test_min_signal,split2_test_min_signal,split3_test_min_signal,split4_test_min_signal,mean_test_min_signal,std_test_min_signal,rank_test_min_signal,split0_train_min_signal,split1_train_min_signal,split2_train_min_signal,split3_train_min_signal,split4_train_min_signal,mean_train_min_signal,std_train_min_signal,split0_test_neg_regret,split1_test_neg_regret,split2_test_neg_regret,split3_test_neg_regret,split4_test_neg_regret,mean_test_neg_regret,std_test_neg_regret,rank_test_neg_regret,split0_train_neg_regret,split1_train_neg_regret,split2_train_neg_regret,split3_train_neg_regret,split4_train_neg_regret,mean_train_neg_regret,std_train_neg_regret,split0_test_combined,split1_test_combined,split2_test_combined,split3_test_combined,split4_test_combined,mean_test_combined,std_test_combined,rank_test_combined,split0_train_combined,split1_train_combined,split2_train_combined,split3_train_combined,split4_train_combined,mean_train_combined,std_train_combined
0.07149724960327149,0.0037692520588780702,0.9400225162506104,0.09659935140568371,15,9,2,uniform,"{'model__leaf_size': 15, 'model__n_neighbors': 9, 'model__p': 2, 'model__weights': 'uniform'}",-221.72035726268737,-207.6357273415892,-209.75531031133292,-179.1318433851404,-287.4527944817161,-221.1392065564932,35.984400189241526,58,-60.0312493740493,-62.61169078924159,-61.68479654791713,-63.22423967324529,-58.33899881731565,-61.1781950403538,1.781817798973715,-599.8029851058125,-524.1738170237975,-591.4816661494316,-475.98377149294754,-922.3952329655223,-622.7674945475022,156.5561419959964,52,-244.39171988023728,-261.15231715905657,-250.28337006106344,-254.21504995891817,-225.5900888155796,-247.12650917497098,12.068412862421134,0.6099004298669308,0.3968195532477815,0.5803683518824377,0.6899782129389506,0.5357699282413054,0.5625672952354812,0.09693426437918527,52,0.9383647123408416,0.9371320368990497,0.9367793986764343,0.9364259522107952,0.9309409279928222,0.9359286056239885,0.002578022240696416,-3.2791519434628977,-3.352112676056338,-3.501766784452297,-3.5618374558303887,-3.1837455830388692,-3.3757228885681583,0.13947356111358267,31,-2.201235657546337,-2.3118374558303887,-2.258605472197705,-2.2921447484554283,-2.293027360988526,-2.271370139003677,0.03903845693949682,-94.72249813274318,-67.76234160265905,-98.62361718045642,-72.20577127080405,-125.88512469998176,-91.8398705773289,20.874066901201765,38,-66.13068522596147,-71.6532243680968,-66.14886200160626,-69.9568940979114,-67.3078130238364,-68.23949574348246,2.204035578745137,-385.67795443583225,-375.2413611444061,-384.84364953394777,-357.2237161766598,-446.6400736336596,-389.92535098490106,30.151087240677082,48,-170.09303225136614,-178.20356358076103,-174.6150701578024,-177.83147709601673,-172.99036686674197,-174.74670199053764,3.0405398057941433
0.07613754272460938,0.006370935693949399,0.9479598045349121,0.09090320310766904,15,9,2,distance,"{'model__leaf_size': 15, 'model__n_neighbors': 9, 'model__p': 2, 'model__weights': 'distance'}",-220.94172320268027,-207.166360830487,-208.9933548814319,-178.0759146807519,-286.6808393970716,-220.3716385984845,36.02778946869779,55,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-600.891629511319,-525.283319757472,-590.2437981104896,-473.31184491032565,-921.5146980413563,-622.2490580661924,156.60462800150216,49,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.6084830807615891,0.394263383509598,0.5821229457348991,0.6934490475517245,0.53665582978652,0.5629948574688661,0.09860772040051924,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-3.2897526501766783,-3.4471830985915495,-3.512367491166078,-3.5618374558303887,-3.282685512367491,-3.418765241626437,0.11419330598451262,34,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-94.91683902649397,-66.41508958116977,-98.12900596932515,-70.81791995679072,-124.12256809711734,-90.8802845261794,20.85632464082475,34,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-385.4293557115142,-379.5255157600645,-384.61172943973577,-356.16778747227136,-450.81511501544617,-391.3099006798064,31.604293027510344,52,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.0721963882446289,0.002137800498670869,1.8949290752410888,0.07709709462752627,15,15,1,uniform,"{'model__leaf_size': 15, 'model__n_neighbors': 15, 'model__p': 1, 'model__weights': 'uniform'}",-192.47044217119947,-167.89060395484327,-175.66488072062162,-150.76692159570683,-266.3488606747056,-190.62834182341535,40.16673505009983,18,-97.3886917414792,-102.19213606632859,-100.9401197196856,-103.25022059857963,-93.12876713543794,-99.3799870523022,3.6976725431969673,-537.7913328159543,-413.701747721392,-559.7814248058313,-446.2526783036576,-902.2709762875903,-571.9596319868851,173.93628816818256,20,-327.54645295205887,-349.5122861005896,-335.8686359033673,-345.8236437340285,-301.93793338983,-332.13779041597485,16.948195381785776,0.6863929454157854,0.6242739399896452,0.6241430147272223,0.7274980621895066,0.5558055326150246,0.6436226989874368,0.05887284232162226,26,0.8892860735169996,0.8873927076839008,0.8861498689224904,0.8823514137049394,0.8762867933141725,0.8842933714285006,0.0046012179955891635,-3.530035335689046,-3.711267605633803,-3.5653710247349824,-3.590106007067138,-3.5724381625441697,-3.5938436271338277,0.061875264184146475,40,-3.6284201235657547,-3.6846289752650176,-3.6663724624889675,-3.6910856134157104,-3.64342453662842,-3.662786342272774,0.023860956089346876,-100.24600239699892,-78.99818319040399,-84.19693622227695,-79.94594829597197,-121.10866232759942,-92.89914648665025,16.040596392678967,40,-116.21715316384848,-122.8897512876406,-114.43700396451598,-118.28475757672537,-109.56477439855537,-116.27868807825716,4.386403889523457,-368.9722089556518,-353.4539842365334,-353.9334319573708,-330.2722219490637,-444.97076880191406,-370.32052318010676,39.32266636130806,31,-278.80969791976696,-286.42358482957945,-284.25874284413396,-287.8045012693651,-275.29999396685895,-282.51930416594087,4.7345956762942505
0.07385973930358887,0.004947490775560495,2.0784557819366456,0.15828239909882894,15,15,1,distance,"{'model__leaf_size': 15, 'model__n_neighbors': 15, 'model__p': 1, 'model__weights': 'distance'}",-190.95192767305235,-167.5769174183447,-174.02166298130442,-148.93099667733,-265.4080162912836,-189.377904208263,40.323950678659855,13,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-540.6280622590971,-418.25308286309604,-556.7640978084324,-442.44364856056916,-902.8807643351815,-572.1939311652752,173.85119273744374,23,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.6830758051786366,0.6159613727514208,0.6281839739923322,0.7321301381501363,0.5552049236754779,0.6429112427496009,0.06034697956833811,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-3.480565371024735,-3.637323943661972,-3.441696113074205,-3.360424028268551,-3.5053003533568905,-3.4850619618772702,0.0905855774973523,38,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-98.31885855513612,-77.44615648123747,-78.96375802264856,-77.3261504416069,-121.3247516720548,-90.67593503453676,17.252148392746346,32,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-364.9801962242891,-349.4431146014433,-346.10646863501466,-316.9521980907575,-440.67303395912813,-363.63100230212655,41.53218310259718,23,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.07718777656555176,0.008851621105914727,1.1526591777801514,0.0682325030798661,15,15,2,uniform,"{'model__leaf_size': 15, 'model__n_neighbors': 15, 'model__p': 2, 'model__weights': 'uniform'}",-214.9085993172955,-186.71138596822593,-201.30111789814327,-167.11558720635406,-283.0817540054133,-210.62368887908642,39.54793327261183,53,-94.34364147826213,-99.55372898917783,-97.30352556769813,-101.0253788458037,-90.17763014007598,-96.48078100420354,3.8747997018242737,-568.4366255825811,-441.3806698269498,-584.7129456680345,-455.32323451801835,-923.4750617055623,-594.6657074602292,174.24995906487678,42,-317.03602324782156,-336.98789980949834,-320.9863214532955,-333.4137068130327,-287.2972795377634,-319.1442461722823,17.57316483256877,0.6496336963156528,0.5723157806962538,0.5899176494159686,0.7163077000032115,0.5346823632154034,0.6125714379292979,0.06377341624661839,42,0.8962773329487883,0.8953184278700749,0.8960157208397931,0.8906435891342332,0.8879933688846847,0.8932496879355147,0.003332203421070031,-3.5724381625441697,-3.897887323943662,-3.8056537102473498,-4.028268551236749,-3.685512367491166,-3.79795202309262,0.1591171021159087,49,-3.5684024713150926,-3.6068904593639575,-3.680494263018535,-3.6628420123565752,-3.5278022947925862,-3.6092863001693494,0.057018696807628395,-86.68299897477694,-84.50874603561239,-94.19500764076955,-89.29716740357516,-145.3482096726937,-100.00642594548555,22.89991240868611,57,-120.10772302460401,-123.90659495251954,-117.58188433014226,-120.59001667592567,-118.77260507454433,-120.19176481154716,2.134999814147938,-393.530507444504,-381.60575216540906,-391.58380341051077,-368.52901476819153,-467.3573723799716,-400.5212900337174,34.57488933100872,64,-272.76376504401674,-279.8982519573757,-281.3282387186249,-284.16747946363245,-266.5677448797053,-276.945096012671,6.4073214049790765
0.0692183494567871,0.001041473347149302,1.0747848510742188,0.03321269227580303,15,15,2,distance,"{'model__leaf_size': 15, 'model__n_neighbors': 15, 'model__p': 2, 'model__weights': 'distance'}",-213.48923339993058,-187.00333938469743,-199.92817468688517,-165.70877705452855,-281.5059609182467,-209.5270970888577,39.28399039136159,50,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-569.3538408818632,-445.22153600653706,-581.998124302663,-452.42292137749797,-922.1091821666311,-594.2211209470385,173.54306074790574,39,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.6485020992651696,0.564840033774264,0.5937168326194474,0.719910309855347,0.536057815228103,0.6126054181484661,0.06526983624918273,41,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-3.5053003533568905,-3.9295774647887325,-3.7491166077738516,-3.96113074204947,-3.614840989399293,-3.751993231473647,0.1760403628918212,45,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-89.56236529387797,-80.14246360341214,-88.64335341663526,-83.23027246712057,-132.20463071851353,-94.75661709991189,19.042773283730824,45,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-388.7542510677751,-383.48221262413404,-387.38400507557776,-363.7653141570021,-462.24801038821136,-397.12675866254006,33.778564721696455,58,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.07081375122070313,0.003942756450599407,2.3160361289978026,0.07175445515566972,15,25,1,uniform,"{'model__leaf_size': 15, 'model__n_neighbors': 25, 'model__p': 1, 'model__weights': 'uniform'}",-189.96093350990543,-159.54736823433282,-176.69788500854347,-150.99152059123153,-265.081894711869,-188.45592041117644,40.62349576616293,12,-138.07352055714117,-144.87498451357365,-141.65334885541336,-144.47889047013135,-129.14890078356527,-139.64592903596497,5.78602354470698,-517.0970250004034,-379.05141393680594,-557.2732468389219,-446.9516979047029,-897.6510792964225,-559.6048925954514,179.6540456835022,8,-396.7700157200155,-417.8964175431097,-402.00109450888834,-410.6216127075718,-354.2982084553065,-396.3174697869784,22.2188487623232,0.7100638922537961,0.6845773696155228,0.6275036272178031,0.7266436880003964,0.5603427037551979,0.6618262561685433,0.06086499229601519,8,0.8375446039724895,0.8390174069270184,0.8369018236334825,0.8341326306405373,0.8296592244349665,0.8354511379216989,0.003301214535493177,-3.9575971731448765,-3.936619718309859,-4.0,-3.745583038869258,-3.745583038869258,-3.8770765938386504,0.10928881108593824,56,-4.594880847308032,-4.762367491166078,-4.72639011473963,-4.958517210944396,-4.664607237422771,-4.741352580316181,0.12261304569766236,-92.02542740766003,-95.85052106600162,-99.50789642872884,-87.74579269880878,-121.09856852968495,-99.24564122617684,11.606240167799514,53,-147.8285057610089,-165.85603996041522,-143.17638092220417,-157.7252941642547,-131.526383813417,-149.22252092426,11.837427627170497,-387.8407921671493,-356.3783541498258,-376.6978850085435,-338.2706725346944,-452.36104665533185,-382.30975010310897,38.93879108026864,44,-367.8175629225427,-382.99335907187753,-377.9728545923948,-392.40475101735115,-362.37926265470384,-376.713558051774,10.694353829774515
0.07081570625305175,0.0017337698917813055,2.615802049636841,0.23673147968914202,15,25,1,distance,"{'model__leaf_size': 15, 'model__n_neighbors': 25, 'model__p': 1, 'model__weights': 'distance'}",-187.76503389476264,-159.70058470467865,-174.63589935336313,-147.90470790342738,-263.25368885492765,-186.65198294223188,40.59846225133334,6,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-519.178721885057,-384.5898349162093,-554.7614630156645,-443.3086213034972,-897.813170114277,-559.930362246941,178.99560695674143,11,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.707724780063085,0.6752925825107237,0.6308539470006277,0.7310817487537421,0.5601839096612499,0.6610273935978856,0.060616168347625066,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-3.8692579505300353,-3.852112676056338,-3.7879858657243815,-3.604240282685512,-3.7031802120141344,-3.763355397402081,0.09862914164753238,48,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-89.16545297069781,-88.08108966213156,-94.63874450242244,-84.43439301105109,-118.76017863443033,-95.01597175614666,12.314386944831037,47,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-381.22793142126443,-352.30621850749554,-364.0351926395822,-328.11672203770297,-448.41269945563437,-374.8197528123359,40.6480641538526,39,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.07413372993469239,0.004324262497017796,1.4412782192230225,0.09038714389902662,15,25,2,uniform,"{'model__leaf_size': 15, 'model__n_neighbors': 25, 'model__p': 2, 'model__weights': 'uniform'}",-208.56473508645536,-166.96039588845426,-198.17321787759155,-161.97079992337316,-275.39306566515467,-202.2124428882058,40.67964392927292,40,-129.33078193431112,-138.11860770598835,-135.45089787244567,-138.95623766668498,-121.17776277062987,-132.606857590012,6.6353517151606365,-541.9744628392781,-370.28768341124754,-595.4162591043422,-448.8297693809638,-912.2291891185004,-573.7474727708664,186.03722813963174,29,-387.81370780792196,-410.75406138376337,-391.8105558683962,-408.46121405034796,-332.848415032458,-386.3375908285775,28.209370548961513,0.6814952795154883,0.6989940083296362,0.5747669228213224,0.7243415989798679,0.5459464254768676,0.6451088470246364,0.0711148145023505,21,0.844796052390829,0.8444731575498691,0.8450659410612383,0.8358733913161122,0.8496602948338363,0.8439737674303769,0.004473724922040397,-3.908127208480565,-4.211267605633803,-4.201413427561837,-3.9858657243816253,-3.872791519434629,-4.035893097098492,0.14393205549315188,67,-4.109443954104148,-4.144876325088339,-4.097087378640777,-4.195939982347749,-4.201235657546337,-4.14971665954547,0.042909121584256395,-110.53367999774625,-109.39696789631725,-121.83509865127661,-94.49188094250363,-125.67725947093321,-112.38697739175538,10.94082207167456,71,-114.4149737252553,-131.77848233898638,-115.38325099859817,-116.5213000087989,-104.56901217172873,-116.53340384867349,8.733496787019819,-403.9710955104836,-377.5237761701444,-408.24388925568337,-361.2640861424544,-469.0326416368861,-404.0070977431304,36.80924997712955,68,-334.8029796395185,-345.3624239604053,-340.3052668044845,-348.75323678407244,-331.2395456479467,-340.0926905672855,6.4680685853883375
0.0839953899383545,0.016549362388190256,1.5086546897888184,0.11054750823573001,15,25,2,distance,"{'model__leaf_size': 15, 'model__n_neighbors': 25, 'model__p': 2, 'model__weights': 'distance'}",-205.9379598172333,-167.99697917711933,-196.32398926815762,-159.20098456646218,-273.55235419571306,-200.60245340493708,40.36250606945391,36,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-542.293090597773,-379.2990696391032,-590.2381258746177,-444.44124754445727,-911.3125061382896,-573.5168079588482,184.2506373837262,26,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.681120670438633,0.6841650681226767,0.5821309772833392,0.7297058541742258,0.5468585077938405,0.6447962155625431,0.06869897523935914,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-3.8091872791519434,-4.091549295774648,-4.091872791519434,-3.893992932862191,-3.777385159010601,-3.932797491663763,0.13523709394565644,60,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-108.94606347980437,-99.26916380263742,-94.56896115160721,-92.66735874172096,-124.1460181676136,-103.91951306867672,11.576245194366964,61,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-396.39732377483045,-372.57444396585174,-400.91762884412935,-353.90063120957177,-462.4216121462431,-397.2423279881253,36.74117073161309,60,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.0831681728363037,0.011931150836200312,3.2958274364471434,0.37412086767924707,15,35,1,uniform,"{'model__leaf_size': 15, 'model__n_neighbors': 35, 'model__p': 1, 'model__weights': 'uniform'}",-191.3705317570794,-153.94583148660192,-176.5674483371796,-154.14735523204538,-264.02807028778403,-188.01184742013805,40.566041075387645,7,-154.4083212079938,-162.59238304441476,-158.75496815997118,-161.46900602503695,-143.7720422753731,-156.19934414255798,6.823739322760749,-514.0235511740615,-349.05673511054306,-552.083033645953,-452.5608047754862,-895.4816669618899,-552.6411583335868,184.65857141751192,1,-426.230478265295,-446.1006447716172,-430.7189246471355,-439.93807906342977,-370.64923214845993,-422.72747177918745,26.947310200627776,0.713500240728153,0.7325216401058368,0.6344098709827661,0.7197395598716759,0.5624652331662712,0.6725273089709406,0.06492102455974315,2,0.8125240967868235,0.816554389546573,0.8127669370658978,0.8096028441899089,0.8135738129017402,0.8130044160981887,0.0022264015173806663,-4.137809187279152,-4.070422535211268,-4.137809187279152,-3.8763250883392226,-3.932862190812721,-4.031045637784303,0.10763446356280215,64,-4.571932921447485,-4.5053003533568905,-4.53486319505737,-4.620476610767873,-4.359223300970874,-4.518359276320099,0.08839146893218613,-106.8849372279428,-107.64152604037001,-103.88316062851676,-90.92183796944094,-111.32262399315108,-104.13081717188432,7.016705847203818,62,-135.22558001697453,-139.62780825025047,-128.7542449079862,-135.67424611743803,-120.37589620371413,-131.93155509927266,6.748617656112786,-398.260991121037,-357.4669582471653,-383.4579077011372,-347.9636096490065,-460.67117982842007,-389.5641293093532,39.824529143299465,46,-383.0049672803681,-387.8574007122593,-385.49812791283966,-392.4928365634306,-361.7332073239168,-382.11730795856283,10.66142298166308
0.11938018798828125,0.03979581836898224,3.151474618911743,0.21169508121036065,15,35,1,distance,"{'model__leaf_size': 15, 'model__n_neighbors': 35, 'model__p': 1, 'model__weights': 'distance'}",-188.46322220071622,-154.44261265630675,-174.36741320286106,-150.4422815585582,-261.8810887569645,-185.91932367508133,40.39681092244567,2,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-514.6253105684617,-357.51571699562965,-550.4518485277983,-447.9938085676129,-896.1354862018321,-553.3444341722669,183.55428827583015,5,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.7128290464354439,0.7194005051263105,0.6365670254702587,0.7253674891323818,0.5618260842186104,0.6711980300766011,0.06348618659077226,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-4.0,-3.8943661971830985,-3.9151943462897525,-3.706713780918728,-3.8091872791519434,-3.865092320708704,0.09977613971325353,52,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-102.070587377845,-89.8912949403399,-94.59391818825188,-85.61543320422552,-104.72434767806745,-95.37911627774594,7.185699153738614,49,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-388.46322220071625,-349.16092251546166,-370.1271305173487,-335.7779706044946,-452.3404527145617,-379.17393971051655,40.756509876908986,40,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.08039493560791015,0.013336492477441465,1.7386684894561768,0.1129710628488448,15,35,2,uniform,"{'model__leaf_size': 15, 'model__n_neighbors': 35, 'model__p': 2, 'model__weights': 'uniform'}",-205.83347940279953,-161.1338199133403,-195.9445823970489,-162.07018904703693,-274.52490065590894,-199.90139428322692,41.36094440331262,28,-145.0550128904433,-153.5834423583629,-151.23756384674817,-156.2110004905714,-135.20239340296982,-148.2578825978191,7.4992845499235665,-536.51907268252,-343.7764124567489,-600.5735851732808,-449.7971346894785,-910.977591449127,-568.328759290231,191.7984930269695,18,-432.27684456937027,-455.5669707003771,-432.9216767302154,-457.48433093021356,-360.65111233878014,-427.7801870537913,35.234667660848174,0.6878749990715505,0.7405529378296433,0.567368523951246,0.723152062269913,0.5471915128909677,0.653228007202664,0.08041271046511494,17,0.8071674265677855,0.8086862954088148,0.8108469720921897,0.7941125873906472,0.8234957123717622,0.8088617987662398,0.00936518313035288,-3.918727915194346,-4.338028169014085,-4.250883392226148,-4.159010600706714,-3.939929328621908,-4.121315881152641,0.1668027655096213,70,-4.216240070609003,-4.357773851590106,-4.276257722859665,-4.496028243601059,-4.421888790820829,-4.3536377358961325,0.09981598617427238,-89.9211013484322,-109.11502615814943,-128.00871674011628,-100.6204871720571,-125.9635569375692,-110.72577767126486,14.618042777570883,68,-130.37468262506695,-137.01200081511166,-128.01416508579163,-147.20881145154573,-119.76589305924523,-132.47511060735224,9.203275032983216,-401.7698751625168,-378.03522836404454,-408.4887520083563,-370.02071908237264,-471.52136708700436,-405.96718834085897,35.75938789360235,70,-355.86701642089344,-371.4721349378682,-365.0504499897314,-381.01241267062437,-356.29683294401127,-365.93976939262575,9.518709037405301
0.07529287338256836,0.0032404204555947593,1.7987514019012452,0.034614345009388904,15,35,2,distance,"{'model__leaf_size': 15, 'model__n_neighbors': 35, 'model__p': 2, 'model__weights': 'distance'}",-203.13075222030648,-160.99733402051868,-194.0196294583362,-158.65740924442315,-271.66834053753325,-197.69469309622357,40.953053710246046,25,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-536.2242155514526,-351.0269127548179,-594.7166754254011,-443.49959202432325,-909.1162043651427,-566.9167200242275,190.08185121198414,15,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.6882179766009656,0.7294936675980117,0.5757655900578946,0.7308500069314159,0.5490400562227166,0.6546734594822008,0.07734472482822735,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-3.8904593639575973,-4.193661971830986,-4.120141342756184,-4.017667844522968,-3.8904593639575973,-4.0224779774050665,0.12142739299750042,63,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-88.00276860012667,-96.56162052617674,-125.55488784413805,-94.4649802495642,-122.07394072229386,-105.3316395884599,15.392022001916986,66,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-397.65372041818637,-370.680432612068,-400.02669659614537,-359.5408014705716,-466.19130873541314,-398.81859196647684,37.08476842435958,63,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.07153468132019043,0.005376985431551399,1.5705713272094726,0.24552293194239383,30,3,1,uniform,"{'model__leaf_size': 30, 'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'uniform'}",-202.5943399165571,-196.14585028735266,-185.1464218206414,-166.59310770958626,-280.5098781655097,-206.19791957992942,39.11011059425073,46,-13.251138825120112,-14.061695535127102,-14.090345264509574,-13.447407214806729,-13.213007219509816,-13.612718811814668,0.3866638059856445,-610.3408624205803,-582.0016674992147,-549.8729150719766,-469.3470780150946,-937.7835258407401,-629.8692097695214,161.0283490215986,56,-112.30570163972337,-121.55335734535112,-119.68607637347584,-107.45697666355399,-113.15925822946271,-114.83227405031342,5.144121290892816,0.5960727804083752,0.2563902678755472,0.6373310990702984,0.698563276485219,0.5201512494204832,0.5417017346519846,0.15399596471974777,56,0.9869845237866377,0.986380049167562,0.9855428764042252,0.9886408304252061,0.9826235565391761,0.9860343672645614,0.001984496745903185,-2.452296819787986,-2.4577464788732395,-2.477031802120141,-2.6325088339222615,-2.353356890459364,-2.4745881650325985,0.08991382254684768,1,-0.5401588702559577,-0.5485865724381626,-0.5357458075904677,-0.5436893203883495,-0.5419240953221536,-0.5420209331990182,0.004212956012433965,-108.86604619128398,-64.20161442470912,-70.24151502139374,-50.28096539399918,-108.99882808195795,-80.51779382266879,24.086835136257484,17,-16.09587555233522,-17.554333191986995,-16.107991411136954,-17.409954512668566,-16.10954574776362,-16.65554008317827,0.676478223375755,-325.2091809059564,-319.03317423101464,-308.9980119266485,-298.2185494056994,-398.1777226884779,-329.92732783155935,35.33424057402952,1,-40.259082337917995,-41.49102415703523,-40.877635644032964,-40.6318732342242,-40.309211985617495,-40.713765471765576,0.44901917801261126
0.0715174674987793,0.003906432380716695,1.5130313396453858,0.17227034951128536,30,3,1,distance,"{'model__leaf_size': 30, 'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'distance'}",-202.22247401891673,-196.03963343849674,-184.90193144259368,-166.20714442459547,-280.3490507124482,-205.94404680741013,39.16591412010879,43,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-609.8683922765796,-582.4062630858813,-549.6067025140447,-468.702819476865,-937.5562471599799,-629.6280849026701,161.0841157354074,55,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.5966979054705484,0.25535602413058633,0.6376821752636259,0.6993902546578048,0.5203838109281699,0.541902034090147,0.15462898326827965,55,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.6007067137809186,-2.7253521126760565,-2.374558303886926,-2.6572438162544167,-2.3780918727915195,-2.5471905638779675,0.14499206781473808,4,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-109.23723218466388,-65.65355482678555,-68.68336930992822,-49.74102046374437,-109.02089230991959,-80.46721381900832,24.27108961039695,16,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-332.2578097079627,-332.3072390722996,-303.62984663694,-299.0693352373163,-399.2536443520242,-333.30357500130856,35.78829776604985,4,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
