,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.3138333333333334,0.31129790940766555,0.1975087108013938,0.09858826945412315,0.07877177700348433,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.30873519163763063,0.28183217189314747,0.1969982578397213,0.11511614401858303,0.09731823461091754,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.13397560975609757,0.1482804878048781,0.17036585365853665,0.19219512195121954,0.2012804878048781,0.06932926829268292,0.05523170731707317,0.02934146341463415,0.0,0.0
prog_cut_4,0.05111265969802558,0.06357665505226481,0.15188617886178857,0.24966840882694538,0.23123054587688732,0.09134494773519165,0.10721254355400696,0.053968060394889654,0.0,0.0
prog_cut_5,0.06437921022067367,0.056795005807200934,0.12428222996515684,0.18928397212543563,0.18949245063879214,0.13520963995354243,0.1483954703832753,0.061941927990708495,0.02134146341463415,0.008878629500580722
prog_cut_6,0.0,0.0,0.022804878048780494,0.045682926829268285,0.04862195121951221,0.24448780487804872,0.2476463414634146,0.1831585365853659,0.10284146341463417,0.10475609756097565
prog_cut_7,0.0,0.0,0.027304878048780488,0.04979268292682925,0.05621951219512196,0.2380121951219512,0.23041463414634156,0.16029268292682933,0.11602439024390243,0.12193902439024393
prog_cut_8,0.0,0.0,0.012390243902439028,0.022281068524970978,0.019829849012775853,0.1119843205574913,0.10317711962833914,0.2040598141695703,0.25688675958188156,0.26939082462253194
prog_cut_9,0.0,0.0,0.0,0.0,0.0005,0.05548780487804878,0.052634146341463434,0.2052439024390244,0.34169512195121937,0.3444390243902438
prog_cut_10,0.0,0.0,0.0,0.0,0.0017142857142857142,0.08484300842195576,0.09026570931834088,0.20414716972611707,0.31572040461514156,0.30330942220415913
