app_cut,prop_unmatched
1,0.4139999999999999
2,0.42066666666666663
3,0.393
4,0.35366666666666674
5,0.3790000000000001
6,0.31500000000000006
7,0.31266666666666676
8,0.27666666666666684
9,0.25099999999999995
10,0.23830508474576273
