app_cut,prop_unmatched
1,0.0
2,0.16923076923076927
3,0.30923076923076914
4,0.5000000000000001
5,0.9338461538461534
6,0.16
7,0.7969230769230771
8,0.9784615384615383
9,1.0
10,1.0
