,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.8627588609458176,0.13567190828495185,0.0008,0.0007692307692307692,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.5782981128711105,0.38524094227664013,0.036460944852249204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.22303369094673445,0.6288054206662904,0.14725179747788447,0.0009090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.06319186206623277,0.43443756921949145,0.458995658117626,0.04162252964426877,0.0017523809523809525,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.006462074157726332,0.16114554654600424,0.61170410400685,0.2124804830816272,0.008207792207792207,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0008695652173913043,0.05063570487483531,0.3490880481837003,0.5368128803563585,0.06077561954953257,0.0018181818181818182,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.012262626262626263,0.14395379258422733,0.5615308363134449,0.2693285965242488,0.012924148315452659,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0019090909090909091,0.03233601130626302,0.32584057398009475,0.558495344674171,0.0805098882212895,0.0009090909090909091,0.0,0.0,0.0
prog_cut_9,0.0,0.0,0.0030050125313283204,0.12715917174164576,0.5329399211428558,0.3142948795689138,0.0226010150152565,0.0,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.036017412072978094,0.31130407922046105,0.5503102297457259,0.10136827896083515,0.001,0.0,0.0
