,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9960347538640222,0.003965246135977843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.4124697146751062,0.5869897447843533,0.0005405405405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.002612827112827113,0.5914035764876588,0.4008178734533034,0.0051657229462107514,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.0,0.1698122457827208,0.7299115811773064,0.10027617303997274,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.0,0.053441662317143715,0.25694630807788704,0.6540612459855082,0.03155796621008431,0.003992817409377101,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.0010141206675224647,0.4073913386859473,0.4836805283326464,0.10791401231388394,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.0004878048780487805,0.2013425161326317,0.5327932917329578,0.2653763872563616,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.0,0.015440616715969736,0.17340594355164318,0.5504705284076273,0.2237646939213049,0.03691821740345489,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.3616863657165327,0.49170242044439716,0.14661121383907005,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.12809576140535892,0.4835157875343635,0.38732159473026345,0.0010668563300142249,0.0
