,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9638521571483273,0.03614784285167293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.8032364726557192,0.19655070719428797,0.00021282014999292489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.5223532952379013,0.47476820438685263,0.002878500375246126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.2734259985139021,0.6888133713389578,0.03776063014714001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.12472649828959974,0.6464367942523254,0.22883670745807483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.055120961476796355,0.39874832500289054,0.5412630608887343,0.004867652631578686,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.01607366219142216,0.20590043850502882,0.7147656617815216,0.06326023752202764,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.004518966009000962,0.08754887125371895,0.6088049101666033,0.29868525687453734,0.0004419956961393426,0.0,0.0,0.0,0.0,0.0
prog_cut_9,0.00031634642160957945,0.03524641569769003,0.3553848904984776,0.6003657543354731,0.008686593046749774,0.0,0.0,0.0,0.0,0.0
prog_cut_10,0.0001092896174863388,0.011276992501579028,0.17059857021628066,0.7266496260351677,0.09114329254834169,0.00022222908114447978,0.0,0.0,0.0,0.0
