,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.30718474374996385,0.3264681189097939,0.20277804568112362,0.07676624108600422,0.08680285057311453,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.3283117915221897,0.30420117894356236,0.20094800215074757,0.08013234151123105,0.08640668587226935,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.1771854382705453,0.1949687674878505,0.17863175767695136,0.16585797758166332,0.17407534039224196,0.04007016253791236,0.05057846553846075,0.01863209051437439,0.0,0.0
prog_cut_4,0.07710809074522978,0.08358818844001682,0.16322102651496684,0.2418801271031488,0.23272763044581332,0.08030160707126371,0.07933290642379245,0.041840423255768186,0.0,0.0
prog_cut_5,0.07539037151020031,0.08316300600965715,0.14780683259745744,0.23266968922525286,0.2211377435322789,0.09145867459525714,0.09222930098857943,0.045445961553809165,0.00535605362542207,0.005342366362085437
prog_cut_6,0.0,0.0,0.041263863573908106,0.07817480606476847,0.0851965481958354,0.25425801370674006,0.2408929654021735,0.15378560523961676,0.07386855499176352,0.07255964282519417
prog_cut_7,0.0,0.0,0.03669936339549503,0.07389310474133368,0.07903144575197507,0.2494479153377785,0.23018268864559463,0.16258776430791388,0.08598182568870501,0.08217589213120424
prog_cut_8,0.0,0.0,0.015734496734591603,0.04354957143770643,0.03162680448171791,0.1569835285902049,0.14463003240310127,0.18166578781953596,0.20572945380886287,0.22008032472427919
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.0830437400312546,0.0767469090081823,0.21053465906017926,0.3202866594387392,0.30938803246164454
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.08170920790928428,0.07032616848331907,0.20025130247208994,0.3282607688102378,0.31945255232506903
