app_cut,prop_unmatched
1,0.40784313725490196
2,0.39000000000000007
3,0.39529411764705885
4,0.39235294117647074
5,0.3837623762376239
6,0.37058823529411783
7,0.40176470588235297
8,0.38392156862745097
9,0.3815686274509806
10,0.3827722772277227
