,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9566666666666666,0.04333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.93,0.066,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.9466666666666665,0.05333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.8789999999999998,0.11600000000000002,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.9066666666666666,0.08666666666666666,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.7559999999999999,0.225,0.013999999999999999,0.005,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_9,0.6733333333333335,0.31999999999999995,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_10,0.6066666666666667,0.3933333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
