,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9952859477124183,0.0047140522875817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.9797252747252745,0.020274725274725274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.985533625730994,0.014466374269005848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.9335531135531134,0.06644688644688644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.8702072583419335,0.12757051943584444,0.0022222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.7565421245421245,0.24345787545787542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.6341492948056419,0.36585070519435847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.48580586080586075,0.5141941391941393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_9,0.29313682490540083,0.696842535259718,0.01002063983488132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_10,0.20028937728937724,0.7668168498168498,0.03289377289377289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
