,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9352758732965627,0.06472412670343707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.9695463015245624,0.0304536984754376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.5698680406439026,0.40238134253996316,0.027036331101848343,0.0007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.415205910031997,0.5501676077545643,0.034626482213438725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.33950350301039955,0.45442783181059054,0.13323596339803234,0.07134918529746115,0.0014835164835164836,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.624895351025786,0.3641187652926783,0.010985883681535857,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.5972800569800572,0.38411448921448915,0.018605453805453805,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.24251835121400336,0.155321663843403,0.006406926406926406,0.5511596085074348,0.04459345002823263,0.0,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.901452258852259,0.09703776963776965,0.00150997150997151,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.9306750423489555,0.06841586674195367,0.0009090909090909091,0.0,0.0
