,app_cut_1,app_cut_2,app_cut_3,app_cut_4,app_cut_5,app_cut_6,app_cut_7,app_cut_8,app_cut_9,app_cut_10
prog_cut_1,0.9986943907156673,0.0013056092843326886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_2,0.9995454545454545,0.00045454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_3,0.9130023973598322,0.08699760264016762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_4,0.8627485213739804,0.1372514786260196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_5,0.7890650735309213,0.10242216901328163,0.08760410375565467,0.02090865370014249,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_6,0.0,0.0,0.8297063004166028,0.17029369958339713,0.0,0.0,0.0,0.0,0.0,0.0
prog_cut_7,0.0,0.0,0.8272932426328852,0.17219393685429454,0.0005128205128205128,0.0,0.0,0.0,0.0,0.0
prog_cut_8,0.0,0.0,0.3764888049513538,0.0657875923646142,0.0,0.550415240314694,0.007308362369337979,0.0,0.0,0.0
prog_cut_9,0.0,0.0,0.0,0.0,0.0,0.9911922588661103,0.008807741133889746,0.0,0.0,0.0
prog_cut_10,0.0,0.0,0.0,0.0,0.0,0.9923250971943541,0.007674902805645856,0.0,0.0,0.0
